state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Utah,2016,2130119,1834043,3051217,1511732,1539485,1066e3,1064119,905760,928283,326,4176,0,0,0,326,4176,4502,0,0,0,326,4176,4502
Utah,2015,2084167,1799650,2995919,1484834,1511085,1045462,1038705,892624,907026,442,4389,0,0,0,442,4389,4831,0,0,0,442,4389,4831
Utah,2014,2037753,1767048,2942902,1464140,1478762,1024043,1013710,876070,890978,550,4757,0,0,0,550,4757,5307,0,0,0,550,4757,5307
Utah,2013,2003461,1744933,2900872,1438422,1462450,1005827,997634,866879,878054,542,4840,0,0,0,542,4840,5382,0,0,0,542,4840,5382
Utah,2012,1969769,1721756,2855287,1415657,1439630,988836,980933,854875,866881,544,4765,0,0,0,544,4765,5309,0,0,0,544,4765,5309
Utah,2011,1935858,1695679,2817222,1399754,1417468,971560,964298,839405,856274,512,4782,0,0,0,512,4782,5294,0,0,0,512,4782,5294
Utah,2010,1904618,1672289,2776469,1379892,1396577,957896,946722,830960,841329,542,4900,0,0,0,542,4900,5442,0,0,0,542,4900,5442
Utah,2009,1917297,1686022,2784572,1376770,1407802,959375,957922,831255,854767,525,4719,0,0,0,525,4719,5244,0,0,0,525,4719,5244
Utah,2008,1891024,1662116,2736424,1356509,1379915,952e3,939024,824682,837434,540,4592,0,0,0,540,4592,5132,19,92,111,540,4592,5132
Utah,2007,1830635,1617817,2645330,1310877,1334453,913263,917372,795655,822162,527,4638,0,0,0,527,4638,5165,14,67,81,527,4638,5165
Utah,2006,1755313,1546663,2550063,1268177,1281886,886357,868956,768783,777880,489,4542,0,0,0,489,4542,5031,19,59,78,489,4542,5031
Utah,2005,1695033,1506312,2452149,1223684,1228465,861112,833921,757088,749224,448,4610,0,0,0,448,4610,5058,17,78,95,448,4610,5058
Utah,2004,1613371,1428245,2349472,1172858,1176614,817048,796323,712289,715956,447,4273,0,0,0,447,4273,4720,7,58,65,447,4273,4720
Utah,2003,1571441,1385523,2309555,1150949,1158606,792758,778683,689369,696154,308,4315,0,0,0,308,4315,4623,11,55,66,308,4315,4623
Utah,2002,1567874,1389095,2275861,1138389,1137472,794727,773147,694977,694118,291,3994,0,0,0,291,3994,4285,14,62,76,291,3994,4285
Utah,2001,1512997,1336964,2229295,1114311,1114984,767560,745437,670252,666712,241,3904,0,0,0,241,3904,4145,8,59,67,241,3904,4145
Utah,2000,1501387,1328761,2207325,1115833,1091492,758777,742610,661058,667703,276,4140,0,208,208,276,3932,4208,19,68,87,276,3932,4208
Utah,1999,1460693.9,1291403.6,2158775.3,1090653.6,1068121.7,738973.1,721720.8,643059.7,648343.9,246,3994,0,248,248,246,3746,3992,15,89,104,246,3746,3992
Utah,1998,1420000.8,1254046.2,2110225.6,1065474.2,1044751.4,719169.2,700831.6,625061.4,628984.8,NA,NA,NA,NA,NA,NA,NA,NA,8,48,56,314,4804,5118
Utah,1997,1379307.7,1216688.8,2061675.9,1040294.8,1021381.1,699365.3,679942.4,607063.1,609625.7,NA,NA,NA,NA,NA,NA,NA,NA,5,54,59,263,4598,4861
Utah,1996,1338614.6,1179331.4,2013126.2,1015115.4,998010.8,679561.4,659053.2,589064.8,590266.6,NA,NA,NA,NA,NA,NA,NA,NA,16,66,82,263,4297,4560
Utah,1995,1297921.5,1141974,1964576.5,989936,974640.5,659757.5,638164,571066.5,570907.5,NA,NA,NA,NA,NA,NA,NA,NA,13,53,66,218,3767,3985
Utah,1994,1257228.4,1104616.6,1916026.8,964756.6,951270.2,639953.6,617274.8,553068.2,551548.4,NA,NA,NA,NA,NA,NA,NA,NA,13,103,116,153,3085,3238
Utah,1993,1216535.3,1067259.2,1867477.1,939577.2,927899.9,620149.7,596385.6,535069.9,532189.3,NA,NA,NA,NA,NA,NA,NA,NA,3,55,58,124,2922,3046
Utah,1992,1175842.2,1029901.8,1818927.4,914397.8,904529.6,600345.8,575496.4,517071.6,512830.2,NA,NA,NA,NA,NA,NA,NA,NA,7,78,85,120,2838,2958
Utah,1991,1135149.1,992544.4,1770377.7,889218.4,881159.3,580541.9,554607.2,499073.3,493471.1,NA,NA,NA,NA,NA,NA,NA,NA,6,71,77,137,2657,2794
