state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,asymptomatic_hiv_positive_female,asymptomatic_hiv_positive_male,asymptomatic_hiv_positive_total,confirmed_to_have_aids_female,confirmed_to_have_aids_male,confirmed_to_have_aids_total,infected_with_lesser_forms_of_symptomatic_hiv_disease_female,infected_with_lesser_forms_of_symptomatic_hiv_disease_male,infected_with_lesser_forms_of_symptomatic_hiv_disease_total,total_in_custody_hiv_positive_or_with_aids_female,total_in_custody_hiv_positive_or_with_aids_male,total_in_custody_hiv_positive_or_with_aids_total
Wyoming,2016,445361,363174,585501,288697,296804,218603,226758,174854,188320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wyoming,2015,446677,368905,586107,293248,292859,222276,224401,181073,187832,0,7,7,0,5,5,0,0,0,0,12,12
Wyoming,2014,446810,374770,584153,287723,296430,220223,226587,180903,193867,0,5,5,0,1,1,0,0,0,0,6,6
Wyoming,2013,442390,373526,582658,286499,296159,219105,223285,182064,191462,0,3,3,0,0,0,0,0,0,0,3,3
Wyoming,2012,440162,371589,576412,284411,292001,218097,222065,181444,190145,0,2,2,0,0,0,0,0,0,0,2,2
Wyoming,2011,433541,367758,568158,278935,289223,212981,220560,177593,190165,0,6,6,0,0,0,0,0,0,0,6,6
Wyoming,2010,427961,363280,564460,277752,286708,210827,217134,176212,187068,1,4,5,0,0,0,0,0,0,1,4,5
Wyoming,2009,414877,351648,544270,264778,279492,204172,210705,169202,182446,1,0,1,0,8,8,0,0,0,1,8,9
Wyoming,2008,404715,343138,532668,263380,269288,201704,203011,167914,175224,0,0,0,1,4,5,0,0,0,1,4,5
Wyoming,2007,396119,337062,522830,255652,267178,194600,201519,162972,174090,2,4,6,1,1,2,0,0,0,3,5,8
Wyoming,2006,393018,336338,515004,255976,259028,196867,196151,164884,171454,2,5,7,0,0,0,0,0,0,2,5,7
Wyoming,2005,383367,327533,494170,248594,245576,194756,188611,163422,164111,1,6,7,0,0,0,0,0,0,1,6,7
Wyoming,2004,376652,323598,492534,245797,246737,189525,187127,160839,162759,2,5,7,0,0,0,0,0,0,2,5,7
Wyoming,2003,367675,315308,487341,243545,243796,185285,182390,156305,159003,2,5,7,0,0,0,0,0,0,2,5,7
Wyoming,2002,363129,310337,484833,241138,243695,182866,180263,153869,156468,2,5,7,0,0,0,0,0,0,2,5,7
Wyoming,2001,358315,308081,480332,240876,239456,180820,177495,152861,155220,0,4,4,0,0,0,0,0,0,0,4,4
Wyoming,2000,347372,296289,473089,233255,239834,174054,173318,146185,150104,0,4,4,0,2,2,0,0,0,0,6,6
Wyoming,1999,344373.6,293952.8,471099,232686.1,238412.9,172697.4,171676.2,145060,148892.8,0,4,4,0,4,4,0,0,0,0,8,8
Wyoming,1998,341375.2,291616.6,469109,232117.2,236991.8,171340.8,170034.4,143935,147681.6,0,1,1,0,1,1,0,1,1,0,3,3
Wyoming,1997,338376.8,289280.4,467119,231548.3,235570.7,169984.2,168392.6,142810,146470.4,NA,NA,2,NA,NA,0,NA,NA,0,0,2,2
Wyoming,1996,335378.4,286944.2,465129,230979.4,234149.6,168627.6,166750.8,141685,145259.2,NA,NA,4,NA,NA,0,NA,NA,0,1,3,4
Wyoming,1995,332380,284608,463139,230410.5,232728.5,167271,165109,140560,144048,NA,NA,1,NA,NA,0,NA,NA,4,1,4,5
Wyoming,1994,329381.6,282271.8,461149,229841.6,231307.4,165914.4,163467.2,139435,142836.8,NA,NA,6,NA,NA,0,NA,NA,0,0,6,6
Wyoming,1993,326383.2,279935.6,459159,229272.7,229886.3,164557.8,161825.4,138310,141625.6,NA,NA,2,NA,NA,4,NA,NA,0,0,6,6
Wyoming,1992,323384.8,277599.4,457169,228703.8,228465.2,163201.2,160183.6,137185,140414.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
Wyoming,1991,320386.4,275263.2,455179,228134.9,227044.1,161844.6,158541.8,136060,139203.2,NA,NA,0,NA,NA,6,NA,NA,1,NA,NA,7
