state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Illinois,2016,9881135,8142022,12801539,6517472,6284067,5084387,4796748,4093545,4048477,2612,41004,0,0,0,2612,41004,43616,0,0,0,2612,41004,43616
Illinois,2015,9904659,8209729,12859995,6558660,6301335,5102943,4801716,4132700,4077029,2675,43565,0,0,0,2675,43565,46240,0,0,0,2675,43565,46240
Illinois,2014,9899818,8250437,12880580,6565618,6314962,5102668,4797150,4157752,4092685,2888,45390,0,0,0,2888,45390,48278,0,0,0,2888,45390,48278
Illinois,2013,9861196,8251659,12882135,6560187,6321948,5085608,4775588,4156721,4094938,2916,45737,0,0,0,2916,45737,48653,0,0,0,2916,45737,48653
Illinois,2012,9815754,8253846,12875255,6566528,6308727,5062116,4753638,4161965,4091881,2749,46599,0,0,0,2749,46599,49348,0,0,0,2749,46599,49348
Illinois,2011,9776465,8247105,12869259,6562541,6306718,5043816,4732649,4155076,4092029,2865,45562,0,0,0,2865,45562,48427,0,0,0,2865,45562,48427
Illinois,2010,9719409,8204134,12843166,6544230,6298936,5022427,4696982,4139515,4064619,2922,45496,0,0,0,2922,45496,48418,0,0,0,2922,45496,48418
Illinois,2009,9740592,8252433,12910409,6550654,6359755,5004066,4736526,4126529,4125904,2590,42571,0,0,0,2590,42571,45161,0,0,0,2590,42571,45161
Illinois,2008,9721792,8252264,12901564,6547874,6353690,5000451,4721341,4129705,4122559,2721,42753,0,0,0,2721,42753,45474,0,0,0,2721,42753,45474
Illinois,2007,9649702,8195532,12852548,6518927,6333621,4948708,4700994,4087392,4108140,2824,42391,0,0,0,2824,42391,45215,0,0,0,2824,42391,45215
Illinois,2006,9605280,8177418,12831970,6517276,6314694,4948594,4656686,4098613,4078805,2720,42386,0,0,0,2720,42386,45106,NA,NA,NA,2720,42386,45106
Illinois,2005,9203751,7858352,12441864,6346707,6095157,4765472,4438279,3977198,3881154,2725,42194,0,0,0,2725,42194,44919,0,0,0,2725,42194,44919
Illinois,2004,9145046,7802115,12368348,6320929,6047419,4743960,4401086,3950102,3852013,2750,41304,0,0,0,2750,41304,44054,0,0,0,2750,41304,44054
Illinois,2003,9106372,7784845,12338235,6290182,6048053,4718727,4387645,3945903,3838942,2700,40718,0,0,0,2700,40718,43418,0,0,0,2700,40718,43418
Illinois,2002,9047270,7728908,12307e3,6297212,6009788,4704974,4342296,3926709,3802199,2520,40173,0,0,0,2520,40173,42693,0,0,0,2520,40173,42693
Illinois,2001,9052944,7757582,12174337,6242572,5931765,4708328,4344616,3943326,3814256,2747,41601,0,0,0,2747,41601,44348,0,0,0,2747,41601,44348
Illinois,2000,8875143,7542703,12123016,6145319,5977697,4588499,4286644,3808899,3733804,2849,42432,0,0,0,2849,42432,45281,0,0,0,2849,42432,45281
