year,state,total_admissions,aggravated_or_simple_assault_total_admissions,burglary_total_admissions,drugs_total_admissions,fraud_total_admissions,motor_vehicle_theft_total_admissions,murder_total_admissions,negligent_manslaughter_total_admissions,other_property_offenses_total_admissions,other_unknown_total_admissions,other_violent_offenses_total_admissions,public_order_total_admissions,rape_or_sexual_assault_total_admissions,robbery_total_admissions,theft_total_admissions,aggravated_or_simple_assault_female_total_admissions,aggravated_or_simple_assault_male_total_admissions,burglary_female_total_admissions,burglary_male_total_admissions,drugs_female_total_admissions,drugs_male_total_admissions,fraud_female_total_admissions,fraud_male_total_admissions,motor_vehicle_theft_female_total_admissions,motor_vehicle_theft_male_total_admissions,murder_female_total_admissions,murder_male_total_admissions,negligent_manslaughter_female_total_admissions,negligent_manslaughter_male_total_admissions,other_property_offenses_female_total_admissions,other_property_offenses_male_total_admissions,other_unknown_female_total_admissions,other_unknown_male_total_admissions,other_violent_offenses_female_total_admissions,other_violent_offenses_male_total_admissions,public_order_female_total_admissions,public_order_male_total_admissions,rape_or_sexual_assault_female_total_admissions,rape_or_sexual_assault_male_total_admissions,robbery_female_total_admissions,robbery_male_total_admissions,theft_female_total_admissions,theft_male_total_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
1991,New Jersey,11774,818,1246,5309,34,NA,127,226,429,345,111,498,474,1587,570,42,776,18,1228,402,4907,9,25,NA,NA,6,121,30,196,21,408,59,286,2,109,24,474,3,471,57,1530,80,490,558,103,3,154,612,220,2,412,3685,1137,4,483,14,2,NA,18,NA,NA,NA,NA,81,10,NA,36,139,36,4,47,208,83,1,137,224,40,1,80,62,10,NA,39,282,72,1,143,235,77,3,159,1167,189,8,223,328,53,1,188,35,523,1,102,NA,3,6,148,13,599,1,219,NA,2,4,408,292,3393,61,1076,NA,4,49,434,6,8,NA,2,NA,NA,3,15,NA,NA,NA,NA,NA,NA,NA,NA,3,78,NA,10,NA,NA,3,33,20,119,4,32,1,3,5,42,14,194,2,81,NA,1,5,132,39,185,7,33,NA,1,13,67,NA,62,1,9,NA,NA,1,38,10,272,3,69,NA,1,11,132,NA,235,2,75,NA,3,1,158,42,1125,6,183,NA,8,9,214,50,278,NA,53,NA,1,30,158
1992,New Jersey,12564,959,1357,5656,57,NA,118,241,481,219,153,571,531,1542,679,54,905,23,1334,474,5182,14,43,NA,NA,8,110,28,213,23,458,34,185,4,149,33,538,4,527,78,1464,125,554,634,153,3,169,653,207,6,491,3818,1265,6,567,22,7,NA,28,NA,NA,NA,NA,75,10,NA,33,156,40,2,43,259,79,1,142,116,31,2,70,78,15,4,56,317,80,1,173,223,91,5,212,1098,219,4,221,363,75,5,236,42,592,7,146,NA,3,5,164,10,643,3,204,NA,6,10,481,333,3485,71,1194,NA,6,70,497,7,15,1,6,NA,NA,6,22,NA,NA,NA,NA,NA,NA,NA,NA,4,71,NA,10,NA,NA,4,29,17,139,3,37,1,1,7,36,11,248,2,77,NA,1,10,132,19,97,4,27,NA,2,11,59,4,74,NA,15,NA,4,NA,56,17,300,3,77,NA,1,13,160,NA,223,NA,91,NA,5,4,208,48,1050,8,211,NA,4,22,199,76,287,6,69,1,4,42,194
1993,New Jersey,13398,882,1442,5981,60,NA,107,213,497,595,168,582,569,1638,664,49,833,32,1410,458,5523,16,44,NA,NA,5,102,25,188,31,466,107,488,6,162,38,544,8,561,72,1566,110,554,543,159,3,177,703,280,1,458,4175,1248,5,553,29,4,1,26,NA,NA,NA,NA,68,14,NA,25,139,31,NA,43,283,96,1,117,360,115,4,116,87,21,1,59,327,102,4,149,243,112,3,211,1173,224,8,233,386,62,1,215,42,501,2,157,1,2,4,173,16,687,2,278,NA,1,14,444,330,3845,72,1176,NA,5,56,497,10,19,1,3,NA,1,5,21,NA,NA,NA,NA,NA,NA,NA,NA,2,66,NA,14,NA,NA,3,22,15,124,3,28,NA,NA,7,36,28,255,1,95,NA,1,2,115,73,287,15,100,NA,4,19,97,2,85,NA,21,NA,1,4,55,22,305,4,98,NA,4,12,137,4,239,1,111,NA,3,3,208,49,1124,8,216,NA,8,15,218,72,314,5,57,NA,1,33,182
1994,New Jersey,14158,996,1562,6302,63,NA,121,227,553,342,153,815,619,1651,754,64,932,47,1515,553,5749,22,41,NA,NA,3,118,25,202,27,526,90,252,2,151,51,764,2,617,110,1541,135,619,637,168,NA,191,752,324,3,483,4394,1292,8,608,32,7,2,22,NA,NA,NA,NA,76,13,3,29,139,40,1,47,314,109,2,128,190,57,3,92,79,19,3,52,464,117,2,232,276,110,11,222,1182,246,5,218,439,81,3,231,51,586,8,160,NA,NA,5,186,27,725,7,317,NA,3,13,470,388,4006,93,1199,NA,8,72,536,15,17,2,5,NA,2,5,17,NA,NA,NA,NA,NA,NA,NA,NA,2,74,NA,13,1,2,NA,29,14,125,4,36,NA,1,7,40,15,299,6,103,1,1,5,123,60,130,13,44,NA,3,17,75,2,77,NA,19,NA,3,NA,52,30,434,3,114,NA,2,18,214,NA,276,NA,110,NA,11,2,220,88,1094,6,240,NA,5,16,202,93,346,7,74,NA,3,35,196
1995,New Jersey,16229,1137,1829,7171,89,1,117,263,555,383,222,1095,646,1867,854,85,1052,66,1763,656,6515,26,63,NA,1,1,116,25,238,32,523,45,338,5,217,59,1036,3,643,115,1752,163,691,738,192,8,199,903,446,2,478,4968,1441,10,752,38,10,1,40,NA,1,NA,NA,72,16,1,28,147,52,3,61,304,105,2,144,212,62,9,100,118,31,1,72,653,157,7,278,249,142,13,242,1322,276,6,263,479,90,1,284,67,671,6,186,NA,8,12,187,40,863,10,436,NA,2,16,462,439,4529,92,1349,NA,10,125,627,15,23,1,9,NA,1,10,30,NA,NA,NA,1,NA,NA,NA,NA,NA,72,1,15,NA,1,NA,28,16,131,2,50,NA,3,7,54,19,285,2,103,NA,2,11,133,27,185,3,59,NA,9,15,85,4,114,1,30,NA,1,NA,72,36,617,5,152,NA,7,18,260,1,248,1,141,NA,13,1,241,85,1237,9,267,NA,6,21,242,105,374,7,83,1,NA,50,234
1996,New Jersey,15756,1028,1757,6831,74,NA,126,237,546,714,208,1132,455,1776,872,65,963,52,1705,573,6258,25,49,NA,NA,5,121,20,217,32,514,143,571,11,197,81,1051,2,453,106,1670,154,718,686,173,4,165,857,414,3,483,4862,1329,11,629,41,3,NA,30,NA,NA,NA,NA,78,13,6,29,150,40,NA,47,326,104,3,113,434,123,4,153,111,27,1,69,649,182,4,297,194,103,3,155,1218,268,5,285,527,100,4,241,50,636,8,165,NA,4,7,158,26,831,5,409,NA,3,21,462,384,4478,97,1232,NA,11,92,537,17,24,2,1,NA,NA,6,24,NA,NA,NA,NA,NA,NA,NA,NA,3,75,NA,13,NA,6,2,27,11,139,3,37,NA,NA,6,41,18,308,7,97,NA,3,7,106,98,336,11,112,1,3,33,120,8,103,1,26,NA,1,2,67,47,602,13,169,NA,4,21,276,NA,194,NA,103,NA,3,2,153,74,1144,11,257,NA,5,21,264,100,427,11,89,NA,4,43,198
1997,New Jersey,16585,1093,1832,7242,266,22,361,60,605,506,392,1218,495,1787,706,77,1016,52,1780,668,6574,72,194,3,19,24,337,8,52,36,569,68,438,37,355,68,1150,10,485,111,1676,124,582,720,193,5,175,914,417,3,498,5138,1375,11,718,134,21,3,108,14,1,2,5,231,62,2,66,27,10,NA,23,383,100,1,121,309,92,5,100,219,59,1,113,759,193,2,264,208,110,3,174,1225,274,10,278,425,93,NA,188,63,657,6,187,NA,5,8,167,22,892,10,407,NA,3,20,478,447,4691,90,1285,1,10,130,588,47,87,4,17,NA,3,21,87,2,12,NA,1,NA,2,1,4,9,222,3,59,NA,2,12,54,5,22,NA,10,NA,NA,3,20,25,358,4,96,NA,1,7,114,45,264,5,87,NA,5,18,82,28,191,2,57,NA,1,7,106,42,717,10,183,NA,2,16,248,4,204,3,107,NA,3,3,171,78,1147,5,269,NA,10,28,250,87,338,10,83,NA,NA,27,161
1998,New Jersey,17148,1111,1816,7985,295,33,323,90,619,223,368,1265,470,1836,714,91,1020,90,1726,849,7136,90,205,2,31,20,303,13,77,54,565,38,185,42,326,65,1200,5,465,123,1713,113,601,768,165,5,173,866,427,6,517,5716,1452,16,801,142,17,4,132,18,2,1,12,213,56,3,51,42,11,NA,37,350,121,6,142,148,22,4,49,191,69,4,104,826,169,11,259,197,90,6,177,1250,305,6,275,426,93,3,192,72,696,3,162,NA,5,16,157,45,821,14,413,NA,6,31,486,601,5115,100,1352,NA,16,148,653,53,89,2,15,NA,4,35,97,NA,18,NA,2,NA,1,2,10,14,199,NA,56,NA,3,6,45,7,35,NA,11,NA,NA,6,31,35,315,6,115,NA,6,13,129,25,123,2,20,NA,4,11,38,24,167,6,63,NA,4,12,92,41,785,6,163,NA,11,18,241,2,195,NA,90,NA,6,3,174,87,1163,12,293,NA,6,24,251,77,349,8,85,NA,3,28,164
1999,New Jersey,15383,918,1531,7321,279,31,280,51,547,337,335,1236,372,1507,638,85,833,62,1469,750,6571,88,191,1,30,32,248,9,42,44,503,148,189,36,299,55,1181,NA,372,106,1401,79,559,593,149,6,170,699,355,8,469,5105,1388,15,813,131,13,7,128,17,5,NA,9,166,60,1,53,19,12,1,19,326,106,4,111,215,31,8,83,168,71,5,91,770,180,4,282,146,71,2,153,1015,231,3,258,357,90,6,185,63,530,8,141,NA,6,14,156,28,671,9,346,1,7,24,445,484,4621,103,1285,3,12,160,653,49,82,NA,13,1,6,38,90,NA,17,NA,5,NA,NA,1,8,20,146,2,58,1,NA,9,44,6,13,1,11,NA,1,2,17,30,296,3,103,1,3,10,101,96,119,9,22,4,4,39,44,25,143,4,67,1,4,6,85,34,736,2,178,NA,4,19,263,NA,146,NA,71,NA,2,NA,153,75,940,9,222,NA,3,22,236,61,296,5,85,NA,6,13,172
2e3,New Jersey,14072,787,1348,6682,278,24,258,49,467,332,304,1176,428,1428,511,91,696,72,1276,720,5962,99,179,4,20,21,237,6,43,37,430,42,290,38,266,59,1117,7,421,105,1323,86,425,490,124,3,170,579,352,1,416,4694,1177,16,795,136,19,2,121,11,3,NA,10,167,50,2,39,15,7,1,26,265,96,2,104,180,44,5,103,138,56,2,108,727,145,6,298,154,100,5,169,972,202,3,251,260,80,5,166,70,420,4,120,1,2,16,154,42,537,8,344,NA,1,22,394,450,4244,89,1088,2,14,179,616,51,85,5,14,1,1,42,79,1,10,1,2,NA,NA,2,8,14,153,2,48,NA,2,5,34,2,13,NA,7,NA,1,4,22,20,245,5,91,NA,2,12,92,25,155,3,41,NA,5,14,89,16,122,7,49,NA,2,15,93,33,694,4,141,NA,6,22,276,3,151,NA,100,NA,5,4,165,73,899,8,194,NA,3,24,227,56,204,9,71,NA,5,21,145
