state,year,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_female_total_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_male_total_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_total_total_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_black_total_prisoners,burglary_female_total_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_hispanic_total_prisoners,burglary_male_total_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_other_or_unknown_total_prisoners,burglary_total_total_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,burglary_white_total_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_black_total_prisoners,drugs_female_total_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_hispanic_total_prisoners,drugs_male_total_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_other_or_unknown_total_prisoners,drugs_total_total_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,drugs_white_total_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_black_total_prisoners,fraud_female_total_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_hispanic_total_prisoners,fraud_male_total_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_other_or_unknown_total_prisoners,fraud_total_total_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_female_total_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_male_total_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_total_total_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_black_total_prisoners,murder_female_total_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_hispanic_total_prisoners,murder_male_total_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_other_or_unknown_total_prisoners,murder_total_total_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_female_total_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_male_total_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_total_total_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_female_total_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_male_total_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_total_total_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_black_total_prisoners,other_unknown_female_total_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_male_total_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_total_total_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_female_total_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_male_total_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_total_total_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_black_total_prisoners,public_order_female_total_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_hispanic_total_prisoners,public_order_male_total_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_other_or_unknown_total_prisoners,public_order_total_total_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_female_total_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_male_total_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_total_total_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_black_total_prisoners,robbery_female_total_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_hispanic_total_prisoners,robbery_male_total_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_other_or_unknown_total_prisoners,robbery_total_total_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,robbery_white_total_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_black_total_prisoners,theft_female_total_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_hispanic_total_prisoners,theft_male_total_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_other_or_unknown_total_prisoners,theft_total_total_prisoners,theft_white_female_prisoners,theft_white_male_prisoners,theft_white_total_prisoners,total_black_female_prisoners,total_black_male_prisoners,total_black_total_prisoners,total_hispanic_female_prisoners,total_hispanic_male_prisoners,total_hispanic_total_prisoners,total_other_or_unknown_female_prisoners,total_other_or_unknown_male_prisoners,total_other_or_unknown_total_prisoners,total_total_female_prisoners,total_total_male_prisoners,total_total_total_prisoners,total_white_female_prisoners,total_white_male_prisoners,total_white_total_prisoners,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white
New Mexico,2010,9,60,69,56,28,601,629,922,9,92,101,978,10,169,179,2,34,36,47,29,405,434,642,2,27,29,689,14,176,190,15,109,124,170,101,413,514,663,11,15,26,833,43,126,169,5,16,21,103,53,90,143,194,8,10,18,297,37,78,115,1,16,17,22,16,68,84,142,1,7,8,164,4,51,55,NA,79,79,44,17,446,463,882,7,111,118,926,20,246,266,NA,NA,NA,2,1,32,33,50,NA,10,10,52,1,8,9,NA,2,2,2,2,39,41,63,NA,1,1,65,NA,21,21,NA,NA,NA,7,NA,1,1,40,7,37,44,47,NA,2,2,2,61,63,64,34,429,463,723,4,92,96,787,24,141,165,NA,8,8,37,15,177,192,375,13,120,133,412,9,70,79,NA,28,28,7,3,372,375,700,NA,63,63,707,4,237,241,7,50,57,30,21,367,388,519,NA,33,33,549,2,69,71,2,6,8,15,7,42,49,76,NA,3,3,91,6,25,31,43,469,512,327,3482,3809,62,621,683,606,5991,6597,174,1419,1593,1548374,1288774,2065932,1046841,1019091,791507,756867,649779,638995,35768,16138,19630,29122,12706,16416,25037,10783,14254,959854,483675,476179,656306,334530,321776,575052,289545,285507,29832,18099,11733,16374,9905,6469,14786,9018,5768,835757,423386,412371,699780,357549,342231,542539,271954,270585
New Mexico,2011,8,47,55,51,25,611,636,910,6,83,89,961,12,169,181,4,26,30,47,27,446,473,662,1,26,27,709,15,164,179,17,110,127,159,82,377,459,630,11,15,26,789,49,128,177,8,14,22,111,56,79,135,168,7,3,10,279,40,72,112,1,13,14,19,10,57,67,128,2,10,12,147,6,48,54,NA,80,80,49,18,446,464,869,8,94,102,918,23,249,272,NA,NA,NA,1,NA,31,31,53,1,10,11,54,NA,12,12,NA,2,2,9,6,38,44,60,NA,1,1,69,3,19,22,NA,NA,NA,5,NA,1,1,26,5,23,28,31,NA,2,2,4,71,75,77,41,448,489,757,8,96,104,834,24,142,166,NA,11,11,38,18,168,186,359,9,97,106,397,11,83,94,NA,29,29,9,4,377,381,723,NA,73,73,732,5,244,249,9,55,64,34,21,392,413,538,2,27,29,572,2,64,66,2,10,12,19,9,36,45,71,NA,2,2,90,8,23,31,53,468,521,317,3507,3824,60,560,620,628,5954,6582,198,1419,1617,1564221,1302432,2082224,1046663,1035561,796647,767574,654095,648337,35304,14491,20813,28082,11433,16649,24205,9316,14889,972204,488627,483577,667853,339826,328027,584888,293232,291656,35606,16544,19062,22952,10877,12075,21122,9852,11270,835495,423099,412396,699995,358027,341968,542366,273855,268511
New Mexico,2012,10,60,70,60,32,632,664,959,9,91,100,1019,9,176,185,3,42,45,46,26,433,459,683,3,29,32,729,14,179,193,17,105,122,183,100,393,493,649,15,13,28,832,51,138,189,5,14,19,89,54,83,137,172,2,5,7,261,28,70,98,NA,9,9,15,12,66,78,126,1,9,10,141,2,42,44,NA,86,86,51,21,462,483,896,9,92,101,947,21,256,277,NA,1,1,2,NA,31,31,53,1,10,11,55,1,11,12,1,3,4,5,3,47,50,68,NA,3,3,73,1,15,16,NA,NA,NA,5,NA,1,1,43,5,41,46,48,NA,1,1,4,65,69,78,44,475,519,785,8,95,103,863,22,150,172,NA,13,13,43,23,155,178,336,12,102,114,379,8,66,74,NA,28,28,12,5,374,379,717,1,71,72,729,6,244,250,6,55,61,31,21,376,397,530,1,32,33,561,3,67,70,2,5,7,27,15,47,62,81,NA,3,3,108,10,26,36,48,486,534,356,3575,3931,67,596,663,647,6098,6745,176,1441,1617,1570724,1304456,2085538,1048485,1037053,801430,769294,654754,649702,37347,16879,20468,26585,12588,13997,24165,11101,13064,979977,492231,487746,677507,344907,332600,592482,298260,294222,29124,13130,15994,18947,8729,10218,17655,8087,9568,829143,416496,412647,697468,354398,343070,535474,266009,269465
New Mexico,2013,10,54,64,62,28,630,658,974,11,96,107,1036,13,194,207,4,34,38,64,40,454,494,685,3,21,24,749,17,176,193,16,104,120,179,108,392,500,638,11,13,24,817,44,129,173,8,16,24,95,51,100,151,196,3,5,8,291,33,75,108,NA,8,8,17,13,78,91,130,NA,10,10,147,4,34,38,1,83,84,57,22,481,503,914,10,95,105,971,24,255,279,NA,2,2,5,2,40,42,64,1,9,10,69,2,13,15,1,2,3,6,3,48,51,87,NA,4,4,93,2,33,35,NA,1,1,4,NA,1,1,48,4,45,49,52,NA,1,1,2,63,65,75,38,446,484,740,10,88,98,815,25,143,168,1,16,17,36,15,170,185,348,11,91,102,384,9,71,80,NA,25,25,11,4,384,388,741,1,75,76,752,6,257,263,5,58,63,41,31,355,386,515,2,33,35,556,3,69,72,2,3,5,28,13,72,85,110,2,2,4,138,11,33,44,50,469,519,368,3651,4019,69,587,656,680,6190,6870,193,1483,1676,1578942,1293596,2085287,1049487,1035800,802022,776920,646953,646643,35997,14183,21814,29984,11170,18814,26481,9608,16873,986717,493276,493441,686985,348229,338756,596585,298373,298212,36113,18641,17472,21292,10702,10590,19522,9943,9579,819418,415401,404017,690415,350935,339480,518932,258316,260616
New Mexico,2014,5,54,59,51,25,569,594,893,12,95,107,944,9,175,184,4,26,30,72,40,453,493,676,5,23,28,748,23,174,197,13,100,113,183,121,440,561,696,6,15,21,879,43,141,184,4,14,18,90,56,103,159,183,2,4,6,273,28,62,90,NA,4,4,20,12,90,102,144,1,8,9,164,7,42,49,1,93,94,59,26,502,528,956,9,94,103,1015,23,267,290,NA,1,1,8,2,40,42,61,2,10,12,69,4,10,14,2,7,9,8,5,60,65,103,NA,4,4,111,1,32,33,NA,1,1,17,2,1,3,35,15,32,47,52,NA,1,1,2,57,59,83,41,456,497,736,12,75,87,819,28,148,176,2,23,25,58,29,238,267,450,17,86,103,508,10,103,113,NA,25,25,13,5,400,405,765,2,79,81,778,6,261,267,5,55,60,32,23,349,372,511,2,30,32,543,2,77,79,NA,10,10,20,12,87,99,137,4,4,8,157,4,36,40,38,470,508,399,3788,4187,89,559,648,714,6346,7060,188,1529,1717,1588033,1297353,2085572,1055089,1030483,809861,778172,650704,646649,36930,16349,20581,29198,12252,16946,25577,10498,15079,993908,499112,494796,696425,354013,342412,602308,301604,300704,29399,15193,14206,18020,9210,8810,16464,8275,8189,807487,409479,398008,683597,348075,335522,508774,254116,254658
New Mexico,2015,8,69,77,62,31,599,630,931,9,90,99,993,14,173,187,1,43,44,84,52,502,554,787,3,34,37,871,28,208,236,13,87,100,196,135,493,628,739,7,16,23,935,41,143,184,4,14,18,86,44,90,134,174,2,11,13,260,36,59,95,NA,6,6,16,8,94,102,149,NA,8,8,165,8,41,49,1,89,90,61,26,524,550,971,10,90,100,1032,24,268,292,NA,1,1,8,2,42,44,64,2,11,13,72,4,10,14,2,2,4,10,5,43,48,69,NA,3,3,79,3,21,24,NA,NA,NA,3,2,2,4,5,1,3,4,8,NA,NA,NA,4,72,76,83,45,477,522,778,6,73,79,861,28,156,184,2,12,14,45,22,195,217,355,9,58,67,400,12,90,102,NA,22,22,14,3,417,420,808,2,83,85,822,9,286,295,5,52,57,33,25,367,392,535,2,37,39,568,1,79,80,NA,7,7,30,19,65,84,102,4,NA,4,132,7,30,37,40,476,516,419,3910,4329,57,517,574,731,6467,7198,215,1564,1779,1586110,1283011,2085109,1049370,1035739,805247,780863,639215,643796,38261,15339,22922,29975,10003,19972,26215,7700,18515,1002409,501429,500980,707016,359283,347733,609828,305733,304095,37742,17977,19765,22609,10363,12246,20360,8711,11649,797335,402389,394946,673958,342029,331929,492621,245228,247393
New Mexico,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254881.7,1070799.3,1743791.1,884190,859601.1,635233.2,619648.5,538653.9,532145.4,41127.6,29211.9,11915.7,29184.6,18741.9,10442.7,27093.3,17691.3,9402,737753.1,366370.8,371382.3,497799.3,249773.1,248026.2,444124.2,219944.7,224179.5,23225.1,18806.1,4419,11786.7,8776.8,3009.9,11409.3,8406.3,3003,792509.1,396480.9,396028.2,623273.1,313449.6,309823.5,500585.4,250805.4,249780
New Mexico,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276183,1088258,1770085,897462,872623,645035,631148,547172,541086,42787,31088,11699,30435,19920,10515,28301,18860,9441,756436,375122,381314,512242,256540,255702,456743,225720,231023,25406,20700,4706,12852,9636,3216,12455,9239,3216,795218,397163,398055,627129,314612,312517,502328,251621,250707
New Mexico,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295567,1101763,1794179,915211,878968,675038,620529,567812,533951,28123,14457,13666,19747,10615,9132,18266,9519,8747,768311,390155,378156,512553,265521,247032,456679,234240,222439,34886,17492,17394,21578,11333,10245,19610,10121,9489,791139,403152,387987,629195,326259,302936,503594,258223,245371
New Mexico,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322313,1118313,1823047,926580,896467,680299,642014,569645,548668,25813,12243,13570,20252,9555,10697,15415,7325,8090,786773,397814,388959,531477,272769,258708,473175,240713,232462,30102,16669,13433,18816,9970,8846,16111,7635,8476,803145,412768,390377,637644,331641,306003,513087,263068,250019
