year,state,total_admissions,aggravated_or_simple_assault_total_total_admissions,burglary_total_total_admissions,drugs_total_total_admissions,fraud_total_total_admissions,motor_vehicle_theft_total_total_admissions,murder_total_total_admissions,negligent_manslaughter_total_total_admissions,other_property_offenses_total_total_admissions,other_unknown_total_total_admissions,other_violent_offenses_total_total_admissions,public_order_total_total_admissions,rape_or_sexual_assault_total_total_admissions,robbery_total_total_admissions,theft_total_total_admissions,aggravated_or_simple_assault_total_female_admissions,aggravated_or_simple_assault_total_male_admissions,burglary_total_female_admissions,burglary_total_male_admissions,drugs_total_female_admissions,drugs_total_male_admissions,fraud_total_female_admissions,fraud_total_male_admissions,motor_vehicle_theft_total_female_admissions,motor_vehicle_theft_total_male_admissions,murder_total_female_admissions,murder_total_male_admissions,negligent_manslaughter_total_female_admissions,negligent_manslaughter_total_male_admissions,other_property_offenses_total_female_admissions,other_property_offenses_total_male_admissions,other_unknown_total_female_admissions,other_unknown_total_male_admissions,other_violent_offenses_total_female_admissions,other_violent_offenses_total_male_admissions,public_order_total_female_admissions,public_order_total_male_admissions,rape_or_sexual_assault_total_female_admissions,rape_or_sexual_assault_total_male_admissions,robbery_total_female_admissions,robbery_total_male_admissions,theft_total_female_admissions,theft_total_male_admissions,aggravated_or_simple_assault_black_total_admissions,aggravated_or_simple_assault_hispanic_total_admissions,aggravated_or_simple_assault_other_or_unknown_total_admissions,aggravated_or_simple_assault_white_total_admissions,burglary_black_total_admissions,burglary_hispanic_total_admissions,burglary_other_or_unknown_total_admissions,burglary_white_total_admissions,drugs_black_total_admissions,drugs_hispanic_total_admissions,drugs_other_or_unknown_total_admissions,drugs_white_total_admissions,fraud_black_total_admissions,fraud_hispanic_total_admissions,fraud_other_or_unknown_total_admissions,fraud_white_total_admissions,motor_vehicle_theft_black_total_admissions,motor_vehicle_theft_hispanic_total_admissions,motor_vehicle_theft_other_or_unknown_total_admissions,motor_vehicle_theft_white_total_admissions,murder_black_total_admissions,murder_hispanic_total_admissions,murder_other_or_unknown_total_admissions,murder_white_total_admissions,negligent_manslaughter_black_total_admissions,negligent_manslaughter_hispanic_total_admissions,negligent_manslaughter_other_or_unknown_total_admissions,negligent_manslaughter_white_total_admissions,other_property_offenses_black_total_admissions,other_property_offenses_hispanic_total_admissions,other_property_offenses_other_or_unknown_total_admissions,other_property_offenses_white_total_admissions,other_unknown_black_total_admissions,other_unknown_hispanic_total_admissions,other_unknown_other_or_unknown_total_admissions,other_unknown_white_total_admissions,other_violent_offenses_black_total_admissions,other_violent_offenses_hispanic_total_admissions,other_violent_offenses_other_or_unknown_total_admissions,other_violent_offenses_white_total_admissions,public_order_black_total_admissions,public_order_hispanic_total_admissions,public_order_other_or_unknown_total_admissions,public_order_white_total_admissions,rape_or_sexual_assault_black_total_admissions,rape_or_sexual_assault_hispanic_total_admissions,rape_or_sexual_assault_other_or_unknown_total_admissions,rape_or_sexual_assault_white_total_admissions,robbery_black_total_admissions,robbery_hispanic_total_admissions,robbery_other_or_unknown_total_admissions,robbery_white_total_admissions,theft_black_total_admissions,theft_hispanic_total_admissions,theft_other_or_unknown_total_admissions,theft_white_total_admissions,aggravated_or_simple_assault_black_female_admissions,aggravated_or_simple_assault_black_male_admissions,aggravated_or_simple_assault_hispanic_female_admissions,aggravated_or_simple_assault_hispanic_male_admissions,aggravated_or_simple_assault_other_or_unknown_female_admissions,aggravated_or_simple_assault_other_or_unknown_male_admissions,aggravated_or_simple_assault_white_female_admissions,aggravated_or_simple_assault_white_male_admissions,burglary_black_female_admissions,burglary_black_male_admissions,burglary_hispanic_female_admissions,burglary_hispanic_male_admissions,burglary_other_or_unknown_female_admissions,burglary_other_or_unknown_male_admissions,burglary_white_female_admissions,burglary_white_male_admissions,drugs_black_female_admissions,drugs_black_male_admissions,drugs_hispanic_female_admissions,drugs_hispanic_male_admissions,drugs_other_or_unknown_female_admissions,drugs_other_or_unknown_male_admissions,drugs_white_female_admissions,drugs_white_male_admissions,fraud_black_female_admissions,fraud_black_male_admissions,fraud_hispanic_female_admissions,fraud_hispanic_male_admissions,fraud_other_or_unknown_female_admissions,fraud_other_or_unknown_male_admissions,fraud_white_female_admissions,fraud_white_male_admissions,motor_vehicle_theft_black_female_admissions,motor_vehicle_theft_black_male_admissions,motor_vehicle_theft_hispanic_female_admissions,motor_vehicle_theft_hispanic_male_admissions,motor_vehicle_theft_other_or_unknown_female_admissions,motor_vehicle_theft_other_or_unknown_male_admissions,motor_vehicle_theft_white_female_admissions,motor_vehicle_theft_white_male_admissions,murder_black_female_admissions,murder_black_male_admissions,murder_hispanic_female_admissions,murder_hispanic_male_admissions,murder_other_or_unknown_female_admissions,murder_other_or_unknown_male_admissions,murder_white_female_admissions,murder_white_male_admissions,negligent_manslaughter_black_female_admissions,negligent_manslaughter_black_male_admissions,negligent_manslaughter_hispanic_female_admissions,negligent_manslaughter_hispanic_male_admissions,negligent_manslaughter_other_or_unknown_female_admissions,negligent_manslaughter_other_or_unknown_male_admissions,negligent_manslaughter_white_female_admissions,negligent_manslaughter_white_male_admissions,other_property_offenses_black_female_admissions,other_property_offenses_black_male_admissions,other_property_offenses_hispanic_female_admissions,other_property_offenses_hispanic_male_admissions,other_property_offenses_other_or_unknown_female_admissions,other_property_offenses_other_or_unknown_male_admissions,other_property_offenses_white_female_admissions,other_property_offenses_white_male_admissions,other_unknown_black_female_admissions,other_unknown_black_male_admissions,other_unknown_hispanic_female_admissions,other_unknown_hispanic_male_admissions,other_unknown_other_or_unknown_female_admissions,other_unknown_other_or_unknown_male_admissions,other_unknown_white_female_admissions,other_unknown_white_male_admissions,other_violent_offenses_black_female_admissions,other_violent_offenses_black_male_admissions,other_violent_offenses_hispanic_female_admissions,other_violent_offenses_hispanic_male_admissions,other_violent_offenses_other_or_unknown_female_admissions,other_violent_offenses_other_or_unknown_male_admissions,other_violent_offenses_white_female_admissions,other_violent_offenses_white_male_admissions,public_order_black_female_admissions,public_order_black_male_admissions,public_order_hispanic_female_admissions,public_order_hispanic_male_admissions,public_order_other_or_unknown_female_admissions,public_order_other_or_unknown_male_admissions,public_order_white_female_admissions,public_order_white_male_admissions,rape_or_sexual_assault_black_female_admissions,rape_or_sexual_assault_black_male_admissions,rape_or_sexual_assault_hispanic_female_admissions,rape_or_sexual_assault_hispanic_male_admissions,rape_or_sexual_assault_other_or_unknown_female_admissions,rape_or_sexual_assault_other_or_unknown_male_admissions,rape_or_sexual_assault_white_female_admissions,rape_or_sexual_assault_white_male_admissions,robbery_black_female_admissions,robbery_black_male_admissions,robbery_hispanic_female_admissions,robbery_hispanic_male_admissions,robbery_other_or_unknown_female_admissions,robbery_other_or_unknown_male_admissions,robbery_white_female_admissions,robbery_white_male_admissions,theft_black_female_admissions,theft_black_male_admissions,theft_hispanic_female_admissions,theft_hispanic_male_admissions,theft_other_or_unknown_female_admissions,theft_other_or_unknown_male_admissions,theft_white_female_admissions,theft_white_male_admissions
1991,Wisconsin,4039,202,689,676,202,199,153,39,83,75,217,290,442,510,262,10,192,5,684,68,608,57,145,3,196,15,138,1,38,8,75,3,72,20,197,30,260,2,440,18,492,34,228,82,18,12,90,202,25,25,437,325,76,16,259,48,6,6,142,103,15,13,68,84,11,6,52,11,1,4,23,25,4,1,53,33,2,1,39,129,17,5,66,122,20,7,141,122,27,9,284,359,23,11,117,118,5,9,130,6,76,NA,18,1,11,3,87,1,201,NA,25,NA,25,4,433,44,281,2,74,1,15,21,238,23,25,4,2,2,4,28,114,1,102,NA,15,NA,13,2,66,9,75,NA,11,NA,6,6,46,NA,11,NA,1,NA,4,1,22,3,22,NA,4,NA,1,5,48,2,31,NA,2,NA,1,1,38,13,116,NA,17,NA,5,7,59,17,105,NA,20,1,6,12,129,NA,122,NA,27,NA,9,2,282,12,347,NA,23,NA,11,6,111,18,100,NA,5,2,7,14,116
1992,Wisconsin,4735,238,689,1071,272,246,204,31,104,46,239,364,494,461,276,11,227,5,684,113,958,67,205,5,241,16,188,1,30,8,96,6,40,12,227,23,341,4,490,15,446,37,239,101,16,9,112,235,20,18,416,566,113,11,381,74,3,10,185,137,10,7,92,138,9,4,53,6,3,3,19,27,8,2,67,20,2,1,23,116,25,10,88,148,11,16,189,132,38,15,309,329,17,12,103,119,4,6,147,8,93,NA,16,NA,9,3,109,3,232,NA,20,NA,18,2,414,62,504,9,104,2,9,40,341,22,52,1,2,2,8,42,143,2,135,1,9,NA,7,2,90,12,126,NA,9,NA,4,4,49,NA,6,NA,3,1,2,NA,19,1,26,2,6,NA,2,5,62,1,19,2,NA,NA,1,3,20,5,111,1,24,2,8,4,84,9,139,NA,11,1,15,13,176,1,131,1,37,NA,15,2,307,7,322,1,16,1,11,6,97,22,97,NA,4,3,3,12,135
1993,Wisconsin,5089,228,713,1078,254,230,202,33,103,37,303,450,624,519,315,12,216,9,704,103,975,45,209,3,227,21,181,2,31,7,96,1,36,22,281,37,413,7,617,19,500,56,259,100,19,15,94,208,22,34,449,637,106,13,322,85,7,8,154,116,9,8,97,136,15,8,43,6,4,3,20,32,3,2,66,14,3,2,18,163,16,21,103,177,16,11,246,186,39,16,383,359,28,20,112,148,10,9,148,10,90,NA,19,1,14,1,93,2,206,NA,22,NA,34,7,442,69,568,8,98,1,12,25,297,21,64,3,4,2,6,19,135,1,115,NA,9,NA,8,2,95,10,126,NA,15,1,7,10,33,NA,6,NA,4,NA,3,2,18,5,27,NA,3,NA,2,2,64,NA,14,NA,3,1,1,NA,18,13,150,NA,16,2,19,7,96,14,163,1,15,4,7,18,228,2,184,NA,39,NA,16,5,378,14,345,NA,28,3,17,2,110,32,116,NA,10,2,7,22,126
1994,Wisconsin,5490,293,679,1238,279,261,185,34,120,35,369,549,627,515,306,17,276,7,672,98,1140,69,210,6,255,13,172,1,33,10,110,2,33,26,343,45,504,7,620,23,492,50,256,139,14,14,126,226,24,32,397,806,123,18,291,89,3,5,182,132,19,13,97,119,19,3,44,9,2,4,19,38,6,2,74,12,4,1,18,197,39,11,122,228,27,16,278,168,42,28,389,366,23,19,107,166,6,11,123,12,127,1,13,3,11,1,125,3,223,NA,24,NA,32,4,393,56,750,14,109,5,13,23,268,28,61,1,2,1,4,39,143,3,129,NA,19,NA,13,3,94,11,108,NA,19,NA,3,2,42,1,8,NA,2,NA,4,NA,19,4,34,NA,6,NA,2,6,68,1,11,NA,4,NA,1,1,17,12,185,1,38,2,9,11,111,23,205,3,24,1,15,18,260,2,166,NA,42,NA,28,5,384,12,354,NA,23,1,18,10,97,31,135,NA,6,1,10,18,105
1995,Wisconsin,5345,334,605,1183,263,255,145,35,88,35,384,621,572,513,312,15,319,12,593,111,1072,76,187,8,247,13,132,3,32,11,77,5,30,30,354,59,562,10,562,31,482,43,269,151,25,24,134,226,29,29,321,742,149,20,272,90,8,11,154,135,12,16,92,84,13,4,44,12,1,5,17,32,2,2,52,18,2,2,13,196,26,15,147,280,35,31,275,166,52,28,326,355,28,21,109,168,8,7,129,11,140,1,24,1,23,2,132,4,222,NA,29,2,27,6,315,70,672,8,141,3,17,30,242,34,56,3,5,3,8,36,118,2,133,NA,12,2,14,4,88,8,76,NA,13,NA,4,5,39,1,11,NA,1,NA,5,2,15,4,28,NA,2,NA,2,7,45,3,15,NA,2,NA,2,2,11,15,181,2,24,1,14,12,135,34,246,2,33,3,28,20,255,NA,166,2,50,NA,28,8,318,24,331,1,27,1,20,5,104,23,145,NA,8,1,6,19,110
1996,Wisconsin,6174,394,708,1351,284,273,158,30,121,42,417,748,673,595,380,32,362,13,695,138,1213,95,189,8,265,9,149,2,28,12,109,5,37,32,385,98,650,5,668,28,567,60,320,178,35,22,159,246,35,35,392,910,133,16,292,112,9,8,155,146,13,12,102,88,14,8,48,5,2,2,21,44,7,6,64,15,5,1,21,221,32,20,144,330,45,30,343,171,37,39,426,406,33,15,141,200,14,7,159,17,161,4,31,2,20,9,150,NA,246,2,33,NA,35,11,381,89,821,15,118,5,11,29,263,45,67,5,4,3,5,42,113,4,142,NA,13,1,11,3,99,1,87,NA,14,1,7,7,41,NA,5,NA,2,NA,2,2,19,7,37,NA,7,1,5,4,60,NA,15,NA,5,NA,1,5,16,18,203,NA,32,2,18,12,132,54,276,2,43,2,28,40,303,NA,171,NA,37,NA,39,5,421,19,387,1,32,1,14,7,134,38,162,2,12,NA,7,20,139
1997,Wisconsin,6509,443,705,1312,322,333,167,24,122,37,463,904,683,585,409,25,418,18,687,113,1199,91,231,16,317,14,153,4,20,5,117,2,35,42,421,79,825,9,674,42,543,56,353,226,24,25,168,247,34,34,390,908,99,29,276,128,9,10,175,151,23,25,134,97,10,10,50,5,NA,1,18,46,7,1,68,14,2,2,19,254,32,29,148,380,41,50,433,222,28,34,399,400,25,24,136,230,19,6,154,14,212,4,20,1,24,6,162,5,242,1,33,NA,34,12,378,70,838,8,91,2,27,33,243,50,78,3,6,5,5,33,142,4,147,NA,23,1,24,11,123,9,88,1,9,NA,10,4,46,NA,5,NA,NA,NA,1,4,14,1,45,NA,7,NA,1,4,64,1,13,NA,2,NA,2,1,18,22,232,1,31,6,23,13,135,42,338,2,39,4,46,31,402,1,221,NA,28,NA,34,8,391,20,380,3,22,1,23,18,118,33,197,3,16,3,3,17,137
1998,Wisconsin,8832,499,802,1680,397,370,170,31,97,1589,452,917,756,656,416,31,468,31,771,183,1497,129,268,16,354,13,157,1,30,12,85,83,1506,46,406,101,816,9,747,40,616,59,357,237,40,33,189,263,40,50,449,1134,165,35,346,154,11,13,219,180,13,26,151,81,14,4,71,7,2,2,20,41,7,4,45,642,82,363,502,247,49,22,134,430,48,47,392,221,61,45,429,443,37,27,149,209,20,23,164,20,217,3,37,2,31,6,183,10,253,NA,40,2,48,19,430,128,1006,5,160,7,28,43,303,55,99,4,7,5,8,65,154,5,175,2,11,1,25,8,143,5,76,2,12,NA,4,6,65,1,6,NA,2,NA,2,NA,20,6,35,NA,7,1,3,5,40,45,597,3,79,10,353,25,477,31,216,2,47,2,20,11,123,58,372,2,46,7,40,34,358,NA,221,NA,61,NA,45,9,420,28,415,1,36,3,24,8,141,26,183,3,17,6,17,24,140
1999,Wisconsin,8941,521,774,1617,408,343,139,30,123,1643,442,1080,758,594,469,42,479,20,754,163,1454,137,271,17,326,21,118,4,26,9,114,39,1604,33,409,87,993,18,740,24,570,69,400,249,25,40,207,267,35,55,417,1100,139,43,335,147,13,23,225,162,15,29,137,78,14,5,42,8,4,2,16,32,8,8,75,687,79,345,532,223,29,29,161,424,52,72,532,239,46,42,431,431,35,13,115,251,17,17,184,27,222,NA,25,5,35,10,197,9,258,NA,35,2,53,9,408,96,1004,15,124,2,41,50,285,58,89,4,9,9,14,66,159,8,154,NA,15,1,28,8,129,13,65,NA,14,NA,5,8,34,2,6,NA,4,2,NA,NA,16,5,27,NA,8,NA,8,4,71,19,668,2,77,2,343,16,516,16,207,1,28,3,26,13,148,42,382,2,50,7,65,36,496,2,237,NA,46,NA,42,16,415,20,411,NA,35,NA,13,4,111,35,216,3,14,1,16,30,154
2e3,Wisconsin,8525,570,931,1755,479,444,164,52,149,28,513,1374,867,665,534,41,529,37,894,173,1582,142,337,24,420,11,153,3,49,13,136,3,25,43,470,100,1274,7,860,36,629,89,445,248,64,50,208,293,61,46,531,1191,186,21,357,187,14,17,261,228,27,16,173,83,21,11,49,19,4,2,27,52,12,6,79,15,1,2,10,248,45,25,195,515,93,73,693,246,64,35,522,470,41,23,131,264,29,14,227,27,221,2,62,3,47,9,199,8,285,NA,61,4,42,25,506,111,1080,15,171,4,17,43,314,69,118,5,9,6,11,62,199,11,217,1,26,1,15,11,162,4,79,2,19,NA,11,5,44,1,18,NA,4,NA,2,2,25,10,42,NA,12,NA,6,3,76,1,14,NA,1,NA,2,2,8,22,226,3,42,1,24,17,178,39,476,6,87,3,70,52,641,1,245,NA,64,NA,35,6,516,26,444,4,37,NA,23,6,125,43,221,2,27,3,11,41,186
