state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
Virginia,2016,6547604,5404922,8411808,4275793,4136015,3365097,3182507,2725776,2679146,2168,29160,0,1576,1576,2168,27584,29752,NA,NA,NA,2173,27709,29882
Virginia,2015,6513104,5420396,8382993,4264266,4118727,3348381,3164723,2735866,2684530,2325,28105,0,1568,1568,2325,26537,28862,NA,NA,NA,2325,28105,30430
Virginia,2014,6459130,5407290,8326289,4231186,4095103,3319412,3139718,2725121,2682169,2420,27630,0,1570,1570,2420,26060,28480,NA,NA,NA,2420,26060,28480
Virginia,2013,6397091,5383242,8260405,4204129,4056276,3287903,3109188,2713685,2669557,2421,27564,0,1554,1554,2421,26010,28431,0,0,0,2421,26010,28431
Virginia,2012,6330863,5357455,8185867,4176369,4009498,3269204,3061659,2712426,2645029,2439,27269,0,1559,1559,2439,25710,28149,0,0,0,2439,25710,28149
Virginia,2011,6243412,5304359,8096604,4113099,3983505,3214010,3029402,2678680,2625679,2305,28226,0,1569,1569,2305,26657,28962,0,0,0,2305,26657,28962
Virginia,2010,6171111,5261338,8024617,4081919,3942698,3181831,2989280,2659944,2601394,2365,29546,0,1560,1560,2365,27986,30351,0,0,0,2365,27986,30351
Virginia,2009,6036341,5149897,7882590,4010193,3872397,3110591,2925750,2596542,2553355,2348,28647,0,1575,1575,2348,27072,29420,NA,NA,NA,2348,27072,29420
Virginia,2008,5941173,5074881,7769089,3946834,3822255,3060577,2880596,2556667,2518214,2395,30190,0,1535,1535,2395,28655,31050,NA,NA,NA,2395,28655,31050
Virginia,2007,5878890,5034717,7712091,3922991,3789100,3031326,2847564,2534696,2500021,2368,30609,0,1535,1535,2368,29074,31442,NA,NA,NA,2368,29074,31442
Virginia,2006,5835933,5007717,7642884,3885258,3757626,3008633,2827300,2522824,2484893,2287,28536,0,1549,1549,2287,26987,29274,NA,NA,NA,2287,26987,29274
Virginia,2005,5510784,4743193,7320848,3760650,3560198,2867617,2643167,2424948,2318245,2194,28528,0,1569,1569,2194,26959,29153,0,0,0,2194,26959,29153
Virginia,2004,5430699,4678974,7219758,3694086,3525672,2822851,2607848,2386256,2292718,2255,28817,0,1568,1568,2255,27249,29504,0,0,0,2255,27249,29504
Virginia,2003,5360674,4629289,7150715,3662527,3488188,2789582,2571092,2364268,2265021,2081,28834,0,1562,1562,2081,27272,29353,0,0,0,2081,27272,29353
Virginia,2002,5293745,4573830,7063475,3632993,3430482,2765154,2528591,2344174,2229656,2135,28802,0,1569,1569,2135,27233,29368,NA,NA,NA,2135,27233,29368
Virginia,2001,5163018,4444425,6955099,3578222,3376877,2699527,2463491,2274998,2169427,2112,29360,0,1566,1566,2112,27794,29906,NA,NA,NA,2112,27794,29906
Virginia,2000,5034454,4363762,6761816,3469341,3292475,2637040,2397414,2239802,2123960,1968,27205,0,1571,1571,1968,25634,27602,NA,NA,NA,1968,27205,29173
Virginia,1999,4999195.2,4334424.6,6703755.9,3437412.3,3266343.6,2615224.5,2383970.7,2220447,2113977.6,1728,27126,0,1542,1542,1728,25584,27312,0,0,0,1728,27126,28854
Virginia,1998,4963936.4,4305087.2,6645695.8,3405483.6,3240212.2,2593409,2370527.4,2201092,2103995.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573,24844,26417
Virginia,1997,4928677.6,4275749.8,6587635.7,3373554.9,3214080.8,2571593.5,2357084.1,2181737,2094012.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222,23410,24632
Virginia,1996,4893418.8,4246412.4,6529575.6,3341626.2,3187949.4,2549778,2343640.8,2162382,2084030.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1344,23805,25149
Virginia,1995,4858160,4217075,6471515.5,3309697.5,3161818,2527962.5,2330197.5,2143027,2074048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226,22664,23890
Virginia,1994,4822901.2,4187737.6,6413455.4,3277768.8,3135686.6,2506147,2316754.2,2123672,2064065.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,966,20142,21108
Virginia,1993,4787642.4,4158400.2,6355395.3,3245840.1,3109555.2,2484331.5,2303310.9,2104317,2054083.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,17588,18258
Virginia,1992,4752383.6,4129062.8,6297335.2,3213911.4,3083423.8,2462516,2289867.6,2084962,2044100.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,16269,16934
Virginia,1991,4717124.8,4099725.4,6239275.1,3181982.7,3057292.4,2440700.5,2276424.3,2065607,2034118.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669,16259,16928
Virginia,1990,4681866,4070388,6181215,3150054,3031161,2418885,2262981,2046252,2024136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,13999,14624
Virginia,1989,4599751.4,4003233.2,6098105.5,3108976.6,2989128.9,2378096.5,2221654.9,2014276.8,1988956.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,533,13882,14415
