state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Pennsylvania,2016,10119261,8048754,12784227,6524274,6259953,5219757,4899504,4039947,4008807,17642,6803,10839,15290,5605,9685,13448,5018,8430,423100,220813,202287,334846,178057,156789,295312,155293,140019,1355439,699602,655837,1018131,536241,481890,874026,447323,426703,898332,443701,454631,589961,288924,301037,548368,266219,282149,260593,132629,127964,136288,70719,65569,127024,65115,61909,9829121,5020726,4808395,8024745,4140211,3884534,6190576,3100979,3089597,12,34,46,10,121,131,749,22388,23137,188,4798,4986,0,0,0,1896,18879,20775
Pennsylvania,2015,10116359,8083089,12802503,6545794,6256709,5230031,4886328,4065590,4017499,13359,7046,6313,9984,5696,4288,7387,4076,3311,424445,223419,201026,335373,177465,157908,299174,156832,142342,1342289,700516,641773,1010826,535983,474843,872375,450685,421690,867095,428671,438424,567807,280192,287615,526354,255211,271143,265539,133195,132344,131670,68793,62877,121486,62907,58579,9889776,5052947,4836829,8060699,4161902,3898797,6256313,3135879,3120434,11,41,52,7,131,138,755,23009,23764,193,4954,5147,0,0,0,1845,18756,20601
Pennsylvania,2014,10098269,8112593,12787209,6528001,6259208,5217314,4880955,4079610,4032983,15380,5693,9687,13511,4752,8759,12381,4366,8015,399374,205445,193929,310626,160909,149717,281059,144543,136516,1369092,708643,660449,1026635,543456,483179,894057,460323,433734,833619,411876,421743,544624,271001,273623,509701,250035,259666,230264,114888,115376,116377,59075,57302,106085,53052,53033,9939480,5081456,4858024,8086496,4178121,3908375,6309310,3167291,3142019,8,39,47,11,125,136,786,23782,24568,184,5217,5401,0,0,0,1757,18616,20373
Pennsylvania,2013,10064792,8130010,12773801,6534366,6239435,5208898,4855894,4097145,4032865,14089,6327,7762,11860,5850,6010,9676,4780,4896,379990,197683,182307,292823,154951,137872,267057,141446,125611,1363105,713102,650003,1007729,537994,469735,877109,456112,420997,803174,393738,409436,525584,257411,268173,489278,239159,250119,214406,106106,108300,108702,53564,55138,101532,49468,52064,9999037,5117410,4881627,8118094,4199128,3918966,6385358,3206180,3179178,9,33,42,10,110,120,799,23770,24569,199,5480,5679,0,0,0,1616,18096,19712
Pennsylvania,2012,10031170,8146059,12763536,6527184,6236352,5199136,4832034,4104268,4041791,13567,6179,7388,10580,5082,5498,9263,4545,4718,365596,190593,175003,281194,146874,134320,255314,133575,121739,1342894,699340,643554,996717,529741,466976,870129,450279,419850,776832,376126,400706,503645,248396,255249,471373,230871,240502,221680,110383,111297,114640,59981,54659,106340,54574,51766,10042967,5144563,4898404,8124394,4209062,3915332,6433640,3230424,3203216,13,36,49,10,100,110,835,24172,25007,190,5475,5665,0,0,0,1680,18420,20100
Pennsylvania,2011,9984572,8122136,12742886,6532395,6210491,5190611,4793961,4104405,4017731,13875,7750,6125,11178,5986,5192,9634,4784,4850,358361,185909,172452,277916,146431,131485,253308,133742,119566,1328247,692713,635534,984361,531273,453088,853716,448475,405241,750469,364768,385701,483125,237308,245817,454411,219996,234415,212696,112297,100399,95179,52273,42906,88069,47757,40312,10079238,5168958,4910280,8132813,4217340,3915473,6462998,3249651,3213347,12,37,49,11,108,119,875,24625,25500,198,5464,5662,0,0,0,1665,18402,20067
Pennsylvania,2010,9924558,8074859,12709630,6528412,6181218,5160353,4764205,4078808,3996051,12166,5608,6558,10335,4667,5668,9227,4176,5051,351092,183080,168012,270377,141292,129085,244819,127407,117412,1321775,701753,620022,965044,521776,443268,842570,444510,398060,718597,350451,368146,457701,224669,233032,432238,209193,223045,214383,111857,102526,108055,57147,50908,97893,51277,46616,10091617,5175663,4915954,8113046,4210802,3902244,6448112,3242245,3205867,12,40,52,12,114,126,854,24493,25347,214,5404,5618,18,142,160,1602,18359,19961
Pennsylvania,2009,9833768,8008609,12604767,6472777,6131990,5118730,4715038,4038752,3969857,11412,4830,6582,8946,3766,5180,8019,3377,4642,306780,156458,150322,230400,118701,111699,208981,106508,102473,1286131,676163,609968,931040,501755,429285,814798,426241,388557,644377,316678,327699,405208,199190,206018,379287,184376,194911,178445,89878,88567,94623,48093,46530,87814,44066,43748,10177622,5228770,4948852,8163551,4247225,3916326,6509710,3274184,3235526,10,46,56,NA,NA,NA,940,24501,25441,206,5476,5682,21,116,137,1644,18323,19967
Pennsylvania,2008,9694803,7910971,12448279,6392051,6056228,5047321,4647482,3988968,3922003,13371,6393,6978,9382,5049,4333,8100,4180,3920,300739,151825,148914,229673,116468,113205,208328,105220,103108,1253790,660238,593552,906997,493224,413773,790542,418666,371876,588950,285470,303480,368206,177059,191147,344045,163249,180796,164409,81782,82627,82250,40493,41757,76217,37282,38935,10127020,5206343,4920677,8098295,4215028,3883267,6483739,3260371,3223368,11,47,58,NA,NA,NA,901,23452,24353,204,5283,5487,23,82,105,1616,17524,19140
Pennsylvania,2007,9631293,7852567,12432792,6379253,6053539,5021606,4609687,3966648,3885919,17809,8493,9316,13188,6110,7078,11786,5558,6228,303002,153781,149221,232502,119115,113387,212890,108267,104623,1251490,655129,596361,890165,482676,407489,773516,409441,364075,564880,273411,291469,356081,171533,184548,330757,157806,172951,153983,77534,76449,76565,39494,37071,72316,36468,35848,10141628,5210905,4930723,8062792,4202678,3860114,6451302,3249108,3202194,7,52,59,NA,NA,NA,853,22157,23010,196,4899,5095,18,55,73,1375,16180,17555
