year,state,total_prisoners,aggravated_or_simple_assault_total_prisoners,burglary_total_prisoners,drugs_total_prisoners,fraud_total_prisoners,motor_vehicle_theft_total_prisoners,murder_total_prisoners,negligent_manslaughter_total_prisoners,other_property_offenses_total_prisoners,other_unknown_total_prisoners,other_violent_offenses_total_prisoners,public_order_total_prisoners,rape_or_sexual_assault_total_prisoners,robbery_total_prisoners,theft_total_prisoners,aggravated_or_simple_assault_female_total_prisoners,aggravated_or_simple_assault_male_total_prisoners,burglary_female_total_prisoners,burglary_male_total_prisoners,drugs_female_total_prisoners,drugs_male_total_prisoners,fraud_female_total_prisoners,fraud_male_total_prisoners,motor_vehicle_theft_female_total_prisoners,motor_vehicle_theft_male_total_prisoners,murder_female_total_prisoners,murder_male_total_prisoners,negligent_manslaughter_female_total_prisoners,negligent_manslaughter_male_total_prisoners,other_property_offenses_female_total_prisoners,other_property_offenses_male_total_prisoners,other_unknown_female_total_prisoners,other_unknown_male_total_prisoners,other_violent_offenses_female_total_prisoners,other_violent_offenses_male_total_prisoners,public_order_female_total_prisoners,public_order_male_total_prisoners,rape_or_sexual_assault_female_total_prisoners,rape_or_sexual_assault_male_total_prisoners,robbery_female_total_prisoners,robbery_male_total_prisoners,theft_female_total_prisoners,theft_male_total_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_total_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_total_prisoners,burglary_white_total_prisoners,drugs_black_total_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_total_prisoners,drugs_white_total_prisoners,fraud_black_total_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_total_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_total_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_total_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_total_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_total_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_total_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_total_prisoners,robbery_white_total_prisoners,theft_black_total_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_total_prisoners,theft_white_total_prisoners,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_white_female_prisoners,theft_white_male_prisoners
2009,Massachusetts,10278,618,562,2558,49,93,2393,17,100,61,88,795,1327,1477,140,57,561,10,552,178,2380,22,27,3,90,77,2316,NA,17,15,85,7,54,4,84,78,717,14,1313,49,1428,66,74,166,161,38,253,117,120,46,279,730,1248,71,509,16,3,2,28,17,27,3,46,695,528,353,817,NA,1,NA,16,15,17,7,61,16,21,7,17,23,13,8,44,274,199,41,281,259,236,119,713,365,308,73,731,27,15,5,93,10,156,6,155,10,28,31,222,1,116,3,117,NA,46,6,273,32,698,36,1212,25,46,85,424,5,11,NA,3,2,NA,15,13,1,16,NA,27,NA,3,2,44,15,680,5,523,6,347,51,766,NA,NA,NA,1,NA,NA,NA,16,2,13,2,15,2,5,9,52,1,15,1,20,3,4,2,15,NA,23,2,11,NA,8,2,42,3,271,6,193,10,31,59,222,1,258,2,234,1,118,10,703,3,362,6,302,6,67,34,697,11,16,2,13,5,NA,48,45
2010,Massachusetts,10251,676,559,2342,57,89,2438,28,110,82,104,843,1334,1438,151,67,609,17,542,160,2182,30,27,4,85,76,2362,5,23,29,81,10,72,4,100,68,775,12,1322,54,1384,72,79,181,176,47,272,119,130,46,264,627,1145,94,476,16,2,3,36,19,26,3,41,715,545,348,830,NA,4,NA,24,11,15,8,76,20,23,11,28,29,12,10,53,319,205,44,275,257,260,128,689,365,284,82,707,26,16,9,100,11,170,3,173,15,32,38,234,1,118,3,127,NA,46,13,251,26,601,27,1118,36,58,71,405,5,11,NA,2,3,NA,22,14,2,17,NA,26,NA,3,2,39,15,700,4,541,6,342,51,779,NA,NA,NA,4,NA,NA,5,19,1,10,NA,15,3,5,25,51,1,19,1,22,3,8,5,23,NA,29,1,11,NA,10,3,50,4,315,3,202,10,34,51,224,NA,257,1,259,1,127,10,679,7,358,5,279,6,76,36,671,11,15,2,14,7,2,52,48
2011,Massachusetts,10515,730,596,2286,46,88,2537,29,113,72,111,907,1338,1494,168,58,672,18,578,141,2145,22,24,2,86,85,2452,2,27,24,89,8,64,5,106,64,843,8,1330,57,1437,83,85,217,180,47,286,112,135,44,305,616,1112,87,471,13,2,4,27,23,23,2,40,740,579,352,866,NA,5,NA,24,15,16,10,72,15,21,10,26,33,13,10,55,345,233,55,274,254,275,121,688,377,295,80,742,29,16,19,104,9,208,4,176,10,37,35,251,1,111,3,132,1,43,13,292,23,593,24,1088,22,65,72,399,5,8,NA,2,3,1,14,13,1,22,NA,23,NA,2,1,39,14,726,5,574,7,345,59,807,NA,NA,NA,5,NA,NA,2,22,2,13,NA,16,3,7,19,53,1,14,1,20,2,8,4,22,NA,33,1,12,NA,10,4,51,1,344,4,229,7,48,52,222,NA,254,NA,275,1,120,7,681,8,369,3,292,7,73,39,703,13,16,4,12,14,5,52,52
2012,Massachusetts,10181,742,631,1843,45,88,2602,33,109,64,104,930,1342,1489,159,52,690,19,612,102,1741,17,28,4,84,84,2518,5,28,18,91,8,56,6,98,62,868,10,1332,48,1441,54,105,216,167,46,313,119,149,50,313,480,905,58,400,14,3,4,24,26,24,4,34,747,594,358,903,NA,6,1,26,10,16,11,72,20,16,9,19,30,18,8,48,366,238,63,263,251,279,115,697,371,298,82,738,30,15,13,101,5,211,3,164,8,38,36,277,1,118,3,146,NA,50,15,298,16,464,20,885,13,45,53,347,4,10,NA,3,3,1,10,14,NA,26,1,23,NA,4,3,31,14,733,4,590,5,353,61,842,NA,NA,NA,6,1,NA,4,22,NA,10,2,14,2,9,14,58,3,17,1,15,2,7,2,17,NA,30,1,17,NA,8,5,43,4,362,5,233,10,53,43,220,NA,251,NA,279,1,114,9,688,9,362,5,293,7,75,27,711,8,22,2,13,5,8,39,62
2013,Massachusetts,9849,739,606,1572,35,88,2633,35,112,63,106,945,1311,1453,151,66,673,20,586,98,1474,19,16,2,86,82,2551,8,27,18,94,11,52,6,100,81,864,11,1300,56,1397,54,97,214,176,41,308,109,128,44,325,398,765,70,339,12,1,4,18,17,22,5,44,775,607,343,908,1,8,1,25,13,15,12,72,17,19,5,22,33,25,7,41,346,250,57,292,244,275,103,689,363,292,85,713,25,18,11,97,7,207,4,172,12,29,43,265,2,107,3,125,NA,44,15,310,15,383,16,749,26,44,41,298,7,5,NA,1,3,1,9,9,NA,17,NA,22,NA,5,2,42,14,761,4,603,6,337,58,850,NA,1,2,6,1,NA,5,20,NA,13,NA,15,2,10,16,56,3,14,1,18,NA,5,7,15,NA,33,1,24,NA,7,5,36,7,339,4,246,9,48,61,231,1,243,NA,275,1,102,9,680,9,354,3,289,11,74,33,680,3,22,3,15,5,6,43,54
2014,Massachusetts,9716,761,575,1439,27,82,2679,29,110,67,101,927,1329,1418,172,59,702,16,559,94,1345,17,10,2,80,88,2591,5,24,16,94,11,56,6,95,57,870,12,1317,60,1358,78,94,240,179,38,304,109,120,44,302,378,665,63,333,4,5,3,15,15,17,5,45,793,632,340,914,1,4,1,23,16,18,9,67,16,23,3,25,33,26,5,37,343,259,52,273,247,288,97,697,358,275,72,713,29,14,10,119,10,230,3,176,7,31,39,265,1,108,5,115,1,43,9,293,8,370,11,654,23,40,52,281,3,1,2,3,2,1,10,5,NA,15,NA,17,NA,5,2,43,19,774,4,628,8,332,57,857,NA,1,1,3,1,NA,3,20,1,15,1,17,1,8,13,54,2,14,1,22,NA,3,8,17,NA,33,1,25,1,4,4,33,4,339,6,253,9,43,38,235,NA,247,NA,288,1,96,11,686,8,350,2,273,8,64,42,671,10,19,5,9,4,6,59,60
2015,Massachusetts,9135,671,518,1346,20,73,2638,27,96,53,104,867,1279,1306,137,49,622,22,496,85,1261,6,14,2,71,93,2545,6,21,11,85,5,48,7,97,52,815,11,1268,64,1242,59,78,213,153,28,277,98,110,39,271,342,649,56,299,4,3,2,11,14,13,6,40,780,633,329,896,3,1,2,21,13,22,9,52,11,18,1,23,28,29,6,41,318,237,40,272,241,287,85,666,336,260,64,646,21,12,15,89,11,202,3,150,6,22,29,248,2,96,3,107,2,37,15,256,9,333,7,642,19,37,50,249,2,2,NA,3,NA,2,4,7,NA,14,NA,13,1,5,1,39,21,759,5,628,11,318,56,840,NA,3,1,NA,1,1,4,17,1,12,1,21,1,8,8,44,NA,11,2,16,NA,1,3,20,NA,28,2,27,2,4,3,38,2,316,4,233,5,35,41,231,NA,241,NA,287,2,83,9,657,9,327,3,257,10,54,42,604,8,13,6,6,9,6,36,53
2016,Massachusetts,8849,612,490,1337,18,70,2652,27,98,70,115,814,1228,1188,130,41,571,11,479,75,1262,9,9,2,68,95,2557,6,21,12,86,4,66,9,106,41,773,16,1212,60,1128,50,80,199,138,22,253,97,104,37,252,327,651,41,318,2,1,3,12,18,10,4,38,813,627,321,891,3,1,2,21,15,17,9,57,13,21,5,31,27,28,8,52,302,225,49,238,213,284,77,654,312,249,57,570,23,13,12,82,10,189,2,136,4,18,25,228,2,95,3,101,1,36,5,247,6,321,11,640,10,31,48,270,1,1,NA,1,1,2,7,5,1,17,NA,10,NA,4,1,37,21,792,5,622,9,312,60,831,1,2,1,NA,1,1,3,18,2,13,2,15,NA,9,8,49,NA,13,1,20,1,4,2,29,NA,27,3,25,2,6,4,48,2,300,3,222,5,44,31,207,NA,213,1,283,1,76,14,640,13,299,1,248,11,46,35,535,9,14,2,11,6,6,33,49
1999,Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2e3,Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
