state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,jurisdiction_housed_in_local_facility_female,jurisdiction_housed_in_local_facility_male,jurisdiction_housed_in_local_facility_total,jurisdiction_local_facilities_solely_to_ease_prison_crowding_female,jurisdiction_local_facilities_solely_to_ease_prison_crowding_male,jurisdiction_local_facilities_solely_to_ease_prison_crowding_total,jurisdiction_private_prison_female,jurisdiction_private_prison_in_state_female,jurisdiction_private_prison_in_state_male,jurisdiction_private_prison_in_state_total,jurisdiction_private_prison_male,jurisdiction_private_prison_out_of_state_female,jurisdiction_private_prison_out_of_state_male,jurisdiction_private_prison_out_of_state_total,jurisdiction_private_prison_total,jurisdiction_public_prison_female,jurisdiction_public_prison_male,jurisdiction_public_prison_total,jurisdiction_unsentenced_female,jurisdiction_unsentenced_male,jurisdiction_unsentenced_total,total_under_jurisdiction_female,total_under_jurisdiction_male,total_under_jurisdiction_total
Nebraska,2016,1435296,1169912,1907116,956973,950143,724739,710557,578225,591687,5,144,149,NA,NA,NA,0,0,0,0,0,0,0,0,0,424,4878,5302,0,0,0,424,4878,5302
Nebraska,2015,1426194,1165803,1896190,952942,943248,724298,701896,579144,586659,1,217,218,NA,NA,NA,0,0,0,0,0,0,0,0,0,429,4943,5372,0,0,0,429,4943,5372
Nebraska,2014,1412937,1161182,1881503,942332,939171,717025,695912,575802,585380,7,205,212,NA,NA,NA,0,0,0,0,0,0,0,0,0,440,5001,5441,0,0,0,440,5001,5441
Nebraska,2013,1404304,1158219,1868516,942838,925678,715133,689171,575868,582351,4,43,47,NA,NA,NA,0,0,0,0,0,0,0,0,0,370,4656,5026,0,0,0,370,4656,5026
Nebraska,2012,1390194,1152335,1855525,937600,917925,709002,681192,574783,577552,4,28,32,NA,NA,NA,0,0,0,0,0,0,0,0,0,353,4352,4705,0,0,0,353,4352,4705
Nebraska,2011,1383448,1149737,1842641,928462,914179,706151,677297,572429,577308,6,50,56,NA,NA,NA,0,0,0,0,0,0,0,0,0,369,4247,4616,0,0,0,369,4247,4616
Nebraska,2010,1372662,1139817,1830429,921958,908471,697890,674772,562150,577667,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,411,4176,4587,0,0,0,411,4176,4587
Nebraska,2009,1349219,1122311,1796622,902165,894457,685233,663986,553903,568408,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,366,4108,4474,NA,NA,NA,366,4108,4474
Nebraska,2008,1328234,1106692,1783432,900386,883046,680017,648217,550803,555889,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,390,4130,4520,NA,NA,NA,390,4130,4520
Nebraska,2007,1314994,1096632,1774571,895567,879004,672429,642565,546689,549943,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,399,4106,4505,NA,NA,NA,399,4106,4505
Nebraska,2006,1321027,1100473,1768331,891526,876805,675529,645498,546472,554001,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,413,3994,4407,NA,NA,NA,413,3994,4407
Nebraska,2005,1272694,1067059,1706343,867196,839147,656256,616438,537866,529193,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,423,4032,4455,0,0,0,423,4032,4455
Nebraska,2004,1270329,1070575,1708711,861868,846843,652429,617900,536976,533599,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,369,3761,4130,0,0,0,369,3761,4130
