year,state,total_prisoners,aggravated_or_simple_assault_total_total_prisoners,burglary_total_total_prisoners,drugs_total_total_prisoners,fraud_total_total_prisoners,motor_vehicle_theft_total_total_prisoners,murder_total_total_prisoners,negligent_manslaughter_total_total_prisoners,other_property_offenses_total_total_prisoners,other_unknown_total_total_prisoners,other_violent_offenses_total_total_prisoners,public_order_total_total_prisoners,rape_or_sexual_assault_total_total_prisoners,robbery_total_total_prisoners,theft_total_total_prisoners,aggravated_or_simple_assault_total_female_prisoners,aggravated_or_simple_assault_total_male_prisoners,burglary_total_female_prisoners,burglary_total_male_prisoners,drugs_total_female_prisoners,drugs_total_male_prisoners,fraud_total_female_prisoners,fraud_total_male_prisoners,motor_vehicle_theft_total_female_prisoners,motor_vehicle_theft_total_male_prisoners,murder_total_female_prisoners,murder_total_male_prisoners,negligent_manslaughter_total_female_prisoners,negligent_manslaughter_total_male_prisoners,other_property_offenses_total_female_prisoners,other_property_offenses_total_male_prisoners,other_unknown_total_female_prisoners,other_unknown_total_male_prisoners,other_violent_offenses_total_female_prisoners,other_violent_offenses_total_male_prisoners,public_order_total_female_prisoners,public_order_total_male_prisoners,rape_or_sexual_assault_total_female_prisoners,rape_or_sexual_assault_total_male_prisoners,robbery_total_female_prisoners,robbery_total_male_prisoners,theft_total_female_prisoners,theft_total_male_prisoners,aggravated_or_simple_assault_black_total_prisoners,aggravated_or_simple_assault_hispanic_total_prisoners,aggravated_or_simple_assault_other_or_unknown_total_prisoners,aggravated_or_simple_assault_white_total_prisoners,burglary_black_total_prisoners,burglary_hispanic_total_prisoners,burglary_other_or_unknown_total_prisoners,burglary_white_total_prisoners,drugs_black_total_prisoners,drugs_hispanic_total_prisoners,drugs_other_or_unknown_total_prisoners,drugs_white_total_prisoners,fraud_black_total_prisoners,fraud_hispanic_total_prisoners,fraud_other_or_unknown_total_prisoners,fraud_white_total_prisoners,motor_vehicle_theft_black_total_prisoners,motor_vehicle_theft_hispanic_total_prisoners,motor_vehicle_theft_other_or_unknown_total_prisoners,motor_vehicle_theft_white_total_prisoners,murder_black_total_prisoners,murder_hispanic_total_prisoners,murder_other_or_unknown_total_prisoners,murder_white_total_prisoners,negligent_manslaughter_black_total_prisoners,negligent_manslaughter_hispanic_total_prisoners,negligent_manslaughter_other_or_unknown_total_prisoners,negligent_manslaughter_white_total_prisoners,other_property_offenses_black_total_prisoners,other_property_offenses_hispanic_total_prisoners,other_property_offenses_other_or_unknown_total_prisoners,other_property_offenses_white_total_prisoners,other_unknown_black_total_prisoners,other_unknown_hispanic_total_prisoners,other_unknown_other_or_unknown_total_prisoners,other_unknown_white_total_prisoners,other_violent_offenses_black_total_prisoners,other_violent_offenses_hispanic_total_prisoners,other_violent_offenses_other_or_unknown_total_prisoners,other_violent_offenses_white_total_prisoners,public_order_black_total_prisoners,public_order_hispanic_total_prisoners,public_order_other_or_unknown_total_prisoners,public_order_white_total_prisoners,rape_or_sexual_assault_black_total_prisoners,rape_or_sexual_assault_hispanic_total_prisoners,rape_or_sexual_assault_other_or_unknown_total_prisoners,rape_or_sexual_assault_white_total_prisoners,robbery_black_total_prisoners,robbery_hispanic_total_prisoners,robbery_other_or_unknown_total_prisoners,robbery_white_total_prisoners,theft_black_total_prisoners,theft_hispanic_total_prisoners,theft_other_or_unknown_total_prisoners,theft_white_total_prisoners,aggravated_or_simple_assault_black_female_prisoners,aggravated_or_simple_assault_black_male_prisoners,aggravated_or_simple_assault_hispanic_female_prisoners,aggravated_or_simple_assault_hispanic_male_prisoners,aggravated_or_simple_assault_other_or_unknown_female_prisoners,aggravated_or_simple_assault_other_or_unknown_male_prisoners,aggravated_or_simple_assault_white_female_prisoners,aggravated_or_simple_assault_white_male_prisoners,burglary_black_female_prisoners,burglary_black_male_prisoners,burglary_hispanic_female_prisoners,burglary_hispanic_male_prisoners,burglary_other_or_unknown_female_prisoners,burglary_other_or_unknown_male_prisoners,burglary_white_female_prisoners,burglary_white_male_prisoners,drugs_black_female_prisoners,drugs_black_male_prisoners,drugs_hispanic_female_prisoners,drugs_hispanic_male_prisoners,drugs_other_or_unknown_female_prisoners,drugs_other_or_unknown_male_prisoners,drugs_white_female_prisoners,drugs_white_male_prisoners,fraud_black_female_prisoners,fraud_black_male_prisoners,fraud_hispanic_female_prisoners,fraud_hispanic_male_prisoners,fraud_other_or_unknown_female_prisoners,fraud_other_or_unknown_male_prisoners,fraud_white_female_prisoners,fraud_white_male_prisoners,motor_vehicle_theft_black_female_prisoners,motor_vehicle_theft_black_male_prisoners,motor_vehicle_theft_hispanic_female_prisoners,motor_vehicle_theft_hispanic_male_prisoners,motor_vehicle_theft_other_or_unknown_female_prisoners,motor_vehicle_theft_other_or_unknown_male_prisoners,motor_vehicle_theft_white_female_prisoners,motor_vehicle_theft_white_male_prisoners,murder_black_female_prisoners,murder_black_male_prisoners,murder_hispanic_female_prisoners,murder_hispanic_male_prisoners,murder_other_or_unknown_female_prisoners,murder_other_or_unknown_male_prisoners,murder_white_female_prisoners,murder_white_male_prisoners,negligent_manslaughter_black_female_prisoners,negligent_manslaughter_black_male_prisoners,negligent_manslaughter_hispanic_female_prisoners,negligent_manslaughter_hispanic_male_prisoners,negligent_manslaughter_other_or_unknown_female_prisoners,negligent_manslaughter_other_or_unknown_male_prisoners,negligent_manslaughter_white_female_prisoners,negligent_manslaughter_white_male_prisoners,other_property_offenses_black_female_prisoners,other_property_offenses_black_male_prisoners,other_property_offenses_hispanic_female_prisoners,other_property_offenses_hispanic_male_prisoners,other_property_offenses_other_or_unknown_female_prisoners,other_property_offenses_other_or_unknown_male_prisoners,other_property_offenses_white_female_prisoners,other_property_offenses_white_male_prisoners,other_unknown_black_female_prisoners,other_unknown_black_male_prisoners,other_unknown_hispanic_female_prisoners,other_unknown_hispanic_male_prisoners,other_unknown_other_or_unknown_female_prisoners,other_unknown_other_or_unknown_male_prisoners,other_unknown_white_female_prisoners,other_unknown_white_male_prisoners,other_violent_offenses_black_female_prisoners,other_violent_offenses_black_male_prisoners,other_violent_offenses_hispanic_female_prisoners,other_violent_offenses_hispanic_male_prisoners,other_violent_offenses_other_or_unknown_female_prisoners,other_violent_offenses_other_or_unknown_male_prisoners,other_violent_offenses_white_female_prisoners,other_violent_offenses_white_male_prisoners,public_order_black_female_prisoners,public_order_black_male_prisoners,public_order_hispanic_female_prisoners,public_order_hispanic_male_prisoners,public_order_other_or_unknown_female_prisoners,public_order_other_or_unknown_male_prisoners,public_order_white_female_prisoners,public_order_white_male_prisoners,rape_or_sexual_assault_black_female_prisoners,rape_or_sexual_assault_black_male_prisoners,rape_or_sexual_assault_hispanic_female_prisoners,rape_or_sexual_assault_hispanic_male_prisoners,rape_or_sexual_assault_other_or_unknown_female_prisoners,rape_or_sexual_assault_other_or_unknown_male_prisoners,rape_or_sexual_assault_white_female_prisoners,rape_or_sexual_assault_white_male_prisoners,robbery_black_female_prisoners,robbery_black_male_prisoners,robbery_hispanic_female_prisoners,robbery_hispanic_male_prisoners,robbery_other_or_unknown_female_prisoners,robbery_other_or_unknown_male_prisoners,robbery_white_female_prisoners,robbery_white_male_prisoners,theft_black_female_prisoners,theft_black_male_prisoners,theft_hispanic_female_prisoners,theft_hispanic_male_prisoners,theft_other_or_unknown_female_prisoners,theft_other_or_unknown_male_prisoners,theft_white_female_prisoners,theft_white_male_prisoners
2010,Idaho,7207,984,625,1435,257,NA,355,50,69,5,274,965,1466,198,524,36,948,64,561,259,1176,88,169,NA,NA,29,326,6,44,3,66,1,4,34,240,77,888,24,1442,7,191,107,417,41,185,82,676,10,76,39,500,30,356,82,967,9,31,15,202,NA,NA,NA,NA,8,62,21,264,1,13,4,32,2,7,2,58,NA,NA,NA,5,8,47,15,204,14,150,114,687,25,200,65,1176,12,28,11,147,14,46,23,441,NA,41,5,180,11,71,20,656,NA,10,9,67,5,34,50,450,5,25,29,327,22,60,203,764,2,7,9,22,2,13,75,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,60,NA,21,27,237,NA,1,NA,13,1,3,5,27,1,1,NA,7,NA,2,2,56,NA,NA,NA,NA,NA,NA,1,4,NA,8,8,39,2,13,24,180,NA,14,9,141,11,103,57,630,NA,25,2,198,1,64,21,1155,1,11,1,27,1,10,4,143,1,13,13,33,2,21,91,350
2012,Idaho,6282,597,611,1066,331,16,277,28,168,745,265,1070,617,129,362,28,569,37,574,229,837,104,227,3,13,24,253,2,26,19,149,76,669,27,238,62,1008,6,611,8,121,73,289,25,122,57,393,12,75,36,488,29,251,62,724,14,26,26,265,NA,1,3,12,6,46,17,208,1,9,1,17,1,12,8,147,14,105,66,560,6,43,16,200,23,169,100,778,18,78,44,477,7,31,2,89,15,38,21,288,NA,25,6,116,3,54,19,374,3,9,7,68,6,30,21,467,1,28,32,219,22,40,174,550,1,13,10,16,5,21,88,177,NA,NA,NA,1,NA,3,3,9,NA,6,NA,46,1,16,23,185,NA,1,NA,9,NA,1,2,15,NA,1,3,9,1,7,15,132,3,11,11,94,9,57,53,507,NA,6,5,38,1,15,21,179,NA,23,5,164,11,89,46,732,NA,18,NA,78,2,42,4,473,1,6,2,29,NA,2,5,84,1,14,7,31,3,18,62,226
2013,Idaho,7687,873,630,1600,297,234,392,49,39,14,317,1215,1256,188,583,41,832,84,546,376,1224,100,197,44,190,31,361,6,43,3,36,4,10,37,280,122,1093,19,1237,9,179,112,471,34,161,80,598,16,75,37,502,43,292,113,1152,12,33,21,231,7,40,9,178,12,63,27,290,NA,16,3,30,1,5,NA,33,NA,6,2,6,8,42,19,248,21,176,157,861,26,168,65,997,8,29,12,139,16,54,39,474,1,33,6,155,7,73,27,571,4,12,11,64,7,30,62,440,6,37,50,242,36,77,284,868,1,11,12,21,5,16,82,149,NA,7,5,35,1,8,38,140,NA,12,1,62,NA,27,30,260,NA,NA,2,14,1,2,3,27,NA,1,NA,5,NA,NA,3,30,NA,NA,1,5,1,1,2,4,NA,8,5,37,4,15,28,220,1,20,14,162,26,131,81,780,NA,26,1,167,1,64,17,980,1,7,NA,29,NA,12,8,131,2,14,9,45,9,30,92,382
2014,Idaho,7231,969,805,1586,356,27,291,43,38,14,345,855,1197,222,483,45,924,119,686,393,1193,113,243,1,26,31,260,6,37,3,35,4,10,40,305,79,776,18,1179,9,213,96,387,40,181,84,664,16,78,34,677,38,271,106,1171,18,31,20,287,2,2,5,18,9,54,16,212,NA,11,5,27,2,4,2,30,1,4,2,7,5,46,20,274,23,115,115,602,23,176,53,945,14,38,15,155,14,50,30,389,2,38,6,175,6,78,31,633,3,13,15,63,10,24,91,586,6,32,39,232,38,68,310,861,3,15,10,21,7,13,93,194,NA,2,NA,2,NA,5,1,17,NA,9,2,52,1,15,28,184,NA,NA,2,9,1,4,3,24,NA,2,1,3,NA,2,2,28,NA,1,2,2,NA,2,2,5,1,4,7,39,3,17,29,245,NA,23,6,109,13,102,60,542,NA,23,1,175,2,51,15,930,2,12,1,37,NA,15,6,149,1,13,14,36,8,22,73,316
2015,Idaho,6904,915,740,1619,276,33,299,46,32,8,343,749,1176,222,446,48,867,91,649,371,1248,89,187,1,32,29,270,5,41,2,30,NA,8,32,311,65,684,15,1161,10,212,82,364,41,175,70,629,18,89,35,598,31,299,88,1201,12,24,10,230,1,4,5,23,9,58,19,213,NA,12,7,27,2,6,2,22,2,NA,NA,6,6,48,16,273,16,115,101,517,25,172,42,937,9,35,12,166,7,44,22,373,3,38,4,171,7,63,34,595,2,16,9,80,7,28,73,525,4,27,42,257,31,57,294,907,2,10,9,15,3,7,75,155,NA,1,NA,4,NA,5,1,22,NA,9,2,56,1,18,26,187,NA,NA,2,10,1,6,2,25,NA,2,1,5,NA,2,1,21,NA,2,NA,NA,NA,NA,NA,6,NA,6,4,44,3,13,25,248,NA,16,7,108,14,87,44,473,NA,25,1,171,NA,42,14,923,NA,9,2,33,NA,12,8,158,NA,7,9,35,4,18,69,304
2016,Idaho,8138,833,554,2189,1019,51,376,35,50,21,359,1236,579,225,611,43,790,67,487,479,1710,102,917,6,45,30,346,5,30,2,48,7,14,38,321,95,1141,15,564,13,212,115,496,42,25,214,552,10,5,99,440,50,71,468,1600,24,28,145,822,3,3,12,33,8,16,79,273,NA,3,13,19,1,NA,11,38,1,NA,9,11,8,6,77,268,23,38,290,885,19,25,103,432,5,3,61,156,14,7,101,489,3,39,NA,25,12,202,28,524,1,9,NA,5,15,84,51,389,7,43,5,66,96,372,371,1229,2,22,NA,28,19,126,81,741,1,2,NA,3,1,11,4,29,NA,8,NA,16,4,75,26,247,NA,NA,NA,3,3,10,2,17,NA,1,NA,NA,1,10,1,37,NA,1,NA,NA,4,5,3,8,NA,8,NA,6,15,62,23,245,NA,23,1,37,26,264,68,817,1,18,NA,25,3,100,11,421,NA,5,NA,3,1,60,12,144,1,13,3,4,22,79,89,400
1999,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2e3,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
