state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,custody_including_private_facilities_female,custody_including_private_facilities_male,custody_private_prison_female,custody_private_prison_male,custody_private_prison_total,custody_public_prisons_female,custody_public_prisons_male,custody_public_prisons_total,custody_unsentenced_female,custody_unsentenced_male,custody_unsentenced_total,total_under_custody_female,total_under_custody_male,total_under_custody_total
West Virginia,2016,1454578,1136439,1831102,925805,905297,742573,712005,565430,571009,602,5297,0,0,0,602,5297,5899,0,0,0,602,5297,5899
West Virginia,2015,1464966,1154097,1844128,935217,908911,748250,716716,576685,577412,606,5319,0,0,0,606,5319,5925,0,0,0,606,5319,5925
West Virginia,2014,1467316,1164664,1850326,936005,914321,749665,717651,581219,583445,584,5283,0,0,0,584,5283,5867,2,0,2,584,5283,5867
West Virginia,2013,1471764,1178908,1854304,936667,917637,750484,721280,587191,591717,506,5202,0,0,0,506,5202,5708,4,0,4,506,5202,5708
West Virginia,2012,1470340,1188320,1855413,942344,913069,753699,716641,595759,592561,504,4831,0,0,0,504,4831,5335,7,10,17,504,4831,5335
West Virginia,2011,1469390,1192811,1855364,941008,914356,752939,716451,596420,596391,496,4653,0,0,0,496,4653,5149,4,18,22,496,4653,5149
West Virginia,2010,1467669,1188550,1853973,941315,912658,753322,714347,594994,593556,496,4576,0,0,0,496,4576,5072,7,24,31,496,4576,5072
West Virginia,2009,1435182,1166477,1819777,925985,893792,739187,695995,583781,582696,511,4551,0,0,0,511,4551,5062,6,25,31,511,4551,5062
West Virginia,2008,1435959,1173396,1814468,926300,888168,741592,694367,589258,584138,514,4382,0,0,0,514,4382,4896,7,12,19,514,4382,4896
West Virginia,2007,1419562,1153085,1812035,922977,889058,732067,687495,578451,574634,521,4386,0,0,0,521,4386,4907,3,4,7,521,4386,4907
West Virginia,2006,1428728,1164212,1818470,927833,890637,737806,690922,584605,579607,425,3942,0,0,0,425,3942,4367,5,9,14,425,3942,4367
West Virginia,2005,1396212,1146453,1781817,906603,875214,721008,675204,578620,567833,421,3615,0,0,0,421,3615,4036,2,18,20,421,3615,4036
West Virginia,2004,1387973,1140089,1771784,907959,863825,723574,664399,580722,559367,380,3610,0,0,0,380,3610,3990,6,22,28,380,3610,3990
West Virginia,2003,1378583,1131390,1767580,906693,860887,720228,658355,576390,555e3,351,3439,0,0,0,351,3439,3790,4,17,21,351,3439,3790
West Virginia,2002,1373614,1126911,1761291,910684,850607,716730,656884,571859,555052,243,3332,0,0,0,243,3332,3575,4,16,20,243,3332,3575
West Virginia,2001,1361659,1115905,1758405,904323,854082,711497,650162,566993,548912,207,3196,66,1471,1537,141,1725,1866,3,20,23,207,3196,3403
West Virginia,2000,1376793,1115609,1770413,905382,865031,706516,670277,562725,552884,148,2912,0,0,0,148,2912,3060,3,11,14,148,2912,3060
West Virginia,1999,1373385.7,1113313.4,1771971.6,907676.7,864294.9,707388,665997.7,562733.6,550579.8,153,2727,0,0,0,153,2727,2880,3,13,16,153,2727,2880
West Virginia,1998,1369978.4,1111017.8,1773530.2,909971.4,863558.8,708260,661718.4,562742.2,548275.6,NA,NA,NA,NA,NA,NA,NA,NA,2,17,19,163,2664,2827
West Virginia,1997,1366571.1,1108722.2,1775088.8,912266.1,862822.7,709132,657439.1,562750.8,545971.4,NA,NA,NA,NA,NA,NA,NA,NA,2,10,12,123,2274,2397
West Virginia,1996,1363163.8,1106426.6,1776647.4,914560.8,862086.6,710004,653159.8,562759.4,543667.2,NA,NA,NA,NA,NA,NA,NA,NA,4,20,24,137,2331,2468
West Virginia,1995,1359756.5,1104131,1778206,916855.5,861350.5,710876,648880.5,562768,541363,NA,NA,NA,NA,NA,NA,NA,NA,3,26,29,129,2249,2378
West Virginia,1994,1356349.2,1101835.4,1779764.6,919150.2,860614.4,711748,644601.2,562776.6,539058.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,91,1839,1930
West Virginia,1993,1352941.9,1099539.8,1781323.2,921444.9,859878.3,712620,640321.9,562785.2,536754.6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,79,1726,1805
West Virginia,1992,1349534.6,1097244.2,1782881.8,923739.6,859142.2,713492,636042.6,562793.8,534450.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,80,1594,1674
West Virginia,1991,1346127.3,1094948.6,1784440.4,926034.3,858406.1,714364,631763.3,562802.4,532146.2,NA,NA,NA,NA,NA,NA,NA,NA,3,68,71,73,1500,1573
West Virginia,1990,1342720,1092653,1785999,928329,857670,715236,627484,562811,529842,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,76,1489,1565
West Virginia,1989,1347154,1100131.7,1802083.1,935696.1,866387,716904.4,630249.6,566719.9,533411.8,NA,NA,NA,NA,NA,NA,NA,NA,0,37,37,73,1500,1573
West Virginia,1988,1351588,1107610.4,1818167.2,943063.2,875104,718572.8,633015.2,570628.8,536981.6,NA,NA,NA,NA,NA,NA,NA,NA,0,27,27,66,1416,1482
West Virginia,1987,1356022,1115089.1,1834251.3,950430.3,883821,720241.2,635780.8,574537.7,540551.4,NA,NA,NA,NA,NA,NA,NA,NA,0,28,28,69,1408,1477
West Virginia,1986,1360456,1122567.8,1850335.4,957797.4,892538,721909.6,638546.4,578446.6,544121.2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,68,1405,1473
