state,year,population_adult,population_aged_18_65,population,population_female,population_male,population_female_adult,population_male_adult,population_female_aged_18_65,population_male_aged_18_65,population_american_indian,population_female_american_indian,population_male_american_indian,population_adult_american_indian,population_female_adult_american_indian,population_male_adult_american_indian,population_aged_18_65_american_indian,population_female_aged_18_65_american_indian,population_male_aged_18_65_american_indian,population_asian,population_female_asian,population_male_asian,population_adult_asian,population_female_adult_asian,population_male_adult_asian,population_aged_18_65_asian,population_female_aged_18_65_asian,population_male_aged_18_65_asian,population_black,population_female_black,population_male_black,population_adult_black,population_female_adult_black,population_male_adult_black,population_aged_18_65_black,population_female_aged_18_65_black,population_male_aged_18_65_black,population_hispanic,population_female_hispanic,population_male_hispanic,population_adult_hispanic,population_female_adult_hispanic,population_male_adult_hispanic,population_aged_18_65_hispanic,population_female_aged_18_65_hispanic,population_male_aged_18_65_hispanic,population_other_or_unknown,population_female_other_or_unknown,population_male_other_or_unknown,population_adult_other_or_unknown,population_female_adult_other_or_unknown,population_male_adult_other_or_unknown,population_aged_18_65_other_or_unknown,population_female_aged_18_65_other_or_unknown,population_male_aged_18_65_other_or_unknown,population_white,population_female_white,population_male_white,population_adult_white,population_female_adult_white,population_male_adult_white,population_aged_18_65_white,population_female_aged_18_65_white,population_male_aged_18_65_white,american_indian_female,american_indian_male,american_indian_total,asian_female,asian_male,asian_total,black_female,black_male,black_total,hispanic_or_latino_female,hispanic_or_latino_male,hispanic_or_latino_total,other_or_unknown_race_female,other_or_unknown_race_male,other_or_unknown_race_total,white_female,white_male,white_total
Massachusetts,2016,5434401,4431861,6811885,3502155,3309730,2832580,2601821,2256817,2175044,8792,3703,5089,6114,2729,3385,5913,2628,3285,439489,227106,212383,347420,184089,163331,309825,163420,146405,461720,236708,225012,349508,181502,168006,305999,155640,150359,780931,391555,389376,536275,274131,262144,496497,249602,246895,191391,100489,90902,121532,65811,55721,110910,59191,51719,4929562,2542594,2386968,4073552,2124318,1949234,3202717,1626336,1576381,1,58,59,1,131,132,87,2491,2578,50,2329,2379,60,51,111,384,3760,4144
Massachusetts,2015,5408795,4442078,6794422,3495022,3299400,2820079,2588716,2265580,2176498,7308,3297,4011,5595,2365,3230,4743,1773,2970,431663,226714,204949,344487,182521,161966,313904,166091,147813,456162,238153,218009,347501,184529,162972,307273,160420,146853,757059,380377,376682,517182,263822,253360,481127,243083,238044,186255,89918,96337,110266,55755,54511,100426,50554,49872,4955975,2556563,2399412,4083764,2131087,1952677,3234605,1643659,1590946,1,61,62,3,130,133,94,2635,2729,47,2471,2518,68,38,106,441,3933,4374
Massachusetts,2014,5358636,4414911,6745408,3475455,3269953,2797049,2561587,2254574,2160337,8039,3932,4107,6244,3315,2929,5752,2937,2815,412928,215964,196964,326404,172341,154063,295077,155377,139700,438693,228803,209890,334576,177806,156770,298477,155928,142549,729196,367339,361857,496280,253712,242568,464213,235202,229011,177634,91306,86328,105584,55215,50369,98220,50207,48013,4978918,2568111,2410807,4089548,2134660,1954888,3253172,1654923,1598249,2,63,65,3,146,149,95,2898,2993,56,2580,2636,75,46,121,497,4252,4749
Massachusetts,2013,5302868,4387385,6692824,3450931,3241893,2773624,2529244,2242472,2144913,8410,3932,4478,7606,3421,4185,7053,3308,3745,382471,202168,180303,303987,163338,140649,276400,148172,128228,429017,223390,205627,323177,173481,149696,286448,150847,135601,703527,356480,347047,476682,244484,232198,442462,224098,218364,174857,88011,86846,103322,54096,49226,94711,48923,45788,4994542,2576950,2417592,4088094,2134804,1953290,3280311,1667124,1613187,3,68,71,4,141,145,118,2923,3041,54,2687,2741,64,51,115,564,4273,4837
Massachusetts,2012,5244629,4365828,6646144,3432425,3213719,2742352,2502277,2230394,2135434,8134,3858,4276,7022,3142,3880,4790,1925,2865,385522,202486,183036,298996,157780,141216,273440,144313,129127,424836,223078,201758,311489,165341,146148,279695,145714,133981,673731,345413,328318,455154,236713,218441,426492,219314,207178,155154,78162,76992,98991,50899,48092,90199,45699,44500,4998767,2579428,2419339,4072977,2128477,1944500,3291212,1673429,1617783,6,76,82,4,149,153,106,3052,3158,67,2785,2852,54,55,109,522,4432,4954
Massachusetts,2011,5184434,4322687,6587536,3399434,3188102,2713581,2470853,2210441,2112246,9262,4873,4389,7292,4167,3125,6173,3379,2794,368449,193292,175157,285792,151115,134677,262106,138101,124005,406821,207639,199182,301340,155329,146011,272215,137547,134668,649624,330698,318926,437561,227552,210009,410766,211565,199201,157127,83513,73614,95490,53101,42389,86949,47718,39231,4996253,2579419,2416834,4056959,2122317,1934642,3284478,1672131,1612347,3,76,79,8,143,151,120,3162,3282,58,2968,3026,44,35,79,558,4448,5006
Massachusetts,2010,5140479,4293097,6557254,3382855,3174399,2691128,2449351,2194096,2099001,7389,3269,4120,6629,3029,3600,5477,2946,2531,352117,182880,169237,272228,144124,128104,251057,132682,118375,411153,211378,199775,298797,156647,142150,267582,137076,130506,631180,318480,312700,419932,217566,202366,393800,201678,192122,153860,80765,73095,98227,51870,46357,90614,47791,42823,5001555,2586083,2415472,4044666,2117892,1926774,3284567,1671923,1612644,2,75,77,5,138,143,125,3081,3206,60,2881,2941,50,32,82,530,4340,4870
Massachusetts,2009,5160833,4329133,6593587,3389013,3204574,2690148,2470685,2196985,2132148,6041,3306,2735,5066,3079,1987,4334,2437,1897,326359,167291,159068,253649,131138,122511,234130,119811,114319,382347,195423,186924,275590,142702,132888,249231,125945,123286,582360,287695,294665,387975,194567,193408,364540,179781,184759,134881,70145,64736,78793,42173,36620,72251,38506,33745,5161599,2665153,2496446,4159760,2176489,1983271,3404647,1730505,1674142,2,67,69,7,142,149,120,3062,3182,77,2929,3006,37,30,67,476,4367,4843
Massachusetts,2008,5063215,4260268,6497967,3345765,3152202,2645999,2417216,2168468,2091800,10146,5635,4511,7605,3935,3670,6727,3249,3478,318794,165915,152879,244911,128306,116605,225754,117733,108021,368353,185984,182369,268022,137588,130434,242225,121755,120470,556573,275841,280732,371188,186071,185117,349139,173187,175952,136958,72211,64747,78433,43597,34836,70643,39581,31062,5107143,2640179,2466964,4093056,2146502,1946554,3365780,1712963,1652817,3,70,73,7,137,144,120,3057,3177,94,2977,3071,29,32,61,498,4384,4882
Massachusetts,2007,5015072,4204948,6449755,3323709,3126046,2626877,2388195,2143813,2061135,9452,4478,4974,8567,3835,4732,7166,2966,4200,314540,156897,157643,245367,123495,121872,226544,113220,113324,362612,187379,175233,261775,137404,124371,235493,121531,113962,519190,261233,257957,347240,176251,170989,326554,164169,162385,136207,68396,67811,82155,41610,40545,77028,38283,38745,5107754,2645326,2462428,4069968,2144282,1925686,3332163,1703644,1628519,1,71,72,5,120,125,126,3073,3199,122,2917,3039,NA,NA,NA,522,4441,4963
