county,state,year,avg_daily_pop_unsentenced_male,avg_daily_pop_unsentenced_female,avg_daily_pop_sentenced_male,avg_daily_pop_sentenced_female,avg_daily_pop_total_jurisdiction,avg_felony_inmate_unsentenced,avg_felony_inmate_sentenced,avg_felony_inmate_total,avg_misdemean_inmate_unsentenced,avg_misdemean_inmate_sentenced,avg_misdemean_inmate_total,highest_inmate_count,mental_heath_case_open_end_month,num_new_mental_health_cases,num_inmate_get_psych_meds,num_inmate_get_mental_heath_bed,num_inmates_seen_sick_call,num_doctor_occurrences,num_offsite_medical_appointment,num_dental_encounters,avg_inmate_get_sick_bed,avg_inmate_not_assign_housing,avg_own_inmate_housed_elsewhere,avg_fed_inmate_housed_contract,avg_state_inmate_housed_contract,avg_local_inmate_housed_contract,avg_inmate_wait_transport_prison,avg_inmate_in_hospital,total_num_persons_booked,tot_pretrial_release_lack_bed,tot_sentenced_release_lack_bed,total_juv_in_custody,adp_of_maximum_security_inmates,adp_of_medium_security_inmates,adp_of_minimum_security_inmates,avg_inmates_get_medical_bed,avg_inmates_get_mental_heath_bed,avg_inmate_need_reg_med_attent,avg_inmates_need_reg_ment_health
Solano,California,2020-03-01,478,48,115,17,658,463,100,563,63,32,95,730,172,196,172,0,1976,1140,17,138,0,7,0,0,0,0,21,0,891,0,0,0,,,,,,,
Solano,California,2020-02-01,495,67,121,14,697,483,99,582,79,36,115,739,147,390,147,0,1862,644,14,35,0,11,0,0,0,0,17,0,1121,0,0,0,,,,,,,
Solano,California,2020-01-01,485,60,111,20,676,482,100,582,63,31,94,704,148,465,148,0,1943,893,28,148,0,9,0,0,0,0,36,2,1109,0,0,0,,,,,,,
Solano,California,2019-12-01,502,63,127,16,708,502,127,629,63,16,79,747,194,340,194,0,2426,976,30,155,0,9,0,0,0,0,28,0,1072,0,0,0,,,,,,,
Solano,California,2019-11-01,511,59,133,19,722,508,115,623,62,37,99,749,199,353,199,0,2184,963,26,143,0,10,0,0,0,0,19,0,1040,0,0,0,,,,,,,
Solano,California,2019-10-01,516,58,127,18,719,509,108,617,65,37,102,747,156,369,156,0,2233,1062,32,162,0,9,0,0,0,0,25,0,1107,0,0,0,,,,,,,
Solano,California,2019-09-01,523,60,128,15,726,532,126,658,51,17,68,745,188,313,188,0,2446,1013,16,147,0,10,0,0,0,0,33,0,1006,0,0,0,,,,,,,
Solano,California,2019-08-01,529,62,127,17,735,536,129,665,55,15,70,769,172,365,172,0,2370,1063,20,148,0,11,0,0,0,0,22,0,1181,0,0,0,,,,,,,
Solano,California,2019-07-01,525,59,134,18,736,537,131,668,47,21,68,772,158,338,158,0,2625,916,21,120,0,10,0,0,0,0,32,0,1158,0,0,0,,,,,,,
Solano,California,2019-06-01,525,62,145,20,752,532,145,677,55,20,75,773,139,314,139,0,2583,1273,29,108,0,10,0,0,0,0,23,0,1032,0,0,0,,,,,,,
Solano,California,2019-05-01,524,55,140,22,741,524,140,664,55,22,77,781,125,299,125,0,2602,1230,48,149,0,10,0,0,0,0,31,0,1137,0,0,0,,,,,,,
Solano,California,2019-04-01,522,70,134,23,749,535,142,677,57,15,72,783,158,590,158,0,2551,1234,36,139,0,10,0,0,0,0,26,0,1108,0,0,0,,,,,,,
Solano,California,2019-03-01,523,71,131,26,751,540,138,678,54,19,73,798,191,248,191,0,2439,1151,37,124,0,11,0,0,0,0,25,0,1238,0,0,0,,,,,,,
Solano,California,2019-02-01,524,65,125,20,734,535,131,666,54,14,68,769,179,455,179,0,2282,1089,36,123,0,11,0,0,0,0,17,0,1022,0,0,0,,,,,,,
Solano,California,2019-01-01,499,61,143,20,723,513,146,659,47,17,64,751,181,323,181,0,2625,1026,45,154,0,11,0,0,0,0,25,0,1154,0,0,0,,,,,,,
Solano,California,2018-12-01,507,69,139,23,738,525,140,665,51,22,73,767,166,228,166,0,2460,1114,34,129,0,12,0,0,0,0,31,0,1222,0,0,0,,,,,,,
Solano,California,2018-11-01,499,75,151,31,756,516,150,666,58,32,90,777,161,149,161,0,2365,1033,27,133,0,12,0,0,0,0,17,0,1163,0,0,0,,,,,,,
Solano,California,2018-10-01,523,68,141,27,759,533,143,676,58,25,83,793,170,116,170,0,2283,1127,35,140,0,12,0,0,0,0,23,0,1263,0,0,0,,,,,,,
Solano,California,2018-09-01,531,75,137,23,766,543,144,687,63,16,79,794,272,110,272,0,2653,1048,17,130,0,13,0,0,0,0,22,0,1181,0,0,0,,,,,,,
Solano,California,2018-08-01,522,74,156,24,776,529,153,682,67,27,94,813,197,184,197,0,3143,1287,34,144,0,13,0,0,0,0,26,0,1266,0,0,0,,,,,,,
Solano,California,2018-07-01,526,70,157,21,774,528,145,673,66,35,101,806,178,231,178,0,2940,1146,17,152,0,14,0,0,0,0,21,0,1338,0,0,0,,,,,,,
Solano,California,2018-06-01,505,65,165,20,755,500,156,656,64,35,99,783,174,182,174,0,2761,1165,9,154,0,14,0,0,0,0,26,0,1291,0,0,0,,,,,,,
Solano,California,2018-05-01,480,63,170,22,735,476,169,645,65,25,90,784,176,173,176,0,3104,1206,22,158,0,15,0,0,0,0,24,0,1446,0,0,0,,,,,,,
Solano,California,2018-04-01,475,60,173,24,732,474,177,651,59,22,81,758,238,157,238,0,2982,1308,33,112,0,14,0,0,0,0,30,0,1305,0,0,0,,,,,,,
Solano,California,2018-03-01,476,62,184,28,750,471,186,657,59,34,93,777,194,261,194,0,2944,1442,35,167,0,13,0,0,0,1,26,0,1337,0,0,0,,,,,,,
Solano,California,2018-02-01,528,72,193,40,833,504,198,702,53,78,131,905,238,302,238,0,3471,1268,23,147,0,12,0,0,0,45,23,0,1235,0,0,0,,,,,,,
Solano,California,2018-01-01,546,74,201,39,860,517,211,728,62,70,132,906,331,255,331,0,4543,1763,33,104,0,13,0,0,0,39,48,0,1313,0,0,0,,,,,,,
Solano,California,2017-12-01,563,83,205,36,887,579,214,793,67,27,94,941,326,322,326,0,3536,1433,10,126,1,12,0,0,0,44,30,1,1156,0,0,0,,,,,,,
Solano,California,2017-11-01,574,88,214,41,917,598,218,816,64,37,101,942,327,156,327,0,2941,1547,25,132,0,14,0,0,0,43,37,0,1298,0,0,0,,,,,,,
Solano,California,2017-10-01,627,95,204,47,973,653,213,866,69,38,107,1026,331,194,331,0,3369,1526,34,80,0,14,0,0,0,54,49,0,1334,0,0,0,,,,,,,
Solano,California,2017-09-01,644,88,190,46,968,666,206,872,66,30,96,999,333,351,333,0,3260,1328,48,102,0,14,0,0,0,40,29,0,1400,0,0,0,,,,,,,
Solano,California,2017-08-01,625,89,178,39,931,653,197,850,61,20,81,969,316,230,315,0,3309,1321,42,91,0,12,0,0,0,42,41,3,1355,0,0,0,,,,,,,
Solano,California,2017-07-01,631,80,178,39,928,648,192,840,63,25,88,953,303,175,303,0,2803,1351,44,94,6,13,0,0,0,34,24,1,1223,0,0,0,,,,,,,
Solano,California,2017-06-01,645,89,197,44,975,662,205,867,72,36,108,1001,304,216,304,0,3323,1542,36,118,2,14,0,0,0,36,19,2,1318,0,0,0,,,,,,,
Solano,California,2017-05-01,665,93,209,40,1007,686,215,901,72,34,106,1023,300,236,300,0,3121,1402,34,92,0,12,0,0,0,41,20,3,1320,0,0,0,,,,,,,
Solano,California,2017-04-01,671,96,209,35,1011,699,211,910,68,33,101,1074,305,416,305,0,2842,1072,28,126,0,11,0,0,0,54,43,3,1260,0,0,0,,,,,,,
Solano,California,2017-03-01,710,86,207,31,1034,725,209,934,71,29,100,1055,359,389,359,0,3705,1208,39,104,0,12,0,0,0,85,50,5,1396,0,0,0,,,,,,,
Solano,California,2017-02-01,730,94,215,29,1068,743,217,960,81,27,108,1086,350,360,350,0,3206,1403,36,124,0,15,0,0,0,91,36,4,1183,0,0,0,,,,,,,
Solano,California,2017-01-01,685,99,210,24,1018,708,208,916,76,26,102,1083,348,367,348,3,1581,1090,28,132,4,10,0,0,0,88,4,9,1190,0,0,0,,,,,,,
Solano,California,2016-12-01,679,99,210,24,1012,694,208,902,84,26,110,1062,282,213,282,1,1698,1290,28,101,4,12,0,0,0,86,28,3,1190,0,0,0,,,,,,,
Solano,California,2016-11-01,704,104,213,30,1051,726,213,939,82,30,112,1076,286,281,286,6,1683,1351,24,90,6,13,0,0,0,76,34,5,1256,0,0,0,,,,,,,
Solano,California,2016-10-01,668,102,220,27,1017,688,212,900,82,35,117,1057,246,266,246,11,1450,1257,27,99,5,14,0,0,0,82,34,6,1302,0,0,0,,,,,,,
Solano,California,2016-09-01,693,101,203,28,1025,703,199,902,91,32,123,1052,239,230,239,2,1445,1307,30,94,8,16,0,0,0,97,37,12,1294,0,0,0,,,,,,,
Solano,California,2016-08-01,581,93,207,30,911,600,203,803,74,34,108,1042,241,289,241,0,1661,1376,21,112,0,16,0,0,0,93,40,11,1513,0,0,0,,,,,,,
Solano,California,2016-07-01,656,86,211,39,992,641,216,857,101,34,135,1034,256,202,256,1,1661,1201,10,122,1,13,0,0,0,76,32,4,1333,0,0,0,,,,,,,
Solano,California,2016-06-01,646,91,211,41,989,644,209,853,93,43,136,1042,278,239,278,2,1549,1179,19,122,3,18,0,0,0,29,1,4,1463,0,0,0,,,,,,,
Solano,California,2016-05-01,599,94,211,29,933,613,202,815,80,38,118,967,290,343,290,3,1427,1373,17,112,7,15,0,0,0,27,28,4,1368,0,0,0,,,,,,,
Solano,California,2016-04-01,592,81,200,31,904,601,198,799,72,33,105,940,254,341,254,3,1392,1273,12,140,6,15,0,0,0,28,27,6,1408,0,0,0,,,,,,,
Solano,California,2016-03-01,669,84,198,27,978,668,198,866,85,27,112,1001,320,394,232,2,1266,187,22,92,1,13,0,0,0,88,26,2,1347,0,0,0,,,,,,,
Solano,California,2016-02-01,676,82,178,30,966,670,173,843,88,35,123,1011,270,255,200,3,1190,208,28,92,2,14,0,0,0,112,29,2,1348,0,0,0,,,,,,,
Solano,California,2016-01-01,656,94,165,26,941,664,158,822,86,33,119,988,378,324,378,3,1270,156,29,91,4,13,0,0,0,114,22,3,1382,0,0,0,,,,,,,
Solano,California,2015-12-01,652,92,165,27,936,659,158,817,85,34,119,968,159,236,350,9,909,507,25,114,2,13,0,0,0,112,20,2,1383,0,0,0,,,,,,,
Solano,California,2015-11-01,668,95,176,26,965,667,166,833,96,36,132,992,159,245,503,11,803,460,24,95,3,13,0,0,0,110,24,1,1292,0,0,0,,,,,,,
Solano,California,2015-10-01,617,89,155,25,886,618,143,761,88,37,125,951,159,248,554,7,784,321,22,83,1,14,0,0,0,85,21,3,1382,0,0,0,,,,,,,
Solano,California,2015-09-01,593,89,163,24,869,591,152,743,91,35,126,892,159,255,434,3,889,247,25,90,1,12,0,0,0,76,22,0,1286,0,0,0,,,,,,,
Solano,California,2015-08-01,578,80,172,30,860,562,166,728,96,36,132,896,159,195,452,9,877,182,15,74,2,16,0,0,0,69,25,3,1390,0,0,0,,,,,,,
Solano,California,2015-07-01,560,82,172,31,845,571,174,745,71,29,100,875,159,275,376,8,1113,253,6,84,2,11,0,0,0,75,29,2,1391,0,0,0,,,,,,,
Solano,California,2015-06-01,580,87,158,30,855,600,155,755,67,33,100,903,159,235,270,7,1009,250,17,87,2,0,0,0,0,67,18,0,1206,0,0,0,,,,,,,
Solano,California,2015-05-01,560,82,198,32,872,584,198,782,58,32,90,909,159,181,277,8,1013,185,28,112,1,14,0,0,0,65,19,2,1378,0,0,0,,,,,,,
Solano,California,2015-04-01,550,92,193,29,864,584,191,775,58,31,89,904,164,245,238,7,1278,233,40,131,2,8,0,0,0,57,36,12,1310,0,0,0,,,,,,,
Solano,California,2015-03-01,560,83,214,31,888,586,210,796,57,35,92,919,198,175,206,8,1286,225,41,156,2,15,0,0,0,55,25,11,1461,0,0,0,,,,,,,
Solano,California,2015-02-01,573,78,201,29,881,596,201,797,55,29,84,921,197,134,176,4,979,163,30,171,2,14,0,0,0,63,22,1,1365,0,0,0,,,,,,,
Solano,California,2015-01-01,559,79,176,28,842,592,187,779,45,18,63,875,213,251,250,6,1164,223,33,200,2,12,0,0,0,65,26,0,1344,0,0,0,,,,,,,
Solano,California,2014-12-01,536,73,196,29,834,569,208,777,40,17,57,904,187,183,259,9,1185,216,30,195,2,12,0,0,0,63,20,0,1276,0,0,0,,,,,,,
Solano,California,2014-11-01,564,85,220,36,905,617,239,856,32,17,49,951,221,207,280,10,1162,206,31,166,2,12,0,0,0,47,14,3,1257,0,0,0,,,,,,,
Solano,California,2014-10-01,609,99,218,37,963,663,237,900,45,18,63,1005,223,263,300,7,1400,269,30,127,3,12,0,0,0,32,23,9,1439,0,0,0,,,,,,,
Solano,California,2014-09-01,597,96,235,40,968,652,259,911,41,16,57,1004,211,246,290,8,1366,191,18,123,3,14,0,0,0,38,41,3,1438,0,0,0,,,,,,,
Solano,California,2014-08-01,578,92,245,37,952,633,271,904,37,11,48,982,229,164,272,14,1480,213,21,74,4,12,0,0,0,0,27,4,1398,0,0,0,,,,,,,
Solano,California,2014-07-01,581,87,252,43,963,630,275,905,38,20,58,994,220,279,283,6,1245,310,33,149,5,12,0,0,0,0,20,5,1362,0,0,0,,,,,,,
Solano,California,2014-06-01,587,92,247,35,961,633,262,895,46,20,66,1002,215,297,275,6,1100,219,29,100,4,15,0,0,0,0,35,5,1470,0,0,0,,,,,,,
Solano,California,2014-05-01,583,81,260,28,952,621,267,888,43,21,64,1116,224,307,265,5,1150,239,36,116,3,10,0,0,0,0,29,6,1490,0,0,0,,,,,,,
Solano,California,2014-04-01,550,83,270,30,933,588,275,863,45,25,70,966,217,279,255,4,1286,247,37,153,4,13,0,0,0,0,15,3,1315,0,0,0,,,,,,,
Solano,California,2014-03-01,573,84,268,34,959,607,279,886,50,23,73,991,219,257,279,5,1235,199,32,129,9,10,0,0,0,0,22,1,1458,0,0,0,,,,,,,
Solano,California,2014-02-01,550,79,257,27,913,590,265,855,39,19,58,949,230,247,261,3,1142,226,39,134,8,13,0,0,0,0,16,3,1188,0,0,0,,,,,,,
Solano,California,2014-01-01,521,81,257,25,884,567,260,827,35,22,57,934,226,272,246,4,1296,261,40,154,9,11,0,0,0,0,28,2,1265,0,0,0,,,,,,,
Solano,California,2013-12-01,525,84,263,30,902,577,276,853,32,17,49,935,286,256,256,7,1188,296,37,88,8,8,0,0,0,0,18,1,1153,0,0,0,,,,,,,
Solano,California,2013-11-01,552,79,256,36,923,593,270,863,38,22,60,948,270,222,241,4,1240,212,45,126,14,9,0,0,0,0,23,10,1151,0,0,0,,,,,,,
Solano,California,2013-10-01,558,83,265,36,942,605,278,883,36,23,59,949,297,330,244,9.9,1389,221,50,143,13,8,0,0,0,0,22,11,1236,0,14,0,,,,,,,
Solano,California,2013-09-01,545,79,246,39,909,588,266,854,38,19,57,950,305,281,247,9.3,1320,224,41,128,7,9,0,0,0,0,31,6,1183,0,4,0,,,,,,,
Solano,California,2013-08-01,546,73,251,42,912,586,271,857,33,21,54,950,142,284,230,7.6,1441,255,35,85,11.01,9,0,0,0,0,26,5,1305,0,16,0,,,,,,,
Solano,California,2013-07-01,559,69,249,42,919,588,267,855,34,28,62,955,165,309,267,8.5,1465,294,48,89,5.53,11,0,0,0,0,1,2,1264,0,0,0,,,,,,,
Solano,California,2013-06-01,583,77,247,41,948,627,260,887,33,28,61,1010,275,259,234,3.8,1471,389,37,116,8,11,0,0,0,0,2,2,1194,0,0,0,,,,,,,
