agency,year,state,population,ORI,offenses_burg_resident_day,offenses_burg_resident_night,offenses_burg_resident_unk,offenses_burg_nonresident_day,offenses_burg_nonresident_night,offenses_burg_nonresident_unk,offenses_burg_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_misc,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_pick_pocket,offenses_theft_purse_snatch,offenses_theft_shoplift,offenses_theft_all_other,auto_stolen_recover_local,auto_stolen_recovered_other,auto_theft_total,auto_stole_oth_recover_local,value_burg_resident_night,value_burg_resident_day,value_burg_resident_unk,value_burg_nonresident_night,value_burg_nonresident_day,value_burg_nonresident_unk,value_burg_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_misc,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_pick_pocket,value_theft_purse_snatch,value_theft_shoplift,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewel_metal,value_stolen_livestock,value_stolen_local_mtr_veh,value_stolen_misc,value_stolen_office_equip,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_house_good,value_recovered_jewel_metal,value_recovered_livestock,value_recovered_local_mtv_veh,value_recovered_misc,value_recovered_office_equip,value_recovered_tv_and_radio,value_recovered_total
Medical University Of South Carolina Public Safety,2023,South Carolina,0,SC01009,5800000,600001,3310000,0,110000,95002,9915003,935500,3810,0,0,80,12600,30,2060,20066,0,34836,5315000,1800000,106007,7221007,500001,5018001,200000,3,2000039,0,0,10,1,100,0,50,93560,521000053,500074525,1020500,50060000,1000,46100000,20526,2000000,325000004,208000566,18002404,0,10100000,146766,3382000,600,906,44000002,21000156,23700000,1101,27020066,1201,40000000,61020118,600000060,300020060,20059599,10000,20100010,20,100003746,20800093,200203000,26000,103100,0,0,12596,570000003,610000002,1219,310000000,5400000,500060000,258000,11619021,200028030,500002002,46600646,30461004,101000,130504777,0,3016,645500000
Medical University Of South Carolina Public Safety,2022,South Carolina,0,SC01009,2130000,4350000,2839000,10000,110000,1505002,10944002,216500,201733,0,30585,30,13400,2020,6920,40134,118000,211089,1720002,70001,270004,2060007,1802,9300002,3290000,0,1000194,1306,124,10,0,100,1500,9,21650,45290608,708110223,939129372,10612578,0,0,3429,412300700,161380326,217707472,4686985,0,62667624,141312,523882596,625,104468,33317237,33317354,203026863,1145,334283625,196129,35920137,70903230,62,1666,4198274,10412,51017006,3128,105254,10619888,31235,21344,416986,0,0,18765,697579467,572639863,520583270,20881521,520582,1093228997,21555466,11556930,122857308,52059213,659735646,11661030,113154,764776914,0,1041,548901336
Medical University Of South Carolina Public Safety,2021,South Carolina,0,SC01009,400038,10250000,8199000,3340001,1051000,2701500,25941539,2597977,101016,10000,65490,10030,7331375,2706151,3340023,63613,71200,13587882,8348003,1,77005,8425009,2,21,8520000,0,24,0,3376,2500011,1,4000100,5610,100,85088,171371730,1293303495,902987354,11568708,1422,121444466,229901,753405356,78713995,514452271,224901456,0,911002238,562345906,114366373,337,45091874,251434982,357755357,72006662,675,504990486,327079,236141983,360961456,113573125,229034,963806454,12369,101204031,337348875,115205,337828,678067069,618476416,929331,0,197909467,13556,865853937,1045771619,224898325,517277873,67701905,551025519,900385205,11874576,112465,404814820,910732916,48649752,113573,1047347967,56224,33871757,1387603992
Medical University Of South Carolina Public Safety,2020,South Carolina,0,SC01009,14,3530925,5268100,5020001,100000,5912002,19831042,4082236,4265300,500,12490,30,5055570,4509200,3,40555,131800,9749648,765301,3,23506,788810,7500000,5,500350,3,5200015,0,386,5000010,0,100,2530,7,57700,216625535,642882035,4120593,11890855,4,0,235463532,941896974,58865618,88299583,30482,0,12069806,70237,1059581,118,11890855,124253546,562167187,151873296,414,1060892060,147916,58865620,226868329,824118686,471,117843923,12950,58983388,3653,1059941258,24959914,1177312,20014,117731,0,412059323,472146170,694614299,35320566,1318592442,11461,353194,478044596,957155,53227471,26,541563687,1285625878,24723559,117731,26373038,0,1177,1060781975
Medical University Of South Carolina Public Safety,2019,South Carolina,0,SC01009,6000014,10949000,546802,10000,5200000,16000,22721816,699900,137543,601,20730,12,53980,20,105,20539,8129500,8224886,6390961,2,252105,6643068,750005,7500002,0,0,2000007,53,362,5000011,0,329,8500,22,70012,224661316,250409102,953468395,12100706,1192,35874248,918313634,1408153635,59591779,97134712,595921576,12,12459448,125317,954827087,239082,35993456,59651372,522739112,118247961,596,128842743,151145,1,1191983,125142727,119185766,233631589,11921,25147729,28695,261165,1549468,590375728,417151957,122163,0,0,536355812,1358692470,131101909,785423198,274428538,601877,846284174,776576171,66090862,12,1239508933,56114875,24200221,23959588,30011228,24,60259203,1792533216
Medical University Of South Carolina Public Safety,2018,South Carolina,0,SC01009,0,0,0,4,0,0,4,3,0,1,0,0,0,0,1,0,0,1,24,24,47,95,1,18,0,17,43,0,0,4,12,0,0,0,0,0,0,0,0,259754,0,259754,22449,0,0,0,0,0,0,51,0,0,51,535,2780,116396,119711,424413,61,5733,0,8686,65771,0,0,306,39155,4976,542,3137,1311,6,46110,6067,22449,285398,30227,1741,401965,1050,0,0,485,0,0,0,22449,4235,849,0,29068
Medical University Of South Carolina Public Safety,2017,South Carolina,0,SC01009,0,0,0,2,0,0,2,2,0,3,0,0,0,0,1,0,0,1,30,30,43,103,2,23,0,12,54,0,0,1,11,0,0,1,0,0,0,0,0,354,0,354,12431,0,0,0,0,0,0,224,0,0,224,721,3969,44215,48905,61914,45,10414,0,3510,25079,0,0,123,9733,3978,356,2666,0,336,11436,0,12431,21498,8114,1100,61914,2374,0,76,0,0,0,0,12431,3098,249,37,18264
Medical University Of South Carolina Public Safety,2016,South Carolina,0,SC01009,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,26,31,39,96,2,13,0,12,63,0,0,2,4,0,0,2,0,0,0,0,0,38,0,38,70079,0,0,0,0,0,0,0,0,0,0,727,3725,55549,60002,130119,51,4239,0,35220,17253,0,0,168,3071,4837,415,6740,762,121,27041,0,69318,13739,5064,2082,130119,1165,60,63,0,119,0,0,3936,1502,254,254,7353
Medical University Of South Carolina Public Safety,2015,South Carolina,0,SC01009,0,0,0,5,1,0,6,2,0,0,0,0,0,0,0,0,0,0,25,27,50,102,4,17,1,8,70,0,0,0,2,0,0,0,0,0,0,0,249,0,0,249,1286,0,0,0,0,0,0,0,0,0,0,444,3400,91792,95636,97171,122,8197,19,9903,76047,0,0,0,1400,1813,3247,4609,0,161,15071,0,1286,63645,5695,1697,97222,399,0,0,0,0,0,0,0,1831,64,643,2936
Medical University Of South Carolina Public Safety,2014,South Carolina,0,SC01009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,49,101,4,5,0,4,83,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,3125,53371,57142,57142,735,1512,0,4697,48531,0,0,19,1647,2407,293,6778,0,0,7723,0,0,32243,7112,586,57142,0,0,0,0,0,0,0,0,774,386,0,1160
Medical University Of South Carolina Public Safety,2013,South Carolina,0,SC01009,0,0,0,1,1,0,2,6,0,1,0,0,0,0,0,0,0,0,27,39,75,141,2,11,0,11,106,0,0,1,10,0,0,4,0,0,0,0,72,61736,0,61808,68276,0,0,0,0,0,0,0,0,0,0,769,5637,167063,173470,303554,288,7934,0,17353,134503,0,0,366,13026,2507,1732,4302,0,2227,25360,0,68276,174675,13878,10597,303554,347,0,1,0,0,51,0,66707,6202,2420,131,75859
