agency,year,state,population,ORI,offenses_burglary_resident_day,offenses_burglary_resident_night,offenses_burglary_resident_unknown,offenses_burglary_nonresident_day,offenses_burglary_nonresident_night,offenses_burglary_nonresident_unknown,offenses_burglary_total,offenses_motor_vehicle_theft,offenses_murder,offenses_rape,offenses_robbery_bank,offenses_robbery_chain_store,offenses_robbery_gas_station,offenses_robbery_highway,offenses_robbery_house,offenses_robbery_miscellaneous,offenses_robbery_residence,offenses_robbery_total,offenses_theft_under_50,offenses_theft_50_to_200,offenses_theft_over_200,offenses_theft_total,offenses_theft_auto_part,offenses_theft_bicycle,offenses_theft_coin_machine,offenses_theft_from_auto,offenses_theft_from_building,offenses_theft_picking_pocket,offenses_theft_purse_snatching,offenses_theft_shoplifting,offenses_theft_all_other,value_burglary_resident_night,value_burglary_resident_day,value_burglary_resident_unknown,value_burglary_nonresident_night,value_burglary_nonresident_day,value_burglary_nonresident_unknown,value_burglary_total,value_motor_vehicle_theft,value_murder,value_rape,value_robbery_bank,value_robbery_chain_store,value_robbery_gas_station,value_robbery_highway,value_robbery_house,value_robbery_miscellaneous,value_robbery_residence,value_robbery_total,value_theft_under_50,value_theft_50_to_200,value_theft_over_200,value_theft_total,value_total_all_values,value_theft_auto_part,value_theft_bicycle,value_theft_coin_machine,value_theft_from_auto,value_theft_from_building,value_theft_picking_pocket,value_theft_purse_snatching,value_theft_shoplifting,value_theft_all_other,value_stolen_clothing_or_fur,value_stolen_consumable_good,value_stolen_currency,value_stolen_guns,value_stolen_household_good,value_stolen_jewelry_metal,value_stolen_livestock,value_stolen_local_motor_vehicle,value_stolen_miscellaneous,value_stolen_office_equipment,value_stolen_tv_and_radio,value_stolen_total,value_recovered_clothing_or_fur,value_recovered_consumable_good,value_recovered_currency,value_recovered_guns,value_recovered_household_good,value_recovered_jewelry_metal,value_recovered_livestock,value_recovered_local_motor_vehicle,value_recovered_miscellaneous,value_recovered_office_equipment,value_recovered_tv_and_radio,value_recovered_total
Salem State College Department Of Public Safety,2023,Massachusetts,0,MA00536,15,1,1500000,0,100000,7000,1607016,0,0,0,500,10,0,0,0,0,10000,10510,10000,0,0,10000,0,100000,0,0,0,0,0,7000010,100000,400300100,69153,400000000,10090000,0,0,90,0,0,0,600000000,250500000,0,100,0,0,492,10000000,1000000,0,100,340000500,0,10000002,100,0,100000,500040049,10000,100000000,500,90,40400000,250000005,0,100000,1,0,0,20000000,1,500,0,0,0,0,40000,15,340001000,10000015,10000000,100000,15340100,90000,1340000,340000000
Salem State College Department Of Public Safety,2022,Massachusetts,0,MA00536,0,0,0,0,0,0,0,80000,0,0,20,0,28270,0,0,282,10000,38572,810000,0,1,810001,1,2,0,0,8270000,0,0,10,0,4,38523878,0,0,0,20823268,854,728814369,0,0,4203,104,10411634,4203,0,104116,10,291838096,6701969,10411634,0,853764888,0,0,1041163,0,0,492471113,10412,0,104116547,0,8,2,208232677,104116,0,0,0,0,0,24987921,2867,8433423,38523045,104116,4203177,104116,0,108,853755,312349,237,1,0,1134868088
Salem State College Department Of Public Safety,2021,Massachusetts,0,MA00536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11244856,0,0,0,0,0,225,0,112,11244856,0,0,0,0,0,0,0,0,0,0,11244856,22489712,0,0,11267,11245,0,0,0,112449,0,0,0,0,0,0,1,0,225,0,0,0,0,22490,0,0,0,0,0,0,0,0,0
Salem State College Department Of Public Safety,2020,Massachusetts,0,MA00536,0,0,0,0,100000,0,100000,45800,0,2,1220,0,0,1200000,0,0,10000,1211220,338000,0,2,338002,0,12,0,0,0,0,0,10,2,39,941850470,53921,0,0,222512035,117731870,123617797,0,141,0,0,11773124,0,141277,0,0,0,0,0,117731,634572770,6,0,1,0,0,235463010,0,0,1413,59,5,1177312,459151817,706387,0,0,0,682841178,1177,0,0,0,0,117731,0,682841164,1177,0,32966,117731,235,36497,1177317,634571358
Salem State College Department Of Public Safety,2019,Massachusetts,0,MA00536,23,0,9000000,3100000,0,2,12100025,51700,0,0,10010,0,18210,552100,0,182,0,580502,410001,2,1,410004,0,1,1900000,1,8210001,56,0,10,3,0,25035,715101296,12037538,5,0,119,119183549,0,0,0,0,11918355,2503,0,0,3038,107265196,108457149,190455312,0,119219521,119184,23836712,137061320,953468395,0,119255853,0,0,119,131102,59591781,1,0,119184,0,0,4767,202612034,0,0,0,0,0,0,0,202612034,667427876,119,12037538,119851,667642,0,1,119183549
Salem State College Department Of Public Safety,2018,Massachusetts,0,MA00536,0,0,0,3,3,0,6,0,0,3,0,0,0,0,0,0,0,0,7,11,15,33,0,3,0,1,0,0,0,0,29,0,0,0,46,2372,0,2418,0,0,0,0,0,0,0,0,0,0,0,194,1465,19319,20978,23396,0,1516,0,45,0,0,0,0,19417,5024,437,874,0,0,1893,0,0,9417,5752,0,23396,0,0,0,0,0,0,0,0,243,485,0,728
Salem State College Department Of Public Safety,2017,Massachusetts,0,MA00536,0,0,0,0,7,0,7,1,0,0,0,0,0,0,0,0,0,0,6,18,17,41,2,0,0,0,0,0,0,0,39,0,0,0,1753,0,0,1753,8702,0,0,0,0,0,0,0,0,0,0,169,2357,10228,12754,23208,62,0,0,0,0,0,0,0,12692,1374,62,771,0,205,372,0,8702,8678,2424,622,23208,0,0,0,0,0,372,0,8702,3452,0,0,12525
Salem State College Department Of Public Safety,2016,Massachusetts,0,MA00536,0,0,0,8,4,0,12,0,0,5,0,0,0,0,0,0,0,0,10,14,18,42,3,2,0,2,0,0,0,1,34,0,0,0,711,3871,0,4582,0,0,0,0,0,0,0,0,0,0,0,110,2140,14627,16877,21459,0,482,0,540,0,0,0,1,15854,622,1113,1050,0,0,216,0,0,16455,1051,952,21459,0,0,0,0,0,0,0,0,0,0,0,0
Salem State College Department Of Public Safety,2015,Massachusetts,0,MA00536,0,0,0,7,4,0,11,0,0,2,0,0,0,0,0,0,0,0,14,17,24,55,3,2,0,2,0,1,0,1,46,0,0,0,1361,8868,0,10229,0,0,0,0,0,0,0,0,0,0,0,345,2644,18960,21949,32178,13,489,0,397,0,42,0,6,21001,360,100,1711,0,64,643,0,0,23517,3600,2183,32178,0,0,210,0,0,0,0,0,1478,0,0,1688
Salem State College Department Of Public Safety,2014,Massachusetts,0,MA00536,0,0,2,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,14,18,16,48,0,4,1,7,1,0,0,0,35,0,0,1412,0,0,1660,3072,0,0,0,0,0,0,0,0,0,0,0,426,2245,10954,13625,16697,0,1055,257,611,1287,0,0,0,10414,573,26,3220,0,181,1738,0,0,9898,1030,32,16697,0,0,109,0,0,0,0,0,1398,0,0,1507
