cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,NA,NA,NA
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Bachelor's Degree,24,9350,10741
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Post-baccalaureate Certificate,NA,NA,NA
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Master's Degree,NA,NA,NA
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Graduate/Professional Certificate,NA,NA,NA
2016_2017,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Bachelor's Degree,29,5750,10512
2016_2017,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Post-baccalaureate Certificate,NA,NA,NA
2016_2017,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Master's Degree,NA,NA,NA
2016_2017,010819,Conservatorio De Musica De Puerto Rico,Public,Music.,Graduate/Professional Certificate,NA,NA,NA
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,NA,NA,NA
2015_2016,010819,Conservatorio De Musica De Puerto Rico,Public,"Teacher Education and Professional Development, Specific Subject Areas.",Master's Degree,NA,NA,NA
2016_2017,010819,Conservatorio De Musica De Puerto Rico,Public,"Teacher Education and Professional Development, Specific Subject Areas.",Bachelor's Degree,12,NA,10295
2016_2017,010819,Conservatorio De Musica De Puerto Rico,Public,"Teacher Education and Professional Development, Specific Subject Areas.",Master's Degree,NA,NA,NA
