cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,005276,Central Maine Community College,Public,Accounting and Related Services.,Associate's Degree,,,
2016_2017,005276,Central Maine Community College,Public,Accounting and Related Services.,Associate's Degree,10,,21721
2015_2016,005276,Central Maine Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,21,13240,12747
2016_2017,005276,Central Maine Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,30,11870,13790
2015_2016,005276,Central Maine Community College,Public,"Biology, General.",Associate's Degree,,,
2016_2017,005276,Central Maine Community College,Public,"Biology, General.",Associate's Degree,,,
2015_2016,005276,Central Maine Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2015_2016,005276,Central Maine Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
2016_2017,005276,Central Maine Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2016_2017,005276,Central Maine Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
2015_2016,005276,Central Maine Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,005276,Central Maine Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,51,19000,19395
2016_2017,005276,Central Maine Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,005276,Central Maine Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,38,18342,18094
2015_2016,005276,Central Maine Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,005276,Central Maine Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2016_2017,005276,Central Maine Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,005276,Central Maine Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2015_2016,005276,Central Maine Community College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,005276,Central Maine Community College,Public,Civil Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,005276,Central Maine Community College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,21,20000,19383
2016_2017,005276,Central Maine Community College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,005276,Central Maine Community College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,27,15700,18591
2015_2016,005276,Central Maine Community College,Public,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,,,
2015_2016,005276,Central Maine Community College,Public,Criminal Justice and Corrections.,Associate's Degree,31,12000,13908
2016_2017,005276,Central Maine Community College,Public,Criminal Justice and Corrections.,Undergraduate Certificate or Diploma,,,
2016_2017,005276,Central Maine Community College,Public,Criminal Justice and Corrections.,Associate's Degree,29,10975,12330
2015_2016,005276,Central Maine Community College,Public,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,,,
