cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001579,Augusta University,Public,Accounting and Related Services.,Bachelor's Degree,25,25750,25696
2016_2017,001579,Augusta University,Public,Accounting and Related Services.,Bachelor's Degree,26,24087,23279
2015_2016,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Post-baccalaureate Certificate,NA,NA,NA
2015_2016,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Master's Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Doctoral Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Graduate/Professional Certificate,NA,NA,NA
2016_2017,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Master's Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Doctoral Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,Advanced/Graduate Dentistry and Oral Sciences.,Graduate/Professional Certificate,NA,NA,NA
2015_2016,001579,Augusta University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,66,23000,24690
2015_2016,001579,Augusta University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,40,93326,85110
2016_2017,001579,Augusta University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Bachelor's Degree,62,23125,23756
2016_2017,001579,Augusta University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,73,82702,85151
2015_2016,001579,Augusta University,Public,Anthropology.,Bachelor's Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,Anthropology.,Bachelor's Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,"Biochemistry, Biophysics and Molecular Biology.",Master's Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,"Biochemistry, Biophysics and Molecular Biology.",Doctoral Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,"Biochemistry, Biophysics and Molecular Biology.",Master's Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,"Biochemistry, Biophysics and Molecular Biology.",Doctoral Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,"Biology, General.",Bachelor's Degree,46,26250,25872
2016_2017,001579,Augusta University,Public,"Biology, General.",Bachelor's Degree,33,26000,24097
2015_2016,001579,Augusta University,Public,"Biomathematics, Bioinformatics, and Computational Biology.",Master's Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,"Biomathematics, Bioinformatics, and Computational Biology.",Doctoral Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,"Biomathematics, Bioinformatics, and Computational Biology.",Master's Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,"Biomathematics, Bioinformatics, and Computational Biology.",Doctoral Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,Biotechnology.,Doctoral Degree,NA,NA,NA
2016_2017,001579,Augusta University,Public,Biotechnology.,Doctoral Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,43,31000,31605
2015_2016,001579,Augusta University,Public,"Business Administration, Management and Operations.",Master's Degree,22,40084,54035
2016_2017,001579,Augusta University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,47,27000,27602
2016_2017,001579,Augusta University,Public,"Business Administration, Management and Operations.",Post-baccalaureate Certificate,NA,NA,NA
2016_2017,001579,Augusta University,Public,"Business Administration, Management and Operations.",Master's Degree,21,39168,54246
2015_2016,001579,Augusta University,Public,Cell/Cellular Biology and Anatomical Sciences.,Bachelor's Degree,NA,NA,NA
2015_2016,001579,Augusta University,Public,Cell/Cellular Biology and Anatomical Sciences.,Doctoral Degree,NA,NA,NA
