cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,034095,Chester Career College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,034095,Chester Career College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,29,17544,17559
2016_2017,034095,Chester Career College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,034095,Chester Career College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,31,17544,17495
2015_2016,034095,Chester Career College,Proprietary,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,NA,NA,NA
2016_2017,034095,Chester Career College,Proprietary,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,NA,NA,20607
2015_2016,034095,Chester Career College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,16,NA,9875
2016_2017,034095,Chester Career College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,034095,Chester Career College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,NA,18657,18497
2016_2017,034095,Chester Career College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,45,20000,20129
2015_2016,034095,Chester Career College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,9389
2016_2017,034095,Chester Career College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,8283
