cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,004549,Leeward Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Audiovisual Communications Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Audiovisual Communications Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Audiovisual Communications Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Audiovisual Communications Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,12,NA,14676
2016_2017,004549,Leeward Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,17,NA,17027
2015_2016,004549,Leeward Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,"Computer and Information Sciences, General.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Computer Software and Media Applications.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Computer Software and Media Applications.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Culinary Arts and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Culinary Arts and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Ethnic, Cultural Minority, Gender, and Group Studies.",Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,"Ethnic, Cultural Minority, Gender, and Group Studies.",Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Graphic Communications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Graphic Communications.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,90,6088,8987
2016_2017,004549,Leeward Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,89,6578,8973
2015_2016,004549,Leeward Community College,Public,Mental and Social Health Services and Allied Professions.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Mental and Social Health Services and Allied Professions.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Natural Sciences.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Natural Sciences.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Plant Sciences.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Plant Sciences.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Plant Sciences.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Plant Sciences.,Associate's Degree,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,14,NA,6972
2016_2017,004549,Leeward Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,"Teacher Education and Professional Development, Specific Levels and Methods.",Associate's Degree,11,NA,9158
2015_2016,004549,Leeward Community College,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,004549,Leeward Community College,Public,Vehicle Maintenance and Repair Technologies.,Associate's Degree,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,004549,Leeward Community College,Public,Vehicle Maintenance and Repair Technologies.,Associate's Degree,NA,NA,NA
