cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,041685,Solex College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,041685,Solex College,Proprietary,Accounting and Related Services.,Associate's Degree,,,
2016_2017,041685,Solex College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,041685,Solex College,Proprietary,Accounting and Related Services.,Associate's Degree,,,
2015_2016,041685,Solex College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2015_2016,041685,Solex College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,,,
2016_2017,041685,Solex College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,8110
2016_2017,041685,Solex College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,,17900,14876
2015_2016,041685,Solex College,Proprietary,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,041685,Solex College,Proprietary,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,041685,Solex College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2016_2017,041685,Solex College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2015_2016,041685,Solex College,Proprietary,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,,,
