cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,006836,Motlow State Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,006836,Motlow State Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,006836,Motlow State Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2015_2016,006836,Motlow State Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,006836,Motlow State Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,"Computer and Information Sciences, General.",Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,Computer Software and Media Applications.,Associate's Degree,,,
2015_2016,006836,Motlow State Community College,Public,"Education, General.",Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,"Education, General.",Associate's Degree,,,
2015_2016,006836,Motlow State Community College,Public,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,006836,Motlow State Community College,Public,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,006836,Motlow State Community College,Public,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,Associate's Degree,,,
2015_2016,006836,Motlow State Community College,Public,"Human Development, Family Studies, and Related Services.",Undergraduate Certificate or Diploma,,,
2015_2016,006836,Motlow State Community College,Public,"Human Development, Family Studies, and Related Services.",Associate's Degree,,,
2016_2017,006836,Motlow State Community College,Public,"Human Development, Family Studies, and Related Services.",Undergraduate Certificate or Diploma,,,
2016_2017,006836,Motlow State Community College,Public,"Human Development, Family Studies, and Related Services.",Associate's Degree,,,
2015_2016,006836,Motlow State Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,91,5239,5623
2016_2017,006836,Motlow State Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,56,3500,4700
2015_2016,006836,Motlow State Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,33,4500,5516
2016_2017,006836,Motlow State Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,25,4500,4756
