cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,002404,East Central Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,002404,East Central Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,10,,7058
2016_2017,002404,East Central Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,002404,East Central Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,13,,6937
2015_2016,002404,East Central Community College,Public,Architectural Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,002404,East Central Community College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,002404,East Central Community College,Public,Architectural Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,002404,East Central Community College,Public,Architectural Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,002404,East Central Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,002404,East Central Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,002404,East Central Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,002404,East Central Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2016_2017,002404,East Central Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,002404,East Central Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2015_2016,002404,East Central Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,,,
2016_2017,002404,East Central Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,,,
2015_2016,002404,East Central Community College,Public,Computer Programming.,Associate's Degree,,,
2015_2016,002404,East Central Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,,,
2016_2017,002404,East Central Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,,,
2016_2017,002404,East Central Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,,,
2015_2016,002404,East Central Community College,Public,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,11,,5350
