cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001938,Pratt Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Agricultural Business and Management.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Agricultural Business and Management.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Agricultural Mechanization.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Agricultural Mechanization.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Agriculture, General.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Agriculture, General.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Animal Sciences.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Biology, General.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Biology, General.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Communication and Media Studies.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Design and Applied Arts.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Electrical and Power Transmission Installers.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Electrical and Power Transmission Installers.,Associate's Degree,11,NA,7780
2016_2017,001938,Pratt Community College,Public,Electrical and Power Transmission Installers.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Electrical and Power Transmission Installers.,Associate's Degree,14,NA,8091
2016_2017,001938,Pratt Community College,Public,"Engineering, General.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Engineering, Other.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Engineering, Other.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Graphic Communications.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Graphic Communications.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Health Aides/Attendants/Orderlies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Health Aides/Attendants/Orderlies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Health and Physical Education/Fitness.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Health Professions and Related Clinical Sciences, Other.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Health Professions and Related Clinical Sciences, Other.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Health/Medical Preparatory Programs.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Health/Medical Preparatory Programs.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,19,NA,7152
2016_2017,001938,Pratt Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,21,8011,7483
2015_2016,001938,Pratt Community College,Public,Mathematics.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Mathematics.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Multi/Interdisciplinary Studies, Other.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Multi/Interdisciplinary Studies, Other.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Natural Resources Management and Policy.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Natural Resources Management and Policy.,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Non-Professional General Legal Studies (Undergraduate).,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Non-Professional General Legal Studies (Undergraduate).,Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,13,NA,8679
2016_2017,001938,Pratt Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Psychology, General.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Psychology, Other.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Psychology, Other.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,62,6500,9323
2016_2017,001938,Pratt Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,18,NA,10463
2015_2016,001938,Pratt Community College,Public,"Social Sciences, General.",Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,"Social Sciences, General.",Associate's Degree,NA,NA,NA
2015_2016,001938,Pratt Community College,Public,Social Work.,Associate's Degree,NA,NA,NA
2016_2017,001938,Pratt Community College,Public,Social Work.,Associate's Degree,NA,NA,NA
