cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,008424,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,18000,15872
2015_2016,009593,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,42,12000,13417
2015_2016,021345,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,31,12000,12746
2015_2016,023123,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,14,NA,14561
2016_2017,008424,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,15927
2016_2017,009593,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,31,12000,13447
2016_2017,021345,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,50,12000,12909
2016_2017,023123,La' James International College,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,13902
2015_2016,008424,La' James International College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,8404
2015_2016,009593,La' James International College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,9598
2015_2016,021345,La' James International College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,008424,La' James International College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,11,NA,8879
2016_2017,009593,La' James International College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,9739
2016_2017,021345,La' James International College,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,NA
