cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003626,Tarrant County College District,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,003626,Tarrant County College District,Public,Accounting and Related Services.,Associate's Degree,18,,15286
2016_2017,003626,Tarrant County College District,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,14,,14574
2016_2017,003626,Tarrant County College District,Public,Accounting and Related Services.,Associate's Degree,22,10412,14628
2015_2016,003626,Tarrant County College District,Public,Air Transportation.,Associate's Degree,,,
2016_2017,003626,Tarrant County College District,Public,Air Transportation.,Undergraduate Certificate or Diploma,,,
2016_2017,003626,Tarrant County College District,Public,Air Transportation.,Associate's Degree,,,
2015_2016,003626,Tarrant County College District,Public,Allied Health and Medical Assisting Services.,Associate's Degree,21,11572,11452
2016_2017,003626,Tarrant County College District,Public,Allied Health and Medical Assisting Services.,Associate's Degree,21,12305,13231
2015_2016,003626,Tarrant County College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,14,,8420
2015_2016,003626,Tarrant County College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,30,11440,12791
2016_2017,003626,Tarrant County College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,28,7899,9540
2016_2017,003626,Tarrant County College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,32,10033,11283
2015_2016,003626,Tarrant County College District,Public,American Sign Language.,Undergraduate Certificate or Diploma,13,,10567
2015_2016,003626,Tarrant County College District,Public,American Sign Language.,Associate's Degree,14,,10973
2016_2017,003626,Tarrant County College District,Public,American Sign Language.,Undergraduate Certificate or Diploma,22,5500,11387
2016_2017,003626,Tarrant County College District,Public,American Sign Language.,Associate's Degree,17,,9600
2015_2016,003626,Tarrant County College District,Public,Applied Horticulture and Horticultural Business Services.,Undergraduate Certificate or Diploma,,,
