cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003168,Rogers State University,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,11,NA,19897
2015_2016,003168,Rogers State University,Public,"Biology, General.",Associate's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,"Biology, General.",Bachelor's Degree,13,NA,18827
2016_2017,003168,Rogers State University,Public,"Biology, General.",Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Biology, General.",Bachelor's Degree,36,17125,18601
2015_2016,003168,Rogers State University,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,63,21250,24447
2015_2016,003168,Rogers State University,Public,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Business Administration, Management and Operations.",Bachelor's Degree,127,20500,22982
2016_2017,003168,Rogers State University,Public,"Business Administration, Management and Operations.",Master's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,"Clinical, Counseling and Applied Psychology.",Bachelor's Degree,10,NA,30958
2016_2017,003168,Rogers State University,Public,"Clinical, Counseling and Applied Psychology.",Bachelor's Degree,14,NA,27738
2015_2016,003168,Rogers State University,Public,"Computer and Information Sciences, General.",Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Computer and Information Sciences, General.",Associate's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,Computer Software and Media Applications.,Bachelor's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,Computer Software and Media Applications.,Bachelor's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,Criminal Justice and Corrections.,Associate's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,Criminal Justice and Corrections.,Bachelor's Degree,11,NA,20629
2016_2017,003168,Rogers State University,Public,Criminal Justice and Corrections.,Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,Criminal Justice and Corrections.,Bachelor's Degree,21,17750,19822
2015_2016,003168,Rogers State University,Public,"Engineering Technologies/Technicians, Other.",Associate's Degree,NA,NA,NA
2015_2016,003168,Rogers State University,Public,"Engineering Technologies/Technicians, Other.",Bachelor's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Engineering Technologies/Technicians, Other.",Associate's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,"Engineering Technologies/Technicians, Other.",Bachelor's Degree,13,NA,18047
2015_2016,003168,Rogers State University,Public,Health and Physical Education/Fitness.,Bachelor's Degree,NA,NA,NA
2016_2017,003168,Rogers State University,Public,Health and Physical Education/Fitness.,Bachelor's Degree,25,11000,13833
2015_2016,003168,Rogers State University,Public,History.,Associate's Degree,NA,NA,NA
