cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,026094,Valley College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,131,9500,9747
2015_2016,030842,Valley College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,9500,8989
2015_2016,030844,Valley College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,9500,9049
2016_2017,026094,Valley College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,177,9500,9237
2016_2017,030842,Valley College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,9500,9018
2016_2017,030844,Valley College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,132,9500,9118
2015_2016,026094,Valley College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,030842,Valley College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,030844,Valley College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,NA,19115,17256
2016_2017,026094,Valley College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,030842,Valley College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,030844,Valley College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,47,18350,17190
2015_2016,026094,Valley College,Proprietary,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,026094,Valley College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,NA,NA,NA
2015_2016,030842,Valley College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,NA,NA,NA
2015_2016,030844,Valley College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,NA,NA,NA
2016_2017,026094,Valley College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,NA,NA,NA
2016_2017,030842,Valley College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,NA,NA,NA
2016_2017,030844,Valley College,Proprietary,Computer/Information Technology Administration and Management.,Associate's Degree,NA,NA,NA
2015_2016,026094,Valley College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,026094,Valley College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2015_2016,030842,Valley College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,030842,Valley College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2015_2016,030844,Valley College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,109,9500,8897
2015_2016,030844,Valley College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,17114,16389
2016_2017,026094,Valley College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,026094,Valley College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2016_2017,030842,Valley College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,030842,Valley College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,NA,NA
2016_2017,030844,Valley College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,121,9500,8969
2016_2017,030844,Valley College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,17463,16915
2015_2016,026094,Valley College,Proprietary,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,33,9500,9006
2015_2016,030842,Valley College,Proprietary,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,NA,NA,8550
2015_2016,030844,Valley College,Proprietary,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,61,9500,8653
2016_2017,026094,Valley College,Proprietary,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,NA,9500,8971
2016_2017,030842,Valley College,Proprietary,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,NA,9500,9129
2016_2017,030844,Valley College,Proprietary,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,85,9500,8827
