cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001319,"University of California, San Francisco",Public,Advanced/Graduate Dentistry and Oral Sciences.,Master's Degree,16,,200092
2015_2016,001319,"University of California, San Francisco",Public,Advanced/Graduate Dentistry and Oral Sciences.,Doctoral Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,Advanced/Graduate Dentistry and Oral Sciences.,Graduate/Professional Certificate,,,
2016_2017,001319,"University of California, San Francisco",Public,Advanced/Graduate Dentistry and Oral Sciences.,Master's Degree,20,172777,175293
2016_2017,001319,"University of California, San Francisco",Public,Advanced/Graduate Dentistry and Oral Sciences.,Doctoral Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,Advanced/Graduate Dentistry and Oral Sciences.,Graduate/Professional Certificate,,,
2015_2016,001319,"University of California, San Francisco",Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,,,35460
2016_2017,001319,"University of California, San Francisco",Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,,,38955
2016_2017,001319,"University of California, San Francisco",Public,Anthropology.,Doctoral Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,"Biochemistry, Biophysics and Molecular Biology.",Master's Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,"Biochemistry, Biophysics and Molecular Biology.",Doctoral Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,"Biochemistry, Biophysics and Molecular Biology.",Master's Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,"Biochemistry, Biophysics and Molecular Biology.",Doctoral Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,"Biology, General.",Master's Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,"Biology, General.",Doctoral Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,"Biology, General.",Master's Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,"Biology, General.",Doctoral Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,Biomedical/Medical Engineering.,Master's Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,Biomedical/Medical Engineering.,Doctoral Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,Biomedical/Medical Engineering.,Master's Degree,17,,37413
2016_2017,001319,"University of California, San Francisco",Public,Biomedical/Medical Engineering.,Doctoral Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,Cell/Cellular Biology and Anatomical Sciences.,Master's Degree,,,
2015_2016,001319,"University of California, San Francisco",Public,Cell/Cellular Biology and Anatomical Sciences.,Doctoral Degree,,,
2016_2017,001319,"University of California, San Francisco",Public,Cell/Cellular Biology and Anatomical Sciences.,Master's Degree,,,
