cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001925,Kansas City Kansas Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Accounting and Related Services.,Associate's Degree,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,26,10825,12030
2016_2017,001925,Kansas City Kansas Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,26,13775,13301
2015_2016,001925,Kansas City Kansas Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,28,19867,19248
2016_2017,001925,Kansas City Kansas Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,30,17250,19112
2015_2016,001925,Kansas City Kansas Community College,Public,Audiovisual Communications Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Audiovisual Communications Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,10,NA,9710
2016_2017,001925,Kansas City Kansas Community College,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,10,NA,9254
2015_2016,001925,Kansas City Kansas Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Computer Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Computer Software and Media Applications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Computer Systems Networking and Telecommunications.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,001925,Kansas City Kansas Community College,Public,Computer Systems Networking and Telecommunications.,Associate's Degree,NA,NA,NA
2015_2016,001925,Kansas City Kansas Community College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,NA,NA,NA
