cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,012277,New York Chiropractic College,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,NA,NA,NA
2016_2017,012277,New York Chiropractic College,Private,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Master's Degree,NA,NA,NA
2015_2016,012277,New York Chiropractic College,Private,Alternative and Complementary Medicine and Medical Systems.,Master's Degree,13,NA,120006
2016_2017,012277,New York Chiropractic College,Private,Alternative and Complementary Medicine and Medical Systems.,Master's Degree,34,110098,114438
2015_2016,012277,New York Chiropractic College,Private,Chiropractic.,First Professional Degree,242,161876,156296
2016_2017,012277,New York Chiropractic College,Private,Chiropractic.,First Professional Degree,262,162958,157761
2015_2016,012277,New York Chiropractic College,Private,Dietetics and Clinical Nutrition Services.,Master's Degree,24,33047,91525
2016_2017,012277,New York Chiropractic College,Private,Dietetics and Clinical Nutrition Services.,Master's Degree,69,26264,79372
2015_2016,012277,New York Chiropractic College,Private,"Health Professions and Related Clinical Sciences, Other.",Master's Degree,18,NA,73456
2016_2017,012277,New York Chiropractic College,Private,"Health Professions and Related Clinical Sciences, Other.",Master's Degree,49,26264,77317
