cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,001936,Neosho County Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Accounting and Related Services.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Accounting and Related Services.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,17,,11537
2016_2017,001936,Neosho County Community College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,15,,12271
2015_2016,001936,Neosho County Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,"Business Administration, Management and Operations.",Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Business Operations Support and Assistant Services.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Carpenters.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Computer Engineering Technologies/Technicians.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Computer Programming.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Computer Programming.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Computer Programming.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Computer Programming.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Computer/Information Technology Administration and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Computer/Information Technology Administration and Management.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Environmental Control Technologies/Technicians.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Environmental Control Technologies/Technicians.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Environmental Control Technologies/Technicians.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Health Aides/Attendants/Orderlies.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Health Aides/Attendants/Orderlies.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Health and Medical Administrative Services.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Health and Medical Administrative Services.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Industrial Production Technologies/Technicians.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Industrial Production Technologies/Technicians.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,Legal Support Services.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Legal Support Services.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Legal Support Services.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,73,9500,8853
2016_2017,001936,Neosho County Community College,Public,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,77,8200,8779
2015_2016,001936,Neosho County Community College,Public,Marketing.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,Marketing.,Associate's Degree,,,
2016_2017,001936,Neosho County Community College,Public,Marketing.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Marketing.,Associate's Degree,,,
2015_2016,001936,Neosho County Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,35,8178,9883
2016_2017,001936,Neosho County Community College,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,42,10000,10724
2015_2016,001936,Neosho County Community College,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,,,
2016_2017,001936,Neosho County Community College,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,,,
2015_2016,001936,Neosho County Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,102,11300,13599
2016_2017,001936,Neosho County Community College,Public,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",Associate's Degree,119,12466,13599
