cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,003840,Western Technical College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,003840,Western Technical College,Public,Accounting and Related Services.,Associate's Degree,37,17500,16419
2016_2017,003840,Western Technical College,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,003840,Western Technical College,Public,Accounting and Related Services.,Associate's Degree,40,17576,18598
2015_2016,003840,Western Technical College,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,003840,Western Technical College,Public,Agricultural Business and Management.,Associate's Degree,,,
2016_2017,003840,Western Technical College,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,003840,Western Technical College,Public,Agricultural Business and Management.,Associate's Degree,,,
2015_2016,003840,Western Technical College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,65,10494,10834
2015_2016,003840,Western Technical College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,53,12000,14441
2015_2016,020983,Western Technical College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,348,9806,8783
2015_2016,020983,Western Technical College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,,24568,22520
2016_2017,003840,Western Technical College,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,72,10228,11130
2016_2017,003840,Western Technical College,Public,Allied Health and Medical Assisting Services.,Associate's Degree,63,13750,14671
2016_2017,020983,Western Technical College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,324,9500,8728
2016_2017,020983,Western Technical College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,,25250,23523
2015_2016,003840,Western Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,12,,13167
2015_2016,003840,Western Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,36,13641,16633
2016_2017,003840,Western Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,19,,9723
2016_2017,003840,Western Technical College,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,44,16874,16650
