cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,023363,Knox County Career Center,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,21,9500,8304
2016_2017,023363,Knox County Career Center,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,11,NA,8467
2015_2016,023363,Knox County Career Center,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Cosmetology and Related Personal Grooming Services.,Associate's Degree,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Culinary Arts and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Fire Protection.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Fire Protection.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,13,NA,9262
2016_2017,023363,Knox County Career Center,Public,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Industrial Production Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Industrial Production Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,33,14633,14390
2015_2016,023363,Knox County Career Center,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Associate's Degree,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Undergraduate Certificate or Diploma,67,14633,14594
2016_2017,023363,Knox County Career Center,Public,"Practical Nursing, Vocational Nursing and Nursing Assistants.",Associate's Degree,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,15,NA,5753
2016_2017,023363,Knox County Career Center,Public,Precision Metal Working.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,023363,Knox County Career Center,Public,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,15,NA,8096
2015_2016,023363,Knox County Career Center,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
2016_2017,023363,Knox County Career Center,Public,Vehicle Maintenance and Repair Technologies.,Undergraduate Certificate or Diploma,NA,NA,NA
