cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,007234,Heald College,Proprietary,Accounting and Related Services.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,Accounting and Related Services.,Associate's Degree,NA,23994,24444
2015_2016,007234,Heald College,Proprietary,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,NA,16999,18088
2015_2016,007234,Heald College,Proprietary,Allied Health and Medical Assisting Services.,Associate's Degree,NA,23851,24670
2015_2016,007234,Heald College,Proprietary,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,"Business Administration, Management and Operations.",Associate's Degree,NA,25831,27100
2015_2016,007234,Heald College,Proprietary,Business Operations Support and Assistant Services.,Undergraduate Certificate or Diploma,NA,NA,8753
2015_2016,007234,Heald College,Proprietary,Business Operations Support and Assistant Services.,Associate's Degree,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,"Computer and Information Sciences and Support Services, Other.",Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,"Computer and Information Sciences and Support Services, Other.",Associate's Degree,NA,25777,25261
2015_2016,007234,Heald College,Proprietary,Construction Management.,Associate's Degree,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,Criminal Justice and Corrections.,Associate's Degree,NA,22499,23573
2015_2016,007234,Heald College,Proprietary,Dental Support Services and Allied Professions.,Associate's Degree,NA,21000,22219
2015_2016,007234,Heald College,Proprietary,Electrical Engineering Technologies/Technicians.,Undergraduate Certificate or Diploma,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,Electrical Engineering Technologies/Technicians.,Associate's Degree,NA,25604,24638
2015_2016,007234,Heald College,Proprietary,Entrepreneurial and Small Business Operations.,Associate's Degree,NA,22499,26410
2015_2016,007234,Heald College,Proprietary,"General Sales, Merchandising and Related Marketing Operations.",Associate's Degree,NA,NA,NA
2015_2016,007234,Heald College,Proprietary,Health and Medical Administrative Services.,Undergraduate Certificate or Diploma,NA,NA,16636
2015_2016,007234,Heald College,Proprietary,Health and Medical Administrative Services.,Associate's Degree,NA,24166,26340
2015_2016,007234,Heald College,Proprietary,Hospitality Administration/Management.,Associate's Degree,NA,NA,26021
2015_2016,007234,Heald College,Proprietary,Legal Support Services.,Associate's Degree,NA,26974,26744
2015_2016,007234,Heald College,Proprietary,"Liberal Arts and Sciences, General Studies and Humanities.",Associate's Degree,NA,31136,30590
