cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,010424,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,127,10514,11042
2015_2016,041630,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,131,9833,10345
2015_2016,041667,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,129,9833,10268
2015_2016,041668,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,64,12000,12324
2015_2016,041701,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,140,12000,12402
2016_2017,010424,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,124,10298,11036
2016_2017,041630,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,142,9833,10309
2016_2017,041667,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,,9833,10317
2016_2017,041668,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,60,11982,9762
2016_2017,041701,Summit Salon Academy,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,119,10648,11350
2015_2016,010424,Summit Salon Academy,Proprietary,"Teacher Education and Professional Development, Specific Subject Areas.",Undergraduate Certificate or Diploma,,,
2016_2017,010424,Summit Salon Academy,Proprietary,"Teacher Education and Professional Development, Specific Subject Areas.",Undergraduate Certificate or Diploma,,,
