cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,030086,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,170,8772,7998
2015_2016,030086,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Associate's Degree,,,
2015_2016,030306,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,274,7600,7228
2015_2016,032963,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,197,6967,6742
2016_2017,030086,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,314,6333,7177
2016_2017,030086,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Associate's Degree,,,
2016_2017,030306,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,279,7600,7234
2016_2017,032963,Cortiva Institute,Proprietary,Cosmetology and Related Personal Grooming Services.,Undergraduate Certificate or Diploma,228,6967,6543
2015_2016,022796,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,259,7917,7154
2015_2016,023166,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,453,7600,7199
2015_2016,030086,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,308,8107,8057
2015_2016,030086,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Associate's Degree,10,,11769
2015_2016,030306,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,2160,8607,7715
2015_2016,032963,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,433,8107,7585
2015_2016,037663,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,196,6861,6183
2016_2017,022796,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,280,7917,7221
2016_2017,023166,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,491,7600,7146
2016_2017,030086,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,371,7917,7522
2016_2017,030086,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Associate's Degree,,,
2016_2017,030306,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,1999,7917,7422
2016_2017,032963,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,411,8107,7582
2016_2017,037663,Cortiva Institute,Proprietary,Somatic Bodywork and Related Therapeutic Services.,Undergraduate Certificate or Diploma,249,6861,6185
