cohort,school_ID_num,school_name,school_type,program,degree_type,number_people_in_cohort,median_debt,mean_debt
2015_2016,009230,Wayne County Community College District,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,Accounting and Related Services.,Associate's Degree,,,
2016_2017,009230,Wayne County Community College District,Public,Accounting and Related Services.,Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,Accounting and Related Services.,Associate's Degree,16,,15568
2015_2016,009230,Wayne County Community College District,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,Agricultural Business and Management.,Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,Allied Health and Medical Assisting Services.,Associate's Degree,10,,8464
2016_2017,009230,Wayne County Community College District,Public,Allied Health and Medical Assisting Services.,Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,Allied Health and Medical Assisting Services.,Associate's Degree,10,,10679
2015_2016,009230,Wayne County Community College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,,,
2016_2017,009230,Wayne County Community College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,"Allied Health Diagnostic, Intervention, and Treatment Professions.",Associate's Degree,14,,10019
2015_2016,009230,Wayne County Community College District,Public,American Sign Language.,Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,American Sign Language.,Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
2016_2017,009230,Wayne County Community College District,Public,"Building/Construction Finishing, Management, and Inspection.",Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,"Building/Construction Finishing, Management, and Inspection.",Associate's Degree,,,
2015_2016,009230,Wayne County Community College District,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2015_2016,009230,Wayne County Community College District,Public,"Business Administration, Management and Operations.",Associate's Degree,24,15506,15730
2016_2017,009230,Wayne County Community College District,Public,"Business Administration, Management and Operations.",Undergraduate Certificate or Diploma,,,
2016_2017,009230,Wayne County Community College District,Public,"Business Administration, Management and Operations.",Associate's Degree,30,13407,14231
2015_2016,009230,Wayne County Community College District,Public,Clinical/Medical Laboratory Science/Research and Allied Professions.,Undergraduate Certificate or Diploma,,,
