agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Center Line Dept of Public Safety,2017,Michigan,8304,MI50303,0,0,0,0,0,7,7,0,7,3,0,1,3,103,0,5,3,6,89,36,26,4,6,159,30,28,1,1,342,14,0,0,2,2,0,1,1,0,0,0,32,0,3,1,3,25,12,9,2,1,12,0,0,0,0,59,7,0,0,1,1,0,1,1,0,0,0,4,0,0,0,0,4,1,1,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2016,Michigan,8332,MI50303,0,0,0,0,0,5,5,0,11,1,0,0,10,108,1,4,11,8,84,30,16,8,6,121,45,44,0,1,320,24,0,0,1,1,0,3,1,0,0,2,45,0,2,9,4,30,4,1,0,3,4,0,0,0,0,57,15,0,0,0,0,0,0,0,0,0,0,8,0,1,0,2,5,0,0,0,0,1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2015,Michigan,8331,MI50303,0,0,0,0,0,9,9,0,9,2,0,0,7,84,4,6,1,5,68,33,17,11,5,172,29,25,0,4,336,16,0,0,1,1,0,3,0,0,0,3,38,4,6,1,1,26,4,4,0,0,14,1,1,0,0,61,12,0,0,0,0,0,1,0,0,0,1,5,2,1,1,0,1,1,1,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2014,Michigan,8318,MI50303,0,0,0,1,0,2,2,0,12,4,1,2,5,81,10,5,3,1,62,41,21,9,11,161,40,38,0,2,338,19,0,0,0,0,0,3,2,0,0,1,36,5,2,1,1,27,4,2,1,1,17,1,1,0,0,61,9,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,3,2,0,1,1,2,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2013,Michigan,8251,MI50303,0,0,0,0,0,4,4,0,10,4,2,1,3,97,4,5,7,7,74,46,24,15,7,162,25,25,0,0,344,23,0,0,0,0,0,1,0,0,0,1,37,2,2,1,5,27,5,2,3,0,30,0,0,0,0,73,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,1,0,1,0,8,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2012,Michigan,8275,MI50303,0,0,0,0,0,1,1,0,5,2,0,0,3,127,3,6,10,5,103,45,32,8,5,177,42,41,0,1,397,24,0,0,1,1,0,1,0,0,0,1,60,1,6,7,3,43,2,2,0,0,25,1,1,0,0,90,17,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,6,0,0,0,0,6,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2011,Michigan,8251,MI50303,0,0,0,0,0,9,9,0,3,2,0,0,1,109,4,3,6,8,88,30,23,4,3,150,65,65,0,0,366,21,0,0,3,3,0,0,0,0,0,0,51,4,0,4,3,40,3,2,1,0,21,3,3,0,0,81,11,0,0,1,1,0,0,0,0,0,0,5,0,0,1,1,3,0,0,0,0,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2010,Michigan,8257,MI50303,0,0,0,0,0,2,2,0,16,5,1,1,9,148,4,4,9,4,127,39,25,7,7,170,56,56,0,0,431,21,0,0,0,0,0,7,3,1,0,3,62,2,3,6,3,48,6,5,0,1,31,6,6,0,0,112,14,0,0,0,0,0,5,2,1,0,2,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2009,Michigan,8093,MI50303,0,0,0,0,0,4,4,0,12,8,4,0,0,104,4,4,2,10,84,23,16,5,2,173,49,45,1,3,365,20,0,0,1,1,0,3,2,1,0,0,43,0,3,2,4,34,2,2,0,0,33,2,2,0,0,84,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,6,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Line Dept of Public Safety,2008,Michigan,8127,MI50303,0,0,0,0,0,0,0,0,8,4,0,0,4,88,1,8,5,4,70,48,31,12,5,131,43,43,0,0,318,18,0,0,0,0,0,3,1,0,0,2,54,1,7,5,0,41,9,6,3,0,30,3,3,0,0,99,13,0,0,0,0,0,1,1,0,0,0,8,0,3,0,0,5,3,1,2,0,4,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
