agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Kasson Police Department,2023,Minnesota,7057,MN02002,0,0,0,0,0,4,4,0,0,0,0,0,0,52,0,1,1,1,49,9,7,2,0,23,4,4,0,0,92,0,3,7,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasson Police Department,2022,Minnesota,6997,MN02002,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,0,4,31,6,3,2,1,41,3,3,0,0,88,0,7,7,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasson Police Department,2021,Minnesota,6585,MN02002,0,0,0,0,0,3,3,0,0,0,0,0,0,27,1,0,1,5,20,7,1,6,0,28,1,1,0,0,66,0,7,10,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasson Police Department,2020,Minnesota,6549,MN02002,0,0,0,0,0,4,4,0,0,0,0,0,0,25,0,0,1,3,21,8,3,5,0,35,5,3,2,0,77,0,4,8,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasson Police Department,2019,Minnesota,6514,MN02002,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,4,9,3,1,2,0,45,3,3,0,0,66,0,6,6,51,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasson Police Department,2018,Minnesota,6444,MN02002,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,7,1,1,0,0,14,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,0,0,0,0,0,5,0,0,0,1,1
Kasson Police Department,2017,Minnesota,6308,MN02002,0,0,0,0,0,1,1,0,1,0,0,0,1,26,0,1,1,3,21,5,5,0,0,70,4,4,0,0,107,0,5,7,79,86,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Kasson Police Department,2016,Minnesota,6157,MN02002,0,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,4,13,2,1,1,0,57,6,4,0,2,83,0,4,5,65,70,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,2,0,0,0,0,8,0,0,0,2,2
Kasson Police Department,2015,Minnesota,6104,MN02002,0,0,0,0,0,5,5,0,0,0,0,0,0,14,0,0,0,0,14,9,6,3,0,76,3,3,0,0,107,0,0,5,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,2
Kasson Police Department,2014,Minnesota,6071,MN02002,0,0,0,0,0,3,3,0,0,0,0,0,0,17,0,1,0,0,16,10,5,4,1,51,6,5,0,1,87,0,1,4,67,71,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
Kasson Police Department,2013,Minnesota,6023,MN02002,0,0,0,0,0,2,2,0,0,0,0,0,0,9,0,0,0,0,9,9,6,3,0,33,3,3,0,0,56,0,0,2,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kasson Police Department,2012,Minnesota,6016,MN02002,0,0,0,0,0,5,5,0,1,0,0,0,1,15,1,0,0,2,12,9,3,5,1,30,0,0,0,0,60,0,3,9,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
