agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Vanderbilt University,2023,Tennessee,0,TN0199E,0,0,0,0,0,7,7,0,4,0,0,0,4,223,2,1,5,3,212,7,0,7,0,333,44,9,1,34,618,0,11,22,384,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2022,Tennessee,0,TN0199E,0,0,0,0,0,2,2,0,1,0,0,0,1,172,10,0,10,0,152,6,2,4,0,378,53,11,1,41,612,0,20,23,437,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2021,Tennessee,0,TN0199E,0,0,0,0,0,6,6,0,0,0,0,0,0,203,3,8,12,2,178,7,5,1,1,313,15,8,1,6,544,0,25,31,335,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2020,Tennessee,0,TN0199E,0,0,0,0,0,4,4,0,3,2,0,0,1,117,0,1,4,0,112,9,2,7,0,313,6,4,0,2,452,0,5,12,328,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2019,Tennessee,0,TN0199E,0,0,0,0,0,1,1,0,6,2,0,0,4,205,3,0,17,2,183,3,1,2,0,436,9,7,0,2,660,0,22,29,448,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2018,Tennessee,0,TN0199E,0,0,0,1,0,8,8,0,1,1,0,0,0,169,2,1,7,4,155,14,6,6,2,355,9,7,0,2,557,0,14,24,378,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2017,Tennessee,0,TN0199E,0,0,0,0,0,9,9,0,0,0,0,0,0,160,3,6,6,2,143,5,1,4,0,372,7,4,2,1,553,0,17,26,384,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2016,Tennessee,0,TN0199E,0,0,0,0,0,5,5,0,5,0,0,0,5,188,0,4,12,3,169,16,1,12,3,402,5,2,0,3,621,0,19,29,423,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2015,Tennessee,0,TN0199E,0,0,0,0,0,15,14,1,4,3,0,0,1,165,1,1,11,6,146,7,1,5,1,385,2,2,0,0,578,0,19,38,394,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2014,Tennessee,0,TN0199E,0,0,0,0,0,15,14,1,1,1,0,0,0,120,0,0,4,7,109,8,1,6,1,389,6,5,0,1,539,0,11,27,403,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2013,Tennessee,0,TN0199E,0,0,0,0,0,13,13,0,6,3,0,1,2,134,0,1,12,1,120,18,6,11,1,339,5,4,0,1,515,0,14,33,362,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2012,Tennessee,0,TN0199E,0,0,0,0,0,6,6,0,4,0,0,0,4,165,3,2,8,3,149,12,1,8,3,518,1,1,0,0,706,0,16,26,531,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2011,Tennessee,0,TN0199E,0,0,0,0,0,4,4,0,5,4,0,0,1,103,0,2,2,0,99,16,9,7,0,536,5,5,0,0,669,0,4,13,557,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2010,Tennessee,0,TN0199E,0,0,0,0,0,1,1,0,1,0,0,0,1,122,1,1,2,4,114,32,18,10,4,528,2,2,0,0,686,0,8,10,562,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2009,Tennessee,0,TN0199E,0,0,0,0,0,0,0,0,2,1,0,0,1,108,1,0,4,2,101,35,24,7,4,597,4,3,0,1,746,0,7,9,636,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2008,Tennessee,0,TN0199E,0,0,0,0,0,1,1,0,2,1,0,0,1,138,1,0,4,6,127,28,6,19,3,434,6,1,0,5,609,0,11,14,468,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2007,Tennessee,0,TN0199E,0,0,0,0,0,14,14,0,4,0,1,0,3,144,3,2,11,4,124,51,12,34,5,475,2,0,0,2,690,0,20,38,528,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2006,Tennessee,0,TN0199E,0,0,0,0,0,3,3,0,5,2,0,0,3,166,1,1,4,8,152,92,17,62,13,515,8,6,1,1,789,0,14,22,615,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2005,Tennessee,0,TN0199E,0,0,0,0,0,7,7,0,4,1,0,1,2,156,3,0,4,3,146,104,22,69,13,544,17,13,2,2,832,0,10,21,665,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2004,Tennessee,0,TN0199E,0,0,0,0,0,11,11,0,3,1,2,0,0,133,0,14,11,2,106,117,11,98,8,631,13,11,0,2,908,0,27,41,761,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2003,Tennessee,0,TN0199E,0,0,0,0,0,5,3,2,8,1,1,1,5,123,1,3,8,6,105,87,13,64,10,659,17,14,0,3,899,0,18,31,763,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2002,Tennessee,0,TN0199E,0,0,0,0,0,3,2,1,11,3,2,1,5,102,0,1,3,3,95,61,9,45,7,613,16,15,0,1,806,0,7,21,690,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2001,Tennessee,0,TN0199E,0,0,0,0,0,0,0,0,6,2,0,0,4,142,3,2,3,8,126,39,12,19,8,594,15,14,0,1,796,0,16,22,648,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,2000,Tennessee,0,TN0199E,0,0,0,0,0,5,5,0,8,4,0,0,4,114,1,2,5,1,105,40,17,14,9,620,24,21,0,3,811,0,9,22,684,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,1999,Tennessee,0,TN0199E,0,0,0,0,0,5,5,0,8,0,3,2,3,133,0,1,10,2,120,39,12,25,2,597,31,30,1,0,813,0,13,26,667,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanderbilt University,1998,Tennessee,0,TN0199E,0,0,0,0,0,2,2,0,4,2,0,0,2,44,0,0,0,0,44,67,27,27,13,590,19,18,0,1,726,0,0,6,676,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
