agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Fraser Department Of Public Safety,2023,Michigan,14390,MI50409,0,0,0,0,1,3,3,0,5,0,0,1,4,191,15,2,14,9,151,15,12,2,1,215,32,30,0,2,462,0,40,48,262,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2022,Michigan,14458,MI50409,0,0,0,2,0,10,9,1,0,0,0,0,0,183,5,3,6,7,162,12,7,3,2,166,33,30,2,1,406,0,21,33,211,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2021,Michigan,14316,MI50409,0,0,0,0,0,11,11,0,5,2,0,0,3,172,3,6,3,10,150,11,8,3,0,140,26,26,0,0,365,0,22,38,177,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2020,Michigan,14480,MI50409,0,0,0,0,0,12,12,0,2,1,0,1,0,162,2,6,6,3,145,12,6,2,4,146,23,21,0,2,357,0,17,31,181,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2019,Michigan,14578,MI50409,0,0,0,0,0,7,7,0,4,3,0,1,0,184,2,4,9,7,162,28,18,6,4,180,12,11,0,1,415,0,22,33,220,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2018,Michigan,14626,MI50409,0,0,0,0,0,6,5,1,3,1,0,0,2,124,2,3,3,6,110,17,11,2,4,160,22,19,0,3,332,0,14,23,199,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2017,Michigan,14645,MI50409,0,0,0,0,0,9,9,0,5,2,1,0,2,174,1,5,4,4,160,35,20,14,1,241,27,24,0,3,491,0,14,28,303,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2016,Michigan,14667,MI50409,0,0,0,0,0,5,5,0,8,4,1,1,2,144,2,3,4,6,129,47,35,8,4,258,27,25,1,1,489,0,15,28,332,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2015,Michigan,14658,MI50409,0,0,0,0,1,0,0,0,5,3,0,0,2,146,1,2,3,9,131,61,44,9,8,217,23,23,0,0,453,0,15,20,301,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Department Of Public Safety,2014,Michigan,14632,MI50409,0,0,0,0,0,2,2,0,5,3,0,1,1,150,4,2,3,16,125,36,26,7,3,293,11,9,0,2,497,0,25,32,340,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
