agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Mulberry Police Department,2023,Arkansas,1613,AR01703,0,0,0,0,0,6,6,0,0,0,0,0,0,27,0,0,1,0,26,7,6,1,0,13,2,1,1,0,55,0,1,7,22,29,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,4,2,0,2,0,4,0,0,0,0,12,0,1,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2022,Arkansas,1553,AR01703,0,0,0,0,0,5,5,0,0,0,0,0,0,42,0,0,0,1,41,8,3,4,1,23,2,2,0,0,80,0,1,6,33,39,0,0,1,1,0,0,0,0,0,0,18,0,0,0,1,17,0,0,0,0,1,0,0,0,0,20,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2021,Arkansas,1699,AR01703,0,0,0,0,0,2,2,0,0,0,0,0,0,46,0,0,0,0,46,2,0,1,1,34,8,6,2,0,92,0,0,2,44,46,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,0,1,0,0,0,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2020,Arkansas,1697,AR01703,0,0,0,0,0,6,6,0,0,0,0,0,0,46,0,0,1,3,42,2,1,0,1,27,5,4,0,1,86,0,4,10,34,44,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,1,2,2,0,0,15,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2019,Arkansas,1644,AR01703,0,0,0,0,0,3,3,0,0,0,0,0,0,49,1,2,0,8,38,10,2,5,3,50,1,1,0,0,113,0,11,14,61,75,0,0,0,0,0,0,0,0,0,0,14,0,2,0,6,6,2,1,1,0,1,0,0,0,0,17,0,8,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2018,Arkansas,1640,AR01703,0,0,0,0,0,1,1,0,1,0,0,0,1,48,3,2,2,2,39,13,2,10,1,33,2,1,1,0,98,0,9,11,48,59,0,0,1,1,0,0,0,0,0,0,15,2,2,2,0,9,2,0,2,0,5,0,0,0,0,23,0,6,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2017,Arkansas,1641,AR01703,0,0,0,0,0,2,2,0,0,0,0,0,0,63,4,0,2,2,55,12,4,7,1,52,1,1,0,0,130,0,8,10,65,75,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,7,1,0,1,0,3,1,1,0,0,13,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2016,Arkansas,1630,AR01703,0,0,0,0,0,7,7,0,0,0,0,0,0,57,1,1,2,3,50,20,9,10,1,40,2,2,0,0,126,0,7,14,62,76,0,0,5,5,0,0,0,0,0,0,14,0,1,0,2,11,1,0,1,0,3,0,0,0,0,23,0,3,8,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2015,Arkansas,1618,AR01703,0,0,0,0,0,3,3,0,2,0,0,0,2,48,0,2,1,4,41,25,16,8,1,56,3,3,0,0,137,0,7,12,84,96,0,0,0,0,0,0,0,0,0,0,14,0,2,0,3,9,3,3,0,0,4,2,2,0,0,23,0,5,5,9,14,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulberry Police Department,2014,Arkansas,1623,AR01703,0,0,0,0,0,4,4,0,0,0,0,0,0,66,14,1,5,5,41,28,13,14,1,42,2,2,0,0,142,0,25,29,72,101,0,0,1,1,0,0,0,0,0,0,43,14,1,5,5,18,7,2,5,0,9,0,0,0,0,60,0,25,26,16,42,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
