agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Manistique Dept of Public Safety,2017,Michigan,2890,MI77551,0,0,0,0,0,2,2,0,0,0,0,0,0,49,0,1,2,4,42,11,7,2,2,62,1,1,0,0,125,7,0,0,2,2,0,0,0,0,0,0,20,0,0,2,2,16,1,1,0,0,12,1,1,0,0,36,4,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2016,Michigan,2960,MI77551,0,0,0,0,0,4,4,0,0,0,0,0,0,42,0,1,0,1,40,11,7,2,2,41,0,0,0,0,98,2,0,0,2,2,0,0,0,0,0,0,20,0,1,0,0,19,6,4,1,1,8,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2015,Michigan,2956,MI77551,0,0,0,0,0,4,4,0,0,0,0,0,0,46,8,0,1,3,34,9,4,4,1,41,1,1,0,0,101,12,0,0,0,0,0,0,0,0,0,0,22,8,0,0,1,13,2,1,0,1,4,0,0,0,0,28,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2014,Michigan,2989,MI77551,0,0,0,0,0,2,2,0,0,0,0,0,0,46,0,1,1,2,42,11,3,5,3,41,7,6,0,1,107,4,0,0,1,1,0,0,0,0,0,0,14,0,1,1,0,12,2,2,0,0,8,4,4,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2013,Michigan,3031,MI77551,0,0,0,0,0,2,2,0,0,0,0,0,0,37,1,1,0,3,32,12,5,4,3,67,1,0,1,0,119,5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,3,4,2,0,2,0,9,1,0,1,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2012,Michigan,3100,MI77551,0,0,0,0,0,5,5,0,1,0,0,1,0,78,0,0,1,1,76,18,7,6,5,74,1,1,0,0,177,2,0,0,1,1,0,0,0,0,0,0,26,0,0,1,1,24,7,3,4,0,13,0,0,0,0,47,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2011,Michigan,3095,MI77551,0,0,0,1,0,1,1,0,0,0,0,0,0,61,3,0,3,1,54,19,5,9,5,89,6,6,0,0,177,7,1,0,0,0,0,0,0,0,0,0,13,3,0,0,1,9,1,0,1,0,11,1,1,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2010,Michigan,3097,MI77551,0,0,0,0,0,1,1,0,0,0,0,0,0,79,0,4,1,5,69,29,15,8,6,83,3,3,0,0,195,10,0,0,0,0,0,0,0,0,0,0,21,0,1,1,4,15,5,4,1,0,8,1,1,0,0,35,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2009,Michigan,3034,MI77551,0,0,0,0,0,10,10,0,0,0,0,0,0,65,2,0,1,1,61,14,8,5,1,85,7,5,0,2,181,4,0,0,1,1,0,0,0,0,0,0,17,1,0,0,0,16,2,1,0,1,10,2,2,0,0,32,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manistique Dept of Public Safety,2008,Michigan,NA,MI77551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
