agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
University of Maryland Eastern Shore Dept of Publi,2017,Maryland,0,MD02003,0,0,1,1,0,2,1,0,0,1,17,0,0,0,0,17,14,10,4,0,36,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,3,3,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Maryland Eastern Shore Dept of Publi,2016,Maryland,0,MD02003,0,0,6,6,0,1,1,0,0,0,45,0,1,1,0,43,29,13,16,0,33,0,0,0,0,114,2,0,0,4,4,0,0,0,0,0,0,45,0,1,1,0,43,1,0,1,0,2,0,0,0,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
University of Maryland Eastern Shore Dept of Publi,2015,Maryland,0,MD02003,0,0,8,8,0,1,0,0,0,1,45,0,3,0,2,40,21,6,10,5,43,0,0,0,0,118,5,0,0,3,3,0,0,0,0,0,0,43,0,3,0,2,38,1,0,0,1,3,0,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
University of Maryland Eastern Shore Dept of Publi,2014,Maryland,0,MD02003,0,0,2,2,0,2,1,1,0,0,27,0,1,1,0,25,21,17,4,0,45,1,0,0,1,98,2,0,0,0,0,0,1,1,0,0,0,15,0,1,1,0,13,0,0,0,0,1,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Maryland Eastern Shore Dept of Publi,2013,Maryland,0,MD02003,0,0,0,0,0,2,1,0,0,1,40,0,0,1,0,39,16,10,6,0,70,2,2,0,0,130,1,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,8,1,1,0,0,3,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Maryland Eastern Shore Dept of Publi,2012,Maryland,0,MD02003,0,0,1,1,0,2,1,0,1,0,50,0,0,2,7,41,30,16,13,1,56,0,0,0,0,139,9,0,0,1,1,0,1,1,0,0,0,3,0,0,1,0,2,5,5,0,0,2,0,0,0,0,12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
University of Maryland Eastern Shore Dept of Publi,2011,Maryland,0,MD02003,0,0,1,1,0,4,1,0,0,3,39,0,1,0,0,38,25,13,11,1,100,1,1,0,0,170,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,0,0,0,0,7,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0
University of Maryland Eastern Shore Dept of Publi,2010,Maryland,0,MD02003,0,0,2,2,0,5,1,0,0,4,76,1,1,5,3,66,23,8,15,0,59,2,2,0,0,167,10,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,10,1,0,1,0,3,1,1,0,0,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
University of Maryland Eastern Shore Dept of Publi,2009,Maryland,0,MD02003,0,0,1,1,0,4,4,0,0,0,50,0,2,1,1,46,58,35,23,0,78,3,3,0,0,194,4,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,4,2,1,1,0,3,1,1,0,0,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
University of Maryland Eastern Shore Dept of Publi,2008,Maryland,0,MD02003,0,0,0,0,0,3,0,2,0,1,35,0,0,3,1,31,31,10,21,0,118,1,1,0,0,188,4,0,0,0,0,0,2,0,2,0,0,9,1,1,0,0,7,5,3,2,0,7,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0
