agency,year,state,population,ORI,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_strong_arm,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_strong_arm,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_strong_arm,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_strong_arm,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
East Grand Rapids Dept of Public Safety,2017,Michigan,11812,MI41361,0,0,5,5,0,1,1,0,0,0,26,0,0,0,0,26,27,5,18,4,164,4,4,0,0,227,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2016,Michigan,11436,MI41361,0,0,0,0,0,0,0,0,0,0,22,0,1,1,0,20,14,5,6,3,73,8,8,0,0,117,2,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,10,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2015,Michigan,11402,MI41361,0,0,4,4,0,0,0,0,0,0,18,0,0,1,1,16,10,3,7,0,84,6,6,0,0,122,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,2,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2014,Michigan,11306,MI41361,0,0,3,3,0,0,0,0,0,0,17,0,0,0,0,17,19,5,13,1,115,3,2,0,1,157,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,1,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2013,Michigan,11100,MI41361,0,0,1,1,0,0,0,0,0,0,15,0,1,1,0,13,25,11,12,2,112,1,1,0,0,154,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,3,2,1,0,2,1,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2012,Michigan,NA,MI41361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
East Grand Rapids Dept of Public Safety,2011,Michigan,10686,MI41361,0,0,2,2,0,0,0,0,0,0,24,0,0,0,0,24,24,12,8,4,99,5,5,0,0,154,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,2,0,2,0,4,2,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2010,Michigan,10694,MI41361,0,0,3,3,0,1,0,0,1,0,32,0,1,0,2,29,29,16,11,2,92,2,2,0,0,159,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,6,1,1,0,0,9,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2009,Michigan,10435,MI41361,0,0,2,2,0,1,0,0,1,0,36,0,3,1,0,32,39,20,16,3,168,4,4,0,0,250,4,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,12,3,1,2,0,15,1,1,0,0,34,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,4,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2008,Michigan,10406,MI41361,0,0,1,1,0,0,0,0,0,0,19,0,1,1,0,17,42,28,11,3,116,3,3,0,0,181,2,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,4,4,0,0,4,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2007,Michigan,10309,MI41361,0,0,1,1,0,1,1,0,0,0,28,0,0,1,0,27,29,19,10,0,100,5,5,0,0,164,1,0,0,1,1,0,0,0,0,0,0,12,0,0,0,0,12,4,3,1,0,5,0,0,0,0,22,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2006,Michigan,10358,MI41361,0,0,1,1,0,1,1,0,0,0,21,0,0,1,0,20,32,20,9,3,88,6,6,0,0,149,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,5,4,1,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,2,1,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2005,Michigan,10491,MI41361,0,0,1,1,0,0,0,0,0,0,31,0,0,2,3,26,40,16,24,0,110,5,3,0,2,187,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,8,7,1,6,0,8,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,3,0,3,0,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2004,Michigan,10597,MI41361,0,0,0,0,0,0,0,0,0,0,29,0,1,1,2,25,52,28,21,3,124,3,3,0,0,208,4,0,0,0,0,0,0,0,0,0,0,10,0,1,1,1,7,5,4,0,1,5,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2003,Michigan,10708,MI41361,0,0,1,1,0,3,0,0,0,3,26,0,0,0,0,26,44,19,20,5,132,5,4,0,1,211,0,0,0,0,0,0,2,0,0,0,2,8,0,0,0,0,8,3,2,1,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,2,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2002,Michigan,10885,MI41361,0,0,1,1,0,0,0,0,0,0,39,1,2,3,2,31,27,14,11,2,95,5,5,0,0,167,8,0,0,0,0,0,0,0,0,0,0,16,0,2,0,2,12,0,0,0,0,5,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2001,Michigan,10821,MI41361,0,0,1,1,0,0,0,0,0,0,52,0,0,1,0,51,48,28,16,4,91,4,4,0,0,196,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,8,7,1,0,12,1,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,2,1,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,2000,Michigan,10764,MI41361,1,0,1,1,0,2,1,0,0,1,34,0,2,5,1,26,56,32,19,5,142,6,6,0,0,242,8,1,0,0,0,0,1,0,0,0,1,10,0,1,1,0,8,1,1,0,0,9,1,1,0,0,23,2,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,1999,Michigan,10367,MI41361,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,22,63,45,13,5,118,3,3,0,0,208,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,10,2,0,2,0,12,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,1998,Michigan,10682,MI41361,0,0,1,1,0,2,0,0,0,2,34,2,2,2,1,27,71,38,27,6,126,4,4,0,0,238,7,0,0,1,1,0,0,0,0,0,0,20,2,1,0,1,16,5,1,4,0,6,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,9,1,1,0,1,6,3,0,3,0,4,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,1997,Michigan,10542,MI41361,0,0,1,1,0,0,0,0,0,0,31,1,0,2,3,25,45,14,29,2,150,7,7,0,0,234,6,0,0,0,0,0,0,0,0,0,0,19,1,0,0,3,15,2,0,2,0,23,0,0,0,0,44,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,1,0,10,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,1996,Michigan,10348,MI41361,0,0,1,1,0,3,1,0,0,2,65,0,5,3,1,56,43,13,24,6,260,5,5,0,0,377,9,0,0,0,0,0,0,0,0,0,0,24,0,2,1,1,20,3,1,2,0,36,0,0,0,0,63,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Grand Rapids Dept of Public Safety,1995,Michigan,10300,MI41361,0,0,1,1,0,1,0,0,1,0,27,0,0,1,0,26,22,9,9,4,303,3,2,0,1,357,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,5,0,0,40,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,3,0,0,23,0,0,0,0,35,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,0,4,0,0,0,0,9,0
East Grand Rapids Dept of Public Safety,1994,Michigan,10564,MI41361,0,0,1,1,0,5,0,0,2,3,29,2,2,3,0,22,49,23,18,8,303,4,3,0,1,391,7,0,0,0,0,0,3,0,0,1,2,5,0,1,1,0,3,7,3,3,1,44,1,1,0,0,60,2,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,1,0,0,1,29,1,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,0,0,0,0,13,0
East Grand Rapids Dept of Public Safety,1993,Michigan,10544,MI41361,0,0,0,0,0,2,0,0,1,1,22,0,2,0,1,19,26,10,8,8,221,8,6,0,2,279,3,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,4,2,1,1,29,3,3,0,0,42,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,2,0,1,1,16,1,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,2,2,0,0,10,0
East Grand Rapids Dept of Public Safety,1992,Michigan,10971,MI41361,0,0,1,1,0,0,0,0,0,0,16,3,1,0,0,12,45,13,17,15,247,5,1,1,3,314,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,33,3,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,15,2,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,2,3,3,0,0,8,0
East Grand Rapids Dept of Public Safety,1991,Michigan,10891,MI41361,0,0,3,1,2,4,0,0,4,0,16,0,1,0,0,15,33,16,5,12,201,15,11,1,3,272,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5,9,6,1,2,23,5,2,1,2,43,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,1,10,3,0,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,8,0
East Grand Rapids Dept of Public Safety,1990,Michigan,10807,MI41361,0,0,0,0,0,1,0,0,1,0,22,0,0,1,0,21,18,10,4,4,203,12,9,0,3,256,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12,1,1,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,2,8,1,1,0,0,13,0
East Grand Rapids Dept of Public Safety,1989,Michigan,11923,MI41361,0,0,0,0,0,2,0,0,2,0,15,0,2,0,0,13,31,17,3,11,224,14,12,1,1,286,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,19,2,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,355,0,0,355,8,1,0,0,1,371,0
East Grand Rapids Dept of Public Safety,1988,Michigan,12010,MI41361,0,0,0,0,0,4,1,0,3,0,9,1,0,3,0,5,130,67,39,24,266,11,7,1,3,420,4,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,4,3,0,1,32,4,2,1,1,43,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,25,3,1,1,1,30,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,128,5,1,122,2,0,0,0,0,135,0
East Grand Rapids Dept of Public Safety,1987,Michigan,11827,MI41361,0,0,1,1,0,3,0,1,2,0,3,0,2,0,0,1,32,16,7,9,242,9,9,0,0,290,2,0,0,1,1,0,2,0,0,2,0,1,0,0,0,0,1,6,3,3,0,18,1,1,0,0,29,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,1,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0
East Grand Rapids Dept of Public Safety,1986,Michigan,11511,MI41361,0,0,2,2,0,6,0,1,4,1,1,0,1,0,0,0,35,17,14,4,314,25,21,2,2,383,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,17,3,3,0,0,25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
East Grand Rapids Dept of Public Safety,1985,Michigan,11077,MI41361,0,0,0,0,0,2,1,0,1,0,11,0,3,3,0,5,40,27,7,6,301,2,2,0,0,356,6,0,0,0,0,0,0,0,0,0,0,6,0,3,1,0,2,3,2,1,0,12,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,2,1,1,0,6,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
East Grand Rapids Dept of Public Safety,1984,Michigan,11061,MI41361,0,0,0,0,0,2,0,1,1,0,10,0,0,0,1,9,50,35,5,10,241,5,3,0,2,308,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,4,4,0,0,13,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,6,0
East Grand Rapids Dept of Public Safety,1983,Michigan,10692,MI41361,0,0,0,0,0,4,0,2,2,0,16,0,1,3,1,11,71,43,11,17,268,8,7,1,0,367,5,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,3,18,16,2,0,23,2,2,0,0,49,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,4,1,0,18,2,2,0,0,26,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,1,4,2,2,0,0,12,0
East Grand Rapids Dept of Public Safety,1982,Michigan,10740,MI41361,0,0,1,1,0,1,0,1,0,0,9,0,0,1,0,8,75,26,22,27,379,4,3,1,0,469,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10,3,2,5,21,1,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
