agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Mankato Department of Public Safety,2023,Minnesota,45431,MN00701,0,0,0,0,0,27,26,1,11,2,2,2,5,717,16,30,26,26,619,139,76,60,3,1089,53,43,3,7,2036,0,98,136,1281,1417,0,0,15,15,0,4,0,1,0,3,585,16,27,20,27,495,41,29,12,0,457,21,19,1,1,1123,0,90,109,519,628,0,0,1,1,0,1,0,0,0,1,58,1,6,2,3,46,1,0,1,0,67,5,5,0,0,133,0,12,14,73,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mankato Department of Public Safety,2022,Minnesota,44925,MN00701,0,0,0,0,0,33,32,1,12,4,3,0,5,752,15,26,15,13,683,141,73,61,7,944,44,36,2,6,1926,0,69,114,1129,1243,0,0,15,15,0,5,3,0,0,2,554,13,17,12,10,502,36,26,10,0,370,17,15,0,2,997,0,52,72,423,495,0,0,3,3,0,0,0,0,0,0,59,0,0,0,1,58,5,3,2,0,68,3,3,0,0,138,0,1,4,76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mankato Department of Public Safety,2021,Minnesota,43802,MN00701,0,0,0,2,0,35,34,1,21,8,2,0,11,778,17,35,27,19,680,169,70,81,18,874,65,55,6,4,1944,0,98,156,1108,1264,2,0,20,18,2,9,5,0,0,4,647,10,32,26,12,567,38,18,20,0,304,25,22,1,2,1045,0,80,111,367,478,1,0,2,2,0,3,2,0,0,1,53,0,4,2,0,47,5,2,3,0,53,4,4,0,0,121,0,6,12,62,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mankato Department of Public Safety,2020,Minnesota,43276,MN00701,0,0,0,1,0,34,34,0,11,4,1,1,5,746,12,22,17,17,678,117,43,64,10,864,63,51,10,2,1836,0,68,114,1044,1158,1,0,21,21,0,3,2,0,0,1,628,8,19,16,15,570,37,13,21,3,317,21,19,0,2,1028,0,58,83,375,458,0,0,3,3,0,0,0,0,0,0,41,0,1,1,1,38,4,1,2,1,42,0,0,0,0,90,0,3,6,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mankato Department of Public Safety,2019,Minnesota,42955,MN00701,0,0,0,0,0,29,29,0,12,8,1,1,2,663,9,23,15,22,594,186,68,103,15,1217,59,47,6,6,2166,0,69,110,1462,1572,0,0,17,17,0,7,6,0,1,0,554,9,22,14,19,490,35,13,20,2,519,26,21,3,2,1158,0,64,88,580,668,0,0,0,0,0,1,1,0,0,0,88,3,5,2,0,78,4,2,1,1,67,2,1,1,0,162,0,10,11,73,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mankato Department of Public Safety,2018,Minnesota,42606,MN00701,0,0,0,0,0,24,23,1,17,4,1,4,8,643,12,34,33,20,544,165,54,97,14,1188,77,68,7,2,2114,0,99,140,1430,1570,0,0,10,9,1,5,3,0,0,2,468,12,30,18,14,394,42,19,20,3,449,22,20,2,0,996,0,74,89,513,602,0,0,1,1,0,1,1,0,0,0,65,4,6,0,0,55,1,0,1,0,77,1,1,0,0,146,0,10,12,79,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mankato Department of Public Safety,2017,Minnesota,42047,MN00701,0,0,0,0,0,24,23,1,17,5,2,4,6,489,6,21,5,34,423,183,62,102,19,1067,51,46,1,4,1831,0,66,107,1301,1408,0,0,8,8,0,7,2,0,3,2,313,1,17,1,31,263,28,15,12,1,423,12,12,0,0,791,0,50,65,463,528,0,0,3,3,0,1,0,0,1,0,38,0,2,1,2,33,2,1,1,0,73,1,1,0,0,118,0,5,9,76,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,4,2,2,0,0,9,0,0,0,8,8
Mankato Department of Public Safety,2016,Minnesota,41300,MN00701,0,0,0,1,0,27,23,4,23,7,1,7,8,453,0,26,4,31,392,223,92,104,27,1057,49,46,0,3,1833,0,61,112,1329,1441,0,0,12,11,1,11,6,1,1,3,289,0,25,1,30,233,21,13,5,3,368,8,7,0,1,709,0,56,79,397,476,0,0,1,1,0,0,0,0,0,0,36,0,2,0,1,33,2,2,0,0,77,1,0,0,1,117,0,3,4,80,84,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Mankato Department of Public Safety,2015,Minnesota,40669,MN00701,0,0,0,0,0,17,17,0,19,4,3,6,6,482,1,31,1,30,419,234,106,107,21,1352,63,55,0,8,2167,0,63,99,1649,1748,0,0,8,8,0,9,3,2,3,1,320,0,31,1,29,259,34,23,11,0,471,12,12,0,0,854,0,61,78,517,595,0,0,2,2,0,1,1,0,0,0,28,0,2,1,1,24,5,3,2,0,68,1,1,0,0,105,0,4,7,74,81,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,2,2,0,0,9,0,0,1,8,9
Mankato Department of Public Safety,2014,Minnesota,40959,MN00701,0,0,0,1,2,20,19,1,17,5,1,2,9,502,1,22,5,41,433,214,82,99,33,1152,63,53,0,10,1971,0,69,107,1429,1536,1,1,10,9,1,10,2,1,1,6,301,0,18,4,41,238,31,20,10,1,365,14,13,0,1,733,0,63,84,410,494,0,0,1,1,0,2,0,1,0,1,38,0,0,0,5,33,3,3,0,0,63,4,4,0,0,111,0,5,8,70,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,6,3,3,0,0,11,0,0,0,11,11
