agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
University of Oklahoma Health Sciences Center Poli,2017,Oklahoma,0,OK05518,0,0,0,0,0,0,0,0,2,0,0,0,2,75,1,0,0,1,73,9,1,7,1,126,3,3,0,0,215,2,4,138,142,0,0,0,0,0,2,0,0,0,2,24,1,0,0,1,22,0,0,0,0,6,1,1,0,0,33,2,4,7,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2016,Oklahoma,0,OK05518,0,0,0,0,0,0,0,0,3,0,1,0,2,54,0,0,0,1,53,11,2,8,1,155,6,4,1,1,229,1,4,172,176,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1,27,1,0,0,1,3,1,1,0,0,33,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2015,Oklahoma,0,OK05518,0,0,0,0,0,0,0,0,3,0,0,0,3,71,0,1,1,1,68,5,1,4,0,146,3,3,0,0,228,3,6,154,160,0,0,0,0,0,2,0,0,0,2,29,0,1,0,1,27,1,0,1,0,11,0,0,0,0,43,2,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2014,Oklahoma,0,OK05518,0,0,0,0,0,2,2,0,1,0,0,0,1,67,1,1,1,1,63,7,1,6,0,169,10,9,1,0,256,4,7,186,193,0,0,0,0,0,0,0,0,0,0,40,0,1,1,1,37,1,0,1,0,7,3,2,1,0,51,3,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2013,Oklahoma,0,OK05518,0,0,0,0,0,0,0,0,1,0,0,0,1,59,1,3,0,2,53,5,4,0,1,157,4,4,0,0,226,6,7,166,173,0,0,0,0,0,0,0,0,0,0,28,1,3,0,2,22,1,1,0,0,7,0,0,0,0,36,6,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2012,Oklahoma,0,OK05518,0,0,0,0,0,1,1,0,2,0,0,0,2,60,0,3,7,1,49,7,4,2,1,197,2,1,1,0,269,11,14,206,220,0,0,0,0,0,2,0,0,0,2,26,0,1,6,1,18,0,0,0,0,9,1,1,0,0,38,8,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2011,Oklahoma,0,OK05518,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,1,35,14,6,8,0,217,4,2,1,1,272,2,2,235,237,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,19,1,1,0,0,15,1,1,0,0,37,1,1,17,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2010,Oklahoma,0,OK05518,0,0,0,0,0,0,0,0,2,0,1,0,1,64,0,0,1,1,62,3,0,2,1,146,6,6,0,0,221,2,4,155,159,0,0,0,0,0,1,0,0,0,1,32,0,0,1,1,30,0,0,0,0,17,1,1,0,0,51,2,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2009,Oklahoma,0,OK05518,0,0,2,0,0,0,0,0,2,1,0,0,1,51,0,1,3,1,46,4,1,2,1,146,9,9,0,0,212,5,7,159,166,0,0,0,0,0,0,0,0,0,0,34,0,1,3,1,29,0,0,0,0,12,1,1,0,0,47,5,5,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Oklahoma Health Sciences Center Poli,2008,Oklahoma,0,OK05518,0,0,3,0,0,0,0,0,1,0,0,0,1,59,1,1,2,0,55,4,3,1,0,160,4,4,0,0,228,4,5,168,173,0,0,0,0,0,0,0,0,0,0,33,0,1,2,0,30,2,1,1,0,9,0,0,0,0,44,3,3,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
