agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Stone County Sheriff's Office,2023,Missouri,25898,MO10500,0,0,0,0,0,11,11,0,0,0,0,0,0,385,15,1,9,4,356,66,36,30,0,180,59,44,13,2,701,0,29,40,305,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,2022,Missouri,25378,MO10500,0,0,0,0,0,17,17,0,0,0,0,0,0,369,8,1,4,14,342,98,68,30,0,227,60,48,8,4,771,0,27,44,385,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,2021,Missouri,26512,MO10500,0,0,0,0,0,12,12,0,1,0,0,0,1,376,12,9,29,9,317,102,81,21,0,240,68,60,8,0,799,0,59,72,410,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,2020,Missouri,26007,MO10500,0,0,3,1,0,17,16,1,44,0,0,34,10,423,7,2,33,79,302,87,58,26,3,188,39,29,1,9,799,0,121,183,314,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,2019,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,2018,Missouri,26092,MO10500,0,0,6,0,0,6,5,1,0,0,0,0,0,336,8,3,12,44,269,65,35,25,5,179,2,1,1,0,588,0,67,73,246,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,2017,Missouri,25046,MO10500,0,0,5,1,0,3,3,0,2,2,0,0,0,305,6,9,11,46,233,98,57,33,8,132,9,6,0,3,550,0,72,78,239,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,2016,Missouri,25252,MO10500,0,0,10,0,0,3,3,0,1,0,0,0,1,420,10,5,25,86,294,124,73,44,7,235,19,12,2,5,802,0,126,130,378,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Stone County Sheriff's Office,2015,Missouri,25371,MO10500,0,0,10,0,0,4,4,0,0,0,0,0,0,394,6,4,30,69,285,146,84,59,3,305,22,12,7,3,871,0,109,113,473,586,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0,7,1,0,1,0,4,1,1,0,0,15,0,0,2,6,8
Stone County Sheriff's Office,2014,Missouri,24999,MO10500,0,0,4,0,1,11,11,0,2,2,0,0,0,405,11,11,39,58,286,127,82,39,6,234,26,10,10,6,806,0,119,132,387,519,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,1,4,5
Stone County Sheriff's Office,2013,Missouri,25270,MO10500,0,0,11,3,0,11,11,0,0,0,0,0,0,514,4,15,36,55,404,134,56,63,15,257,24,12,7,5,943,0,110,124,415,539,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,2,0,0,2,5,2,0,2,0,35,0,0,0,9,9
Stone County Sheriff's Office,2012,Missouri,26342,MO10500,0,0,5,1,0,4,4,0,1,0,0,0,1,533,8,10,27,70,418,130,73,46,11,292,34,13,11,10,995,0,115,121,456,577,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,0,0,0,0,11,2,1,1,0,60,0,0,0,13,13
Stone County Sheriff's Office,2011,Missouri,26338,MO10500,0,0,10,2,0,5,5,0,0,0,0,0,0,508,9,5,29,30,435,149,78,58,13,310,24,12,6,6,998,0,73,80,483,563,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,7,0,0,0,0,56,0,0,0,7,7
Stone County Sheriff's Office,2010,Missouri,26243,MO10500,0,0,5,0,1,1,1,0,3,1,0,0,2,600,11,4,26,34,525,222,143,65,14,266,43,14,16,13,1136,0,75,79,531,610,0,0,1,1,0,0,0,0,0,0,17,0,0,2,1,14,2,1,1,0,13,3,3,0,0,36,0,3,4,18,22
Stone County Sheriff's Office,2009,Missouri,25365,MO10500,0,0,8,0,0,7,7,0,2,1,0,0,1,595,10,10,29,60,486,176,125,37,14,257,41,10,7,24,1078,0,109,118,474,592,0,0,0,0,0,0,0,0,0,0,14,0,0,0,2,12,1,1,0,0,7,2,0,0,2,24,0,2,2,10,12
Stone County Sheriff's Office,2008,Missouri,25135,MO10500,0,0,16,1,0,2,2,0,3,1,0,0,2,523,7,3,35,53,425,189,105,70,14,347,68,21,6,41,1133,0,98,104,604,708,0,0,2,2,0,0,0,0,0,0,12,0,0,1,0,11,2,1,1,0,11,2,2,0,0,29,0,1,3,15,18
Stone County Sheriff's Office,2007,Missouri,25124,MO10500,0,0,2,1,0,6,5,1,1,1,0,0,0,555,11,5,37,64,438,187,120,52,15,334,47,10,8,29,1131,0,117,125,568,693,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,2,1,1,0,7,1,0,0,1,17,0,0,0,10,10
Stone County Sheriff's Office,2006,Missouri,24689,MO10500,0,0,14,1,0,11,10,1,0,0,0,0,0,472,17,14,46,163,232,260,195,50,15,364,72,12,15,45,1180,0,240,252,696,948,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,3,1,2,0,5,4,0,2,2,15,0,1,2,12,14
Stone County Sheriff's Office,2005,Missouri,24547,MO10500,0,0,19,1,0,2,2,0,2,2,0,0,0,626,14,12,37,252,311,213,171,38,4,397,60,20,10,30,1301,0,315,320,670,990,1,0,2,2,0,0,0,0,0,0,8,0,0,1,1,6,0,0,0,0,9,6,2,2,2,26,0,2,5,15,20
Stone County Sheriff's Office,2004,Missouri,24965,MO10500,0,0,5,1,0,9,6,3,3,3,0,0,0,602,96,5,26,218,257,256,165,84,7,374,60,29,12,19,1305,0,345,358,690,1048,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,3,1,0,1,0,3,3,2,1,0,13,0,3,3,7,10
Stone County Sheriff's Office,2003,Missouri,24430,MO10500,0,0,3,1,0,7,7,0,3,1,0,1,1,465,28,7,17,163,250,208,126,77,5,395,46,26,5,15,1125,0,215,226,649,875,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,8,1,1,0,0,2,1,1,0,0,13,0,1,1,4,5
Stone County Sheriff's Office,2002,Missouri,24020,MO10500,0,0,14,0,0,3,3,0,2,1,0,0,1,607,18,12,49,242,286,226,163,60,3,333,44,11,13,20,1215,0,321,326,603,929,0,0,2,2,0,0,0,0,0,0,46,3,1,2,10,30,13,4,8,1,34,10,5,5,0,105,0,16,18,57,75
Stone County Sheriff's Office,2001,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,2000,Missouri,28658,MO10500,0,0,9,0,0,4,3,1,2,1,0,0,1,335,16,14,41,53,211,243,162,64,17,343,37,20,9,8,964,0,124,130,623,753,0,0,3,3,0,4,3,0,1,0,271,7,5,1,4,254,477,63,8,406,272,36,19,14,3,1063,0,17,24,785,809
Stone County Sheriff's Office,1999,Missouri,26954,MO10500,0,0,6,0,0,0,0,0,2,1,0,1,0,313,15,7,26,11,254,212,150,47,15,313,35,10,20,5,875,0,59,61,560,621,0,0,0,0,0,0,0,0,0,0,107,6,1,1,0,99,288,0,87,201,82,6,4,2,0,483,0,8,8,376,384
Stone County Sheriff's Office,1998,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1997,Missouri,24536,MO10500,0,0,0,1,0,2,2,0,1,0,0,1,0,161,1,3,4,133,20,202,150,42,10,259,40,12,14,14,666,0,141,145,501,646,0,0,0,0,0,0,0,0,0,0,9,2,0,0,7,0,16,13,3,0,27,10,9,1,0,62,0,9,9,53,62
Stone County Sheriff's Office,1996,Missouri,24341,MO10500,0,0,2,1,0,0,0,0,1,1,0,0,0,125,4,7,4,107,3,247,187,46,14,240,66,8,15,43,680,0,122,124,553,677,0,0,0,0,0,1,1,0,0,0,14,0,0,0,14,0,19,7,9,3,40,27,22,5,0,101,0,14,15,86,101
Stone County Sheriff's Office,1995,Missouri,24183,MO10500,0,0,0,3,0,2,2,0,2,1,1,0,0,143,4,3,6,112,18,199,148,34,17,259,48,17,13,18,656,0,125,132,506,638,0,0,1,1,0,0,0,0,0,0,16,1,0,0,8,7,9,2,5,2,12,10,7,2,1,48,0,9,10,31,41
Stone County Sheriff's Office,1994,Missouri,21212,MO10500,0,0,2,0,0,14,10,4,10,1,0,0,9,157,2,3,4,71,77,225,162,40,23,151,58,38,6,14,615,0,80,104,434,538,0,0,1,1,0,1,1,0,0,0,5,0,0,0,5,0,8,0,0,8,0,3,0,3,0,18,0,5,7,11,18
Stone County Sheriff's Office,1993,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1992,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1991,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1990,Missouri,19078,MO10500,0,0,0,0,0,1,0,1,0,0,0,0,0,23,1,0,4,18,0,46,34,11,1,37,4,2,1,1,111,0,23,24,87,111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,3,0,0,0,0,7,0,3,3,3,6
Stone County Sheriff's Office,1989,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1988,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1987,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1986,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1985,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1984,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1983,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1982,Missouri,15762,MO10500,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,4,0,41,31,9,1,5,2,2,0,0,56,0,5,8,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,1981,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1980,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1979,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1978,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1977,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1976,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1975,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1974,Missouri,10750,MO10500,0,0,0,0,0,3,2,1,0,0,0,0,0,10,2,2,2,4,0,53,47,2,4,20,6,6,0,0,92,0,10,13,79,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,1973,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1972,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1971,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stone County Sheriff's Office,1970,Missouri,9921,MO10500,0,0,0,0,1,1,1,0,0,0,0,0,0,5,1,1,0,2,1,99,85,11,3,100,2,2,0,0,207,31,4,5,201,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,1969,Missouri,7042,MO10500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,58,58,0,0,4,0,0,0,0,63,0,1,1,62,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone County Sheriff's Office,1968,Missouri,,MO10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
