agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Mass Inst Of Technology,2023,Massachusetts,0,MA009IT,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,1,0,0,12,16,6,10,0,221,1,0,0,1,252,0,1,2,238,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2022,Massachusetts,0,MA009IT,0,0,0,0,0,2,2,0,0,0,0,0,0,16,0,0,0,1,15,14,7,7,0,218,0,0,0,0,250,0,1,3,232,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2021,Massachusetts,0,MA009IT,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,0,10,7,3,3,1,137,2,0,1,1,158,0,2,2,146,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2020,Massachusetts,0,MA009IT,0,0,0,0,0,1,1,0,0,0,0,0,0,19,0,0,0,0,19,23,9,14,0,92,0,0,0,0,135,0,0,1,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2019,Massachusetts,0,MA009IT,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,2,0,28,13,4,8,1,271,1,0,0,1,315,0,2,2,285,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2018,Massachusetts,0,MA009IT,0,0,0,0,0,2,2,0,0,0,0,0,0,18,0,0,1,1,16,23,8,14,1,292,3,0,0,3,338,0,2,4,318,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2017,Massachusetts,0,MA009IT,0,0,0,0,0,3,3,0,1,0,1,0,0,23,0,1,1,3,18,15,4,11,0,236,1,0,0,1,279,0,5,9,252,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2016,Massachusetts,0,MA009IT,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,25,19,4,15,0,313,2,0,0,2,363,0,4,4,334,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2015,Massachusetts,0,MA009IT,0,0,0,0,0,0,0,0,1,0,0,0,1,20,1,0,3,1,15,23,13,8,2,369,0,0,0,0,413,0,5,6,392,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2014,Massachusetts,0,MA009IT,0,0,0,0,0,1,1,0,1,0,0,1,0,19,0,1,2,0,16,34,6,27,1,271,3,2,0,1,329,0,3,5,308,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2013,Massachusetts,0,MA009IT,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,19,23,4,18,1,326,4,1,1,2,373,0,1,1,353,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mass Inst Of Technology,2012,Massachusetts,0,MA009IT,0,0,0,0,0,1,1,0,0,0,0,0,0,21,1,1,2,1,16,10,7,3,0,362,1,0,1,0,395,0,5,6,373,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
