agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
Ceres Department of Public Safety,2018,California,49101,CA05001,0,0,2,1,0,13,13,0,74,18,9,5,42,356,18,9,34,79,216,325,213,107,5,792,335,242,67,26,1915,140,228,1471,1699,1,0,0,0,5,8,0,9,0,0,0,0,19,1,0,7,7,0,39,8,3,5,23,222,8,6,19,52,137,62,41,20,1,192,47,37,6,4,579,85,132,310,442,1,0,0,0,2,4,0,5,0,0,0,0,9,0,0,1,1,0,3,1,0,0,2,19,0,0,2,5,12,3,2,1,0,6,13,13,0,0,46,7,11,23,34,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2017,California,48673,CA05001,0,0,0,1,0,20,20,0,75,15,3,6,51,358,18,13,41,59,227,314,173,135,6,879,408,276,112,20,2065,131,227,1611,1838,1,1,0,0,0,4,0,6,0,0,0,4,10,1,0,11,11,0,30,4,1,3,22,203,2,7,28,37,129,24,7,17,0,182,33,26,6,1,489,74,116,244,360,0,1,0,0,0,2,0,3,0,0,0,2,5,0,0,2,2,0,5,0,0,0,5,25,0,1,3,3,18,1,0,1,0,3,7,7,0,0,44,7,14,12,26,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,10,1,0,0,1,14,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2016,California,48372,CA05001,0,0,8,1,0,11,11,0,66,20,4,3,39,280,10,10,32,56,172,278,158,120,0,616,384,257,82,45,1643,108,186,1285,1471,1,1,1,0,1,1,0,5,0,0,0,2,7,2,0,8,8,0,24,6,2,2,14,125,2,4,14,24,81,21,8,13,0,175,16,10,5,1,371,44,78,212,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,2,25,0,2,1,6,16,2,1,1,0,14,1,1,0,0,46,9,13,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,2,2,2,0,0,10,2,4,6,10,0,0,0,0,0,0,0,0,0,0,0,1,1
Ceres Department of Public Safety,2015,California,47693,CA05001,0,0,4,0,0,10,9,1,55,22,4,3,26,235,9,5,13,30,178,232,88,144,0,920,454,322,112,20,1910,57,122,1610,1732,1,0,0,0,1,1,0,3,1,0,1,0,4,0,0,2,2,0,16,3,3,0,10,147,3,3,7,24,110,23,9,14,0,243,21,15,5,1,453,37,55,288,343,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,26,1,0,1,3,21,4,3,1,0,10,2,2,0,0,43,5,6,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2014,California,46903,CA05001,0,0,4,2,0,11,10,1,43,9,8,2,24,232,14,11,15,49,143,314,130,176,8,991,279,159,103,17,1875,89,145,1587,1732,0,0,0,0,0,1,0,1,0,0,0,2,3,2,0,2,1,1,21,4,3,1,13,141,5,9,10,33,84,55,9,46,0,273,13,9,4,0,508,57,82,342,424,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,2,0,0,4,21,1,2,0,1,17,11,4,7,0,20,2,2,0,0,61,4,10,34,44,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,2,3,1,2,0,9,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2013,California,45876,CA05001,0,0,14,1,0,9,9,0,41,12,4,0,25,201,17,14,15,36,119,355,165,185,5,1026,339,232,94,13,1986,82,133,1734,1867,2,1,0,0,1,5,0,9,1,0,1,4,14,1,0,1,1,0,18,3,2,0,13,117,5,7,9,28,68,31,10,20,1,346,12,11,1,0,529,49,69,392,461,1,0,0,0,1,0,0,2,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,13,0,1,1,1,10,4,0,3,1,28,4,4,0,0,51,3,4,37,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2012,California,46167,CA05001,0,0,19,0,0,15,14,1,55,19,6,1,29,291,12,9,26,66,178,394,62,331,1,1185,361,258,89,14,2312,113,183,1951,2134,3,1,0,0,0,4,0,8,2,0,2,1,11,0,0,2,2,0,19,7,3,1,8,185,2,6,18,44,115,39,2,37,0,415,13,10,3,0,677,70,91,471,562,1,1,0,0,0,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,42,0,1,1,6,34,8,0,8,0,51,5,5,0,0,109,8,8,67,75,1,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2011,California,45951,CA05001,0,0,14,0,0,6,5,1,50,18,3,0,29,271,13,8,14,73,163,374,86,278,10,1037,281,199,71,11,2032,108,164,1705,1869,4,0,0,0,0,2,0,6,2,0,2,5,13,0,0,3,3,0,12,3,1,0,8,165,5,5,10,49,96,35,6,27,2,388,12,7,5,0,621,69,84,441,525,2,0,0,0,0,1,0,3,0,0,0,3,6,0,0,0,0,0,2,0,0,0,2,43,0,1,0,8,34,6,1,5,0,56,6,6,0,0,115,9,11,70,81,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2010,California,45417,CA05001,0,0,14,3,0,7,7,0,57,12,3,4,38,339,9,9,4,79,238,360,164,190,6,1134,452,302,127,23,2361,101,168,1955,2123,1,1,0,0,0,0,1,3,0,0,0,6,9,2,0,1,1,0,12,2,1,1,8,217,0,6,3,56,152,21,7,12,2,392,28,17,9,2,677,65,80,445,525,0,1,0,0,0,0,1,2,0,0,0,2,4,0,0,0,0,0,3,1,1,0,1,63,0,2,0,7,54,5,2,3,0,57,5,4,1,0,135,9,12,69,81,0,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceres Department of Public Safety,2009,California,43669,CA05001,0,0,7,2,0,7,6,1,53,15,3,2,33,284,7,6,9,61,201,376,42,332,2,1006,386,275,97,14,2128,83,145,1782,1927,0,0,0,1,5,2,0,8,6,0,6,0,14,1,0,1,1,0,12,3,1,0,8,181,4,4,8,37,128,37,4,33,0,249,19,12,6,1,503,53,67,308,375,0,0,0,1,0,1,0,2,1,0,1,0,3,0,0,0,0,0,2,1,0,0,1,53,0,2,2,10,39,10,1,9,0,34,4,2,1,1,104,14,16,49,65,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
