agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Franklin County Sheriff's Office,2023,Indiana,18534,IN02400,0,0,0,0,0,3,3,0,0,0,0,0,0,113,3,0,0,0,110,23,16,6,1,49,9,5,4,0,197,0,3,6,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2022,Indiana,18329,IN02400,0,0,0,0,0,5,5,0,0,0,0,0,0,108,6,0,0,0,102,23,11,11,1,71,10,7,3,0,217,0,6,11,104,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2021,Indiana,18545,IN02400,0,0,0,0,0,2,2,0,1,1,0,0,0,53,0,0,0,0,53,17,10,7,0,42,15,10,5,0,130,0,0,3,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2020,Indiana,18465,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,8,0,31,40,6,32,2,58,18,10,0,8,155,0,8,8,116,124,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,7,8,0,8,0,1,4,1,0,3,21,0,1,1,13,14
Franklin County Sheriff's Office,2019,Indiana,18528,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,1,26,30,7,23,0,89,18,14,1,3,167,0,4,4,137,141,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,8,0,8,0,23,3,1,0,2,49,0,0,0,34,34
Franklin County Sheriff's Office,2018,Indiana,20875,IN02400,0,0,0,0,0,0,0,0,1,1,0,0,0,37,0,0,1,0,36,58,2,47,9,83,27,21,1,5,206,0,1,2,168,170,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,22,14,0,14,0,32,12,10,0,2,81,0,1,1,58,59
Franklin County Sheriff's Office,2017,Indiana,21002,IN02400,0,0,0,0,0,0,0,0,3,1,0,0,2,25,0,0,0,0,25,49,6,43,0,70,18,17,0,1,165,0,0,3,137,140,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,5,14,0,14,0,21,4,4,0,0,46,0,2,2,39,41
Franklin County Sheriff's Office,2016,Indiana,21107,IN02400,0,0,0,0,0,0,0,0,1,0,0,0,1,36,0,0,1,0,35,64,13,48,3,74,7,4,1,2,182,0,1,2,145,147,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,12,17,0,16,1,23,5,5,0,0,58,0,1,1,45,46
Franklin County Sheriff's Office,2015,Indiana,21217,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,3,0,45,67,8,55,4,79,7,4,0,3,201,0,3,3,153,156,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,21,0,20,1,19,6,4,0,2,81,0,0,0,46,46
Franklin County Sheriff's Office,2014,Indiana,21276,IN02400,0,0,0,0,0,0,0,0,1,1,0,0,0,54,0,0,3,0,51,72,9,60,3,40,8,2,2,4,175,0,3,4,120,124,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,14,0,14,0,25,2,1,0,1,58,0,0,0,41,41
Franklin County Sheriff's Office,2013,Indiana,21354,IN02400,0,0,0,0,0,0,0,0,1,1,0,0,0,42,0,0,2,0,40,98,6,91,1,36,5,3,0,2,182,0,2,3,139,142,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,19,20,3,17,0,17,3,3,0,0,62,0,3,3,40,43
Franklin County Sheriff's Office,2012,Indiana,21473,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,40,88,8,78,2,84,7,5,0,2,220,0,1,1,179,180,1,0,0,0,0,0,0,0,0,0,24,0,0,1,0,23,29,0,29,0,19,3,2,0,1,76,0,1,2,51,53
Franklin County Sheriff's Office,2011,Indiana,21558,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,6,0,55,110,12,91,7,79,0,0,0,0,250,0,6,6,189,195,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,11,14,0,13,1,6,0,0,0,0,32,0,1,1,20,21
Franklin County Sheriff's Office,2010,Indiana,21448,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,46,80,9,71,0,41,5,5,0,0,173,0,1,1,126,127,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,12,0,12,0,10,0,0,0,0,33,0,0,0,22,22
Franklin County Sheriff's Office,2009,Indiana,22013,IN02400,0,0,0,0,0,1,1,0,0,0,0,0,0,49,0,1,1,0,47,85,10,72,3,36,13,8,0,5,184,0,2,3,134,137,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,11,0,11,0,11,0,0,0,0,36,0,0,0,22,22
Franklin County Sheriff's Office,2008,Indiana,21870,IN02400,0,0,0,0,0,0,0,0,1,1,0,0,0,42,0,0,0,0,42,117,7,108,2,48,8,5,2,1,216,0,0,1,173,174,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,11,0,11,0,11,2,0,0,2,42,0,0,0,24,24
Franklin County Sheriff's Office,2007,Indiana,22053,IN02400,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,4,1,52,81,5,75,1,35,8,2,1,5,181,0,5,5,124,129,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,12,16,1,15,0,3,1,0,0,1,35,0,3,3,20,23
Franklin County Sheriff's Office,2006,Indiana,21804,IN02400,0,0,0,1,0,1,1,0,0,0,0,0,0,62,0,0,1,0,61,125,29,96,0,84,12,4,3,5,285,0,1,3,221,224,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,8,1,7,0,0,0,0,0,0,10,0,0,0,8,8
Franklin County Sheriff's Office,2005,Indiana,21562,IN02400,0,0,1,0,0,1,1,0,0,0,0,0,0,97,0,0,4,0,93,88,47,36,5,94,47,18,2,27,327,0,4,5,229,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County Sheriff's Office,2004,Indiana,21523,IN02400,0,0,0,0,1,0,0,0,0,0,0,0,0,102,2,0,7,0,93,78,48,26,4,102,18,9,4,5,301,0,9,9,198,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
