agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated
Canton Township Dept of Public Safety,2017,Michigan,90294,MI82908,0,0,0,0,1,31,31,0,15,5,0,0,10,715,23,14,24,10,644,94,56,29,9,993,57,43,0,14,1906,71,0,0,13,13,0,13,4,1,0,8,556,17,11,16,6,506,20,15,4,1,332,8,7,0,1,942,50,0,0,2,2,0,1,0,0,0,1,66,0,1,0,0,65,4,2,2,0,40,4,4,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2016,Michigan,89861,MI82908,0,0,0,0,0,21,21,0,23,5,2,2,14,725,15,27,40,26,617,79,53,18,8,904,49,40,0,9,1801,108,0,0,11,11,0,14,1,1,1,11,574,12,25,36,22,479,9,8,0,1,296,11,11,0,0,915,95,0,0,4,4,0,1,0,0,0,1,65,0,2,1,0,62,1,1,0,0,31,0,0,0,0,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2015,Michigan,89628,MI82908,0,0,0,0,0,22,21,1,14,3,0,2,9,807,17,21,30,18,721,130,76,40,14,922,53,42,4,7,1948,86,0,0,6,5,1,9,2,0,1,6,584,11,18,20,15,520,19,10,9,0,280,7,5,1,1,905,64,0,0,2,1,1,1,0,0,0,1,78,2,3,0,0,73,0,0,0,0,18,1,1,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2014,Michigan,89073,MI82908,0,0,0,0,0,26,22,4,13,0,1,0,12,838,15,30,23,12,758,185,81,75,29,1071,74,59,2,13,2207,80,0,0,1,1,0,8,0,1,0,7,483,9,19,15,6,434,19,11,5,3,279,8,7,0,1,798,49,0,0,1,1,0,0,0,0,0,0,60,0,4,0,0,56,2,0,2,0,31,2,2,0,0,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2013,Michigan,88958,MI82908,0,0,0,0,0,20,19,1,16,4,0,2,10,719,14,21,20,5,659,175,93,48,34,971,109,97,1,11,2010,60,0,0,6,6,0,7,3,0,0,4,352,10,19,13,3,307,13,6,6,1,266,6,6,0,0,650,45,0,0,0,0,0,0,0,0,0,0,38,0,3,0,0,35,0,0,0,0,22,2,2,0,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2012,Michigan,89312,MI82908,0,0,0,0,0,12,11,1,25,6,3,1,15,593,10,19,18,4,542,152,82,49,21,703,72,62,1,9,1557,51,0,0,3,3,0,12,2,2,0,8,248,6,10,3,2,227,9,7,2,0,210,4,4,0,0,486,21,0,0,0,0,0,0,0,0,0,0,48,0,4,0,0,44,0,0,0,0,31,1,1,0,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2011,Michigan,90105,MI82908,0,0,0,0,0,21,21,0,31,7,5,5,14,791,21,26,28,4,712,222,126,75,21,1086,80,72,1,7,2231,79,0,0,2,2,0,13,3,3,1,6,376,9,17,16,1,333,15,11,3,1,290,10,9,0,1,706,43,0,0,0,0,0,2,1,1,0,0,73,1,2,1,0,69,3,0,2,1,33,2,1,0,1,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2010,Michigan,90173,MI82908,0,0,0,0,0,31,29,2,21,9,0,3,9,809,15,24,31,12,727,239,137,74,28,1067,100,92,2,6,2267,82,0,0,7,7,0,6,1,0,1,4,416,3,17,17,5,374,29,23,6,0,219,11,11,0,0,688,42,0,0,1,1,0,0,0,0,0,0,59,0,1,2,1,55,2,2,0,0,35,3,3,0,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2009,Michigan,82634,MI82908,0,0,0,1,0,21,20,1,25,12,0,1,12,793,16,21,40,13,703,293,188,81,24,1108,92,83,1,8,2333,90,0,0,5,5,0,9,0,0,1,8,388,10,17,25,8,328,33,21,8,4,213,8,7,0,1,656,60,0,0,1,1,0,1,0,0,1,0,57,0,2,2,1,52,9,5,3,1,35,0,0,0,0,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton Township Dept of Public Safety,2008,Michigan,84506,MI82908,0,0,0,0,0,15,15,0,28,10,1,2,15,886,15,29,32,15,795,259,129,108,22,1180,123,105,1,17,2491,91,0,0,7,7,0,8,1,1,0,6,476,12,23,19,12,410,37,20,15,2,222,15,14,0,1,765,66,0,0,0,0,0,0,0,0,0,0,82,0,7,1,2,72,3,2,1,0,44,0,0,0,0,129,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
