agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Hill City Police Department,1978,Kansas,2200,KS03301,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1979,Kansas,1992,KS03301,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1988,Kansas,1956,KS03301,5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1989,Kansas,1803,KS03301,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,1990,Kansas,1835,KS03301,5,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hill City Police Department,1991,Kansas,1847,KS03301,5,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1992,Kansas,1867,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1993,Kansas,1780,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1994,Kansas,1796,KS03301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,1995,Kansas,1775,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1996,Kansas,1779,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1997,Kansas,1794,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1998,Kansas,1658,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,1999,Kansas,1632,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2000,Kansas,1604,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2001,Kansas,1608,KS03301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2002,Kansas,1620,KS03301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2003,Kansas,1543,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2004,Kansas,1518,KS03301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2005,Kansas,1474,KS03301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2006,Kansas,1461,KS03301,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2007,Kansas,1415,KS03301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2008,Kansas,1378,KS03301,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2009,Kansas,1372,KS03301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2010,Kansas,1474,KS03301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hill City Police Department,2011,Kansas,1483,KS03301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2012,Kansas,1506,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2013,Kansas,1456,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2014,Kansas,1465,KS03301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hill City Police Department,2015,Kansas,1447,KS03301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
