agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Marion Twp Pd Womelsdorf,2015,Pennsylvania,1850,PA00654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,2014,Pennsylvania,1807,PA00654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,2011,Pennsylvania,1693,PA00654,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,2010,Pennsylvania,1688,PA00654,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,2009,Pennsylvania,1782,PA00654,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,2008,Pennsylvania,1745,PA00654,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,2007,Pennsylvania,1659,PA00654,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion Twp Pd Womelsdorf,1998,Pennsylvania,1508,PA00654,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marion Twp Pd Womelsdorf,1996,Pennsylvania,1435,PA00654,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marion Twp Pd Womelsdorf,1995,Pennsylvania,1437,PA00654,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
