agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Vista Pd,2017,California,103004,CA03713,0,0,0,0,1,1,0,1,1,0,0,0,0,0,14,14,2,0,0,17,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,7,0,0,0,5,5,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,2,0,0,3,5,0,0,0,3,2,0,0,29,31
Vista Pd,2016,California,102307,CA03713,0,0,0,0,1,1,0,1,1,0,0,0,0,0,21,21,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,15,15,0,0,0,4,4,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,4,0,0,0,39,39
Vista Pd,2015,California,99097,CA03713,0,0,0,0,1,1,0,1,1,0,0,0,0,1,21,20,0,0,3,18,15,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,5,5,0,0,0,6,6,0,0,0,2,2,0,0,0,0,0,0,0,3,1,4,0,0,0,7,7,0,0,1,5,6,0,0,0,6,0,0,4,35,39
Vista Pd,2014,California,97651,CA03713,0,0,0,0,1,1,0,1,1,0,0,0,0,1,15,14,0,0,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,7,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,1,1,2,0,0,0,0,0,0,4,20,24
Vista Pd,2013,California,96712,CA03713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,13,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1,7,0,0,1,29,30
Vista Pd,2012,California,96087,CA03713,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,14,0,0,1,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,0,0,1,2,3,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,0,0,2,6,0,0,5,28,33
Vista Pd,2011,California,94937,CA03713,0,0,0,0,1,1,0,1,1,0,0,0,0,0,10,10,0,1,2,17,14,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,7,7,0,0,1,4,5,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,1,1,1,0,1,2,24,27
Vista Pd,2010,California,93834,CA03713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,12,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,0,0,0,2,0,0,1,35,36
Vista Pd,2009,California,91252,CA03713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,3,15,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,16,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,4,0,0,3,25,28
Vista Pd,2008,California,90919,CA03713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,11,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,17,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,1,23,24
