agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Tacoma Police Department,2023-12-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,8,8,0,43,16,2,10,15,331,71,14,19,18,209,172,127,28,17,662,407,362,38,7,1627,0,122,177,1241,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-11-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,11,11,0,56,23,3,7,23,364,103,11,37,23,190,179,149,23,7,664,518,482,26,10,1794,0,174,243,1361,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-10-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,10,8,2,58,33,1,7,17,370,77,23,27,22,221,119,88,20,11,779,542,501,33,8,1881,0,149,220,1440,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-09-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,13,13,0,60,26,5,7,22,373,79,18,20,17,239,163,129,25,9,669,568,521,31,16,1847,0,134,208,1400,1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-08-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,16,16,0,48,19,5,5,19,388,111,20,24,23,210,147,111,26,10,684,552,505,29,18,1838,0,178,245,1383,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-07-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,10,9,1,49,16,4,6,23,411,104,14,32,35,226,117,97,16,4,648,494,469,13,12,1730,0,185,245,1259,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-06-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,13,13,0,57,34,2,6,15,425,123,23,30,16,233,146,116,22,8,718,545,521,15,9,1905,0,192,263,1409,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-05-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,10,10,0,66,41,5,8,12,449,128,9,26,34,252,127,87,35,5,703,666,614,36,16,2024,0,197,276,1496,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-04-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,15,15,0,33,12,4,1,16,336,97,14,38,27,160,114,84,21,9,654,449,411,26,12,1604,0,176,227,1217,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-03-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,17,16,1,42,13,5,6,18,351,78,23,26,35,189,124,91,21,12,600,527,501,18,8,1664,0,162,224,1251,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-02-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,11,11,0,39,19,3,6,11,305,70,12,24,28,171,130,80,39,11,628,488,459,19,10,1605,0,134,188,1246,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2023-01-01,Washington,222828,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,14,14,0,62,31,5,7,19,356,117,7,27,23,182,154,117,26,11,778,756,709,38,9,2123,0,174,253,1688,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2022-12-01,Washington,219027,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,12,12,0,64,29,3,9,23,392,138,20,34,31,169,137,115,10,12,716,824,778,36,10,2146,0,223,300,1677,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2022-11-01,Washington,219027,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,8,8,0,50,20,8,5,17,369,135,16,20,28,170,167,132,24,11,710,613,579,27,7,1922,0,199,262,1490,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2022-10-01,Washington,219027,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,15,15,0,50,16,2,8,24,434,129,12,47,28,218,197,149,31,17,805,447,384,44,19,1951,0,216,284,1449,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2022-09-01,Washington,219027,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,21,21,0,51,16,10,11,14,390,97,19,37,25,212,162,127,22,13,811,388,321,44,23,1827,0,178,254,1361,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacoma Police Department,2022-08-01,Washington,219027,WA02703,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,7,6,1,51,21,2,8,20,411,117,14,46,25,209,157,117,30,10,862,421,344,50,27,1910,0,202,261,1440,1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
