agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Seattle Police Department,2023-12-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,12,12,0,147,37,14,16,80,801,70,52,121,26,532,752,316,352,84,1665,783,495,229,59,4162,0,269,430,3200,3630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-11-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,17,17,0,166,39,26,21,80,871,99,68,112,31,561,704,306,318,80,1721,811,509,244,58,4293,0,310,496,3236,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-10-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,28,27,1,179,57,14,23,85,1032,74,67,170,32,689,701,298,318,85,1744,836,531,238,67,4523,0,343,553,3281,3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-09-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,13,1,21,20,1,161,47,8,28,78,1057,76,78,155,54,694,717,284,347,86,1625,884,543,259,82,4479,0,363,558,3226,3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-08-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,8,1,23,23,0,168,41,16,29,82,1118,107,97,173,29,712,751,300,354,97,1651,1124,746,287,91,4844,0,406,605,3526,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-07-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,7,0,26,24,2,151,38,15,19,79,1117,100,75,165,44,733,769,295,398,76,1769,1021,675,258,88,4860,0,384,568,3559,4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-06-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,18,17,1,144,47,11,26,60,1042,78,60,156,24,724,687,243,366,78,1625,646,403,173,70,4168,0,318,486,2958,3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-05-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,7,0,23,22,1,136,18,23,17,78,1121,86,76,196,28,735,797,312,397,88,1683,724,392,258,74,4491,0,386,552,3204,3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-04-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,30,27,3,95,16,10,17,52,941,55,45,150,44,647,679,238,362,79,1752,626,364,218,44,4128,0,294,424,3057,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-03-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,2,25,25,0,100,21,19,15,45,935,55,52,142,35,651,660,264,326,70,1569,618,356,218,44,3915,0,284,415,2847,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-02-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,1,31,29,2,100,31,6,16,47,805,61,47,112,22,563,600,266,267,67,1477,543,286,220,37,3559,0,242,375,2620,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2023-01-01,Washington,753786,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,19,19,0,124,35,14,23,52,913,61,53,113,20,666,673,330,278,65,1786,608,328,218,62,4129,0,247,396,3067,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-12-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,24,24,0,103,25,9,19,50,850,57,60,102,45,586,622,329,227,66,1916,670,376,214,80,4188,0,264,394,3208,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-11-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,23,23,0,117,31,18,13,55,869,60,66,120,24,599,668,367,236,65,1911,655,355,230,70,4245,0,270,412,3234,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-10-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,31,29,2,152,26,18,38,70,1095,72,59,151,48,765,728,385,276,67,1977,712,350,261,101,4699,0,330,517,3417,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-09-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,32,30,2,138,25,18,26,69,1040,75,73,179,38,675,646,340,251,55,2011,583,284,210,89,4454,0,365,539,3240,3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-08-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,10,1,35,32,3,178,25,18,36,99,1136,90,80,167,35,764,644,310,270,64,2257,604,273,203,128,4865,0,372,595,3505,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-07-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,26,25,1,168,33,26,24,85,1169,87,83,198,45,756,823,395,347,81,2231,556,247,205,104,4977,0,413,611,3610,4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-06-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,9,0,30,29,1,146,27,15,31,73,1093,61,86,154,48,744,667,313,269,85,2087,521,220,223,78,4553,0,349,534,3275,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-05-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,30,30,0,138,37,11,24,66,1108,70,74,172,60,732,750,366,308,76,2228,542,250,213,79,4798,0,376,546,3520,4066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-04-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,1,25,23,2,121,25,12,25,59,966,63,57,141,43,662,726,353,304,69,2298,500,234,193,73,4641,0,304,454,3524,3978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-03-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,21,19,2,156,35,18,22,81,1074,82,74,163,48,707,888,481,336,71,2417,544,236,215,93,5106,0,367,550,3849,4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-02-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,19,19,0,144,31,23,24,66,834,54,53,140,24,563,789,414,318,57,2388,517,255,194,68,4694,0,271,437,3694,4131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2022-01-01,Washington,729691,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,22,22,0,188,43,22,25,98,944,69,65,170,27,613,846,451,338,57,2383,534,247,213,74,4921,0,331,545,3763,4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2021-12-01,Washington,787749,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,24,21,3,135,40,12,30,53,924,55,64,148,42,615,895,468,361,66,2129,524,237,213,74,4633,0,309,470,3548,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seattle Police Department,2021-11-01,Washington,787749,WASPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,28,27,1,184,42,25,33,84,900,53,59,133,35,620,890,486,335,69,2378,495,252,166,77,4878,0,280,495,3763,4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
