agency,year,state,population,ORI,card_unfound_pt,card_unfound_type,card_actual_type,card_tot_clr_type,card_clr_18_type,card_officers_type,card_actual_pt,card_tot_clr_pt,card_clr_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Syracuse Police Department,2023-12-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,2,2,0,24,5,5,5,9,193,9,22,15,2,145,71,35,32,4,326,108,98,2,8,725,0,48,75,505,580,2,0,1,1,0,10,2,2,1,5,58,0,10,8,3,37,17,7,10,0,47,4,4,0,0,139,0,21,34,68,102,1,0,1,1,0,4,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,10,0,1,7,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Syracuse Police Department,2023-11-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,26,5,1,4,16,263,16,32,11,7,197,99,56,34,9,383,118,114,0,4,891,0,66,94,600,694,0,0,1,1,0,7,1,3,1,2,101,5,23,12,5,56,39,11,28,0,63,5,5,0,0,216,0,45,53,107,160,0,0,0,0,0,3,1,1,1,0,3,0,1,2,0,0,0,0,0,0,10,2,2,0,0,18,0,3,6,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-10-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,5,5,0,27,5,3,19,0,242,5,31,24,5,177,95,47,47,1,400,99,92,1,6,870,0,65,99,594,693,1,0,1,1,0,9,1,2,6,0,110,2,14,16,3,75,38,8,30,0,70,7,7,0,0,236,0,35,46,115,161,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,0,0,4,3,3,0,0,11,0,2,2,9,11,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,1,2
Syracuse Police Department,2023-09-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,3,3,0,24,7,2,0,15,259,13,34,19,0,193,77,37,38,2,375,102,97,0,5,841,0,66,94,554,648,3,0,2,2,0,14,2,2,0,10,126,6,21,10,0,89,28,6,21,1,71,9,9,0,0,253,0,37,56,108,164,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,3,4,4,0,0,12,0,0,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-08-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,9,9,0,23,5,5,7,6,291,14,32,22,2,221,113,63,47,3,398,139,137,0,2,975,0,70,104,650,754,1,0,0,0,0,11,3,4,1,3,162,8,20,14,5,115,44,22,22,0,73,9,9,0,0,300,0,47,59,126,185,0,0,0,0,0,3,1,1,0,1,4,1,2,1,0,0,8,8,0,0,4,5,5,0,0,24,0,4,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-07-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,17,17,0,15,5,1,6,3,274,12,46,16,5,195,102,56,44,2,322,99,90,2,7,831,0,79,113,523,636,4,0,2,2,0,15,4,2,7,2,118,3,33,12,3,67,33,7,26,0,43,10,8,1,1,225,0,51,72,86,158,0,0,0,0,0,1,0,1,0,0,5,0,4,1,0,0,2,1,1,0,2,1,1,0,0,11,0,5,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-06-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,9,9,0,21,6,1,6,8,247,15,38,18,1,175,68,27,35,6,232,46,35,2,9,624,0,72,103,346,449,1,0,3,3,0,15,1,2,4,8,92,5,21,9,1,56,23,5,18,0,36,8,5,1,2,178,0,36,55,67,122,0,0,1,1,0,2,0,1,0,1,6,1,3,1,1,0,3,1,2,0,2,1,1,0,0,15,0,6,9,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-05-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,3,0,11,11,0,17,2,3,3,9,325,26,43,24,2,230,76,29,43,4,224,71,65,2,4,727,0,95,126,371,497,2,0,0,0,0,10,1,3,0,6,117,10,15,14,1,77,19,3,14,2,39,7,6,0,1,194,0,40,52,65,117,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,2,3,0,0,0,0,8,0,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-04-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,3,0,8,8,0,20,7,3,4,6,256,12,31,17,3,193,55,25,29,1,233,69,56,3,10,644,0,63,94,357,451,2,0,2,2,0,9,2,1,2,4,97,6,16,12,4,59,19,9,10,0,41,8,6,1,1,178,0,38,51,68,119,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,2,1,1,0,2,3,2,0,1,10,0,1,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syracuse Police Department,2023-03-01,New York,143295,NY03301,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,7,7,0,22,2,3,3,14,305,15,26,16,2,246,64,31,30,3,225,50,42,2,6,673,0,59,88,339,427,0,0,4,4,0,6,0,0,2,4,107,3,19,6,0,79,21,8,13,0,37,1,1,0,0,176,0,28,38,59,97,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,0,5,1,1,0,0,11,0,1,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
