agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Denver Police Department,2017-01-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,67,64,3,113,52,9,14,38,771,71,41,48,51,560,334,184,124,26,1238,404,393,10,1,2932,0,211,396,1976,2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-02-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,35,31,4,71,20,6,6,39,701,82,40,47,25,507,311,147,139,25,1112,342,333,6,3,2575,0,194,303,1765,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-03-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,67,62,5,89,32,5,15,37,777,90,49,64,46,528,309,145,140,24,1245,426,414,6,6,2916,0,249,408,1980,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-04-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,64,63,1,85,36,12,10,27,798,85,46,58,45,564,332,151,152,29,1288,346,338,7,1,2919,0,234,389,1966,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-05-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,5,0,58,55,3,102,33,13,12,44,888,75,65,56,56,636,394,172,189,33,1410,417,397,11,9,3274,0,252,417,2221,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-06-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,58,56,2,97,30,9,18,40,786,104,45,68,36,533,400,166,198,36,1501,454,430,22,2,3302,0,253,414,2355,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-07-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,10,0,61,55,6,126,53,7,15,51,890,96,62,85,49,598,362,166,168,28,1427,504,479,21,4,3380,0,292,489,2293,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-08-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,7,0,61,59,2,111,28,10,21,52,763,62,63,55,36,547,424,186,209,29,1538,602,586,14,2,3506,0,216,395,2564,2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-09-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,85,83,2,113,57,5,17,34,810,65,54,73,50,568,387,150,215,22,1386,578,563,12,3,3362,0,242,443,2351,2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver Police Department,2017-10-01,Colorado,706616,CODPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,72,67,5,99,40,8,16,35,863,88,63,57,42,613,433,206,201,26,1376,535,511,21,3,3382,0,250,425,2344,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
