agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Charlotte - Mecklenburg Police Department,2017-01-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,40,9,1,25,23,2,198,132,14,7,45,1419,259,39,44,11,1066,583,421,108,54,2153,253,218,13,22,4641,0,353,585,2989,3574,2,0,3,3,0,3,2,1,0,0,13,3,1,1,0,8,6,4,2,0,56,34,30,3,1,117,0,5,13,96,109
Charlotte - Mecklenburg Police Department,2017-02-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,22,5,0,16,15,1,191,133,7,9,42,1303,247,54,48,4,950,560,441,85,34,1817,184,152,18,14,4076,0,353,565,2561,3126,0,0,2,1,1,5,0,1,0,4,14,0,0,1,0,13,9,7,2,0,49,33,31,1,1,112,0,1,8,91,99
Charlotte - Mecklenburg Police Department,2017-03-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,20,8,0,16,14,2,122,72,13,8,29,1369,224,47,63,10,1025,487,347,99,41,1722,171,136,12,23,3895,0,344,490,2380,2870,1,0,3,3,0,1,1,0,0,0,12,2,0,0,0,10,8,5,2,1,48,27,25,2,0,100,0,2,7,83,90
Charlotte - Mecklenburg Police Department,2017-04-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,18,7,0,17,13,4,123,81,8,8,26,1358,165,48,66,8,1071,497,353,100,44,1915,259,202,42,15,4176,0,287,434,2671,3105,0,0,4,4,0,6,2,0,2,2,15,3,0,1,0,11,8,6,0,2,55,24,23,1,0,112,0,4,14,87,101
Charlotte - Mecklenburg Police Department,2017-05-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,15,7,0,25,22,3,163,100,7,7,49,1570,218,63,74,6,1209,617,440,136,41,2082,199,156,18,25,4663,0,361,556,2898,3454,1,0,2,2,0,4,4,0,0,0,19,0,1,0,0,18,7,4,1,2,56,27,25,2,0,116,0,1,8,90,98
Charlotte - Mecklenburg Police Department,2017-06-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,21,10,0,28,26,2,182,114,9,11,48,1362,159,41,77,7,1078,531,364,127,40,2191,193,155,16,22,4497,0,284,504,2915,3419,0,0,1,1,0,3,0,0,2,1,11,2,1,2,0,6,7,3,2,2,50,23,20,3,0,95,0,5,9,80,89
Charlotte - Mecklenburg Police Department,2017-07-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,16,6,0,18,15,3,188,120,12,10,46,1431,259,52,79,8,1033,577,373,147,57,2431,240,197,16,27,4891,0,398,610,3248,3858,0,0,1,1,0,1,0,0,0,1,13,6,1,0,1,5,2,2,0,0,66,36,32,2,2,119,0,8,10,104,114
Charlotte - Mecklenburg Police Department,2017-08-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,21,8,0,14,14,0,183,133,8,5,37,1430,248,45,57,12,1068,529,348,125,56,2508,221,176,21,24,4893,0,362,567,3258,3825,2,0,2,2,0,5,3,0,0,2,8,0,0,4,0,4,9,6,2,1,65,26,25,0,1,117,0,4,13,100,113
Charlotte - Mecklenburg Police Department,2017-09-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,20,7,0,19,19,0,195,113,14,12,56,1343,180,44,66,10,1043,447,329,86,32,2260,213,171,19,23,4484,0,300,521,2920,3441,1,0,0,0,0,4,2,1,0,1,13,3,1,1,0,8,2,1,1,0,69,19,17,0,2,108,0,5,10,90,100
Charlotte - Mecklenburg Police Department,2017-10-01,North Carolina,914609,NC06001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,15,8,0,17,15,2,148,93,10,9,36,1392,214,54,59,12,1053,527,383,98,46,2364,244,200,20,24,4700,0,339,512,3135,3647,0,0,1,1,0,3,3,0,0,0,8,1,1,0,0,6,6,3,2,1,85,47,45,1,1,150,0,2,6,138,144
