agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,theft_tot_arrests,theft_tot_adult,theft_tot_juv,theft_tot_male,theft_tot_female,theft_tot_male_adult,theft_tot_male_juv,theft_tot_female_adult,theft_tot_female_juv,theft_male_under_10,theft_male_10_12,theft_male_13_14,theft_male_15,theft_male_16,theft_male_17,theft_male_18,theft_male_19,theft_male_20,theft_male_21,theft_male_22,theft_male_23,theft_male_24,theft_male_25_29,theft_male_30_34,theft_male_35_39,theft_male_40_44,theft_male_45_49,theft_male_50_54,theft_male_55_59,theft_male_60_64,theft_male_over_64,theft_female_under_10,theft_female_10_12,theft_female_13_14,theft_female_15,theft_female_16,theft_female_17,theft_female_18,theft_female_19,theft_female_20,theft_female_21,theft_female_22,theft_female_23,theft_female_24,theft_female_25_29,theft_female_30_34,theft_female_35_39,theft_female_40_44,theft_female_45_49,theft_female_50_54,theft_female_55_59,theft_female_60_64,theft_female_over_64,theft_adult_white,theft_adult_black,theft_adult_asian,theft_adult_indian,theft_juv_white,theft_juv_black,theft_juv_asian,theft_juv_indian,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Esmeralda,1980,Nevada,NV,773,NV00500,NV0050000,32,009,32009,8,8,0,5,3,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Eureka,1980,Nevada,NV,1183,NV00600,NV0060000,32,011,32011,14,11,3,12,2,9,3,2,3,0,0,0,0,1,2,0,2,0,0,1,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,3,0,0,0,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Humboldt,1980,Nevada,NV,5327,NV00700,NV0070000,32,013,32013,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,9,5,4,8,1,5,3,0,3,0,0,0,0,3,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0
Winnemucca,1980,Nevada,NV,4160,NV00701,NV0070100,32,013,32013,32,29,3,24,8,22,2,7,2,0,0,1,0,0,1,1,1,2,3,3,1,0,1,3,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,25,0,0,4,2,0,0,1,4,1,3,4,0,1,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Lander,1980,Nevada,NV,4183,NV00800,NV0080000,32,015,32015,31,26,5,26,5,22,4,4,4,0,0,0,2,1,1,3,2,2,2,0,0,1,5,1,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,22,3,0,1,5,0,0,0,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Lincoln,1980,Nevada,NV,2729,NV00900,NV0090000,32,017,32017,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Caliente,1980,Nevada,NV,968,NV00901,NV0090100,32,017,32017,6,3,3,3,3,1,2,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyon,1980,Nevada,NV,11652,NV01000,NV0100000,32,019,32019,13,9,4,9,4,5,4,4,4,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,8,0,0,1,4,0,0,0,8,4,4,6,2,2,4,2,4,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,1
Yerington,1980,Nevada,NV,2025,NV01001,NV0100100,32,019,32019,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,4,4,1,1,3,0,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2
Mineral,1980,Nevada,NV,6168,NV01100,NV0110000,32,021,32021,21,11,10,18,3,10,8,1,8,0,3,3,1,0,1,1,3,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,0,1,7,0,0,3,10,9,1,8,2,7,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0
Nye,1980,Nevada,NV,9120,NV01200,NV0120000,32,023,32023,14,11,3,14,0,11,3,0,3,0,0,0,0,2,1,1,0,0,2,0,2,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,3,2,1,3,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Carson City,1980,Nevada,NV,32114,NV01300,NV0130000,32,510,32510,201,105,96,135,66,73,59,32,59,3,6,17,13,16,7,4,12,3,5,2,7,4,14,7,7,1,2,2,2,1,0,1,4,8,11,7,3,5,1,3,2,4,0,2,5,2,2,1,1,3,0,1,0,96,0,1,8,86,0,0,10,17,6,11,15,2,6,8,0,8,1,1,1,0,2,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,9,0,0,2
Pershing,1980,Nevada,NV,1713,NV01400,NV0140000,32,027,32027,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Lovelock,1980,Nevada,NV,1683,NV01401,NV0140100,32,027,32027,14,11,3,11,3,10,0,1,0,1,0,0,0,0,0,1,1,2,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,5,2,3,5,0,2,3,0,3,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1
Storey,1980,Nevada,NV,1460,NV01500,NV0150000,32,029,32029,10,10,0,9,1,9,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Washoe,1980,Nevada,NV,52012,NV01600,NV0160000,32,031,32031,110,58,52,98,12,52,43,6,43,3,8,11,7,7,10,6,5,2,2,4,4,1,12,7,6,2,0,0,1,0,0,0,0,2,2,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,54,1,3,0,50,2,0,0,16,2,14,9,7,0,9,2,9,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0
Reno,1980,Nevada,NV,100943,NV01601,NV0160100,32,031,32031,1108,833,275,850,258,647,199,186,199,4,31,43,33,51,41,38,42,39,36,36,34,33,113,78,49,44,30,31,29,7,8,1,6,21,14,14,16,15,11,7,18,12,8,5,37,23,16,4,9,9,6,4,2,736,73,4,20,246,21,0,8,36,24,12,32,4,21,10,3,10,1,1,1,0,3,5,3,2,0,2,1,1,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,11,1,0,0
Sparks,1980,Nevada,NV,40915,NV01602,NV0160200,32,031,32031,577,302,275,387,190,201,167,101,167,19,33,48,31,30,25,15,20,11,15,10,14,9,41,15,9,17,9,4,3,3,6,4,13,28,20,12,12,7,7,8,5,6,2,0,27,10,9,7,2,5,5,1,0,265,25,1,11,259,7,1,8,29,15,14,25,4,14,11,1,11,0,0,2,3,2,4,1,1,3,1,1,0,0,2,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0
University Of Nevada,1980,Nevada,NV,0,NV01603,NV0160300,32,031,32031,5,2,3,4,1,2,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Pine,1980,Nevada,NV,3287,NV01700,NV0170000,32,033,32033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Ely,1980,Nevada,NV,4897,NV01701,NV0170100,32,033,32033,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Churchill,1981,Nevada,NV,10176,NV00100,NV0010000,32,001,32001,21,11,10,18,3,11,7,0,7,0,0,0,2,2,3,5,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fallon,1981,Nevada,NV,4472,NV00101,NV0010100,32,001,32001,38,23,15,23,15,10,13,13,13,0,1,4,3,2,3,0,0,2,2,1,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,2,0,3,14,1,1,7,14,0,0,1,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Las Vegas Metro Juris,1981,Nevada,NV,406915,NV00201,NV0020100,32,003,32003,4867,3526,1341,2953,1914,2057,877,1469,877,19,128,248,162,189,150,128,139,126,127,102,70,78,431,256,161,108,106,72,56,38,59,7,46,143,90,84,75,95,75,104,92,99,97,92,339,129,74,73,55,36,43,22,44,2336,1126,56,8,963,338,10,30,310,213,97,285,25,198,86,15,86,1,5,15,21,26,19,23,22,16,17,12,12,9,36,20,4,11,9,5,2,0,0,0,0,2,3,4,1,0,1,4,1,0,0,4,5,0,0,0,0,0,0,0,0,160,52,1,0,87,9,1,0
North Las Vegas,1981,Nevada,NV,45144,NV00202,NV0020200,32,003,32003,413,225,188,266,147,140,116,85,116,10,27,36,17,19,17,12,17,11,6,7,7,10,25,12,11,6,6,4,4,2,0,2,12,13,12,9,14,5,2,4,7,8,3,6,17,8,7,4,7,3,3,1,0,96,126,2,1,91,94,1,2,24,12,12,23,1,12,11,0,11,0,1,3,5,2,0,1,1,0,1,1,0,2,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,9,3,0,0
Henderson,1981,Nevada,NV,25803,NV00203,NV0020300,32,003,32003,161,71,90,123,38,49,73,22,73,1,7,21,16,13,16,9,3,1,4,3,2,0,7,4,7,1,3,0,0,0,5,0,0,4,6,3,3,0,1,3,0,0,0,1,5,2,4,2,0,1,0,1,2,64,7,0,0,87,3,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Boulder City,1981,Nevada,NV,10165,NV00204,NV0020400,32,003,32003,31,11,20,28,3,10,18,1,18,0,1,4,3,4,6,2,2,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,1981,Nevada,NV,20589,NV00300,NV0030000,32,005,32005,57,44,13,51,6,38,13,6,13,0,1,1,0,4,7,4,6,1,4,5,2,3,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,39,5,0,0,12,0,0,1,11,8,3,8,3,8,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0
