agency,year,state,population,ORI,anti_white_violent,anti_multi_racial_group_violent,anti_muslim_violent,anti_hispanic_violent,anti_black_violent,anti_mental_disability_violent,anti_male_homosexual_gay_violent,anti_ethnicity_other_than_hispanic_violent,anti_jewish_violent,anti_american_indian_or_native_alaskan_violent,anti_physical_disability_violent,anti_transgender_violent,anti_other_religion_violent,anti_asian_violent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_violent,anti_female_homosexual_lesbian_violent,anti_catholic_violent,anti_multi_religious_group_violent,anti_bisexual_violent,anti_arab_violent,anti_native_hawaiian_or_other_pacific_islander_violent,anti_heterosexual_violent,anti_other_christian_violent,anti_sikh_violent,anti_protestant_violent,anti_gender_non_conforming_violent,anti_female_violent,anti_hindu_violent,anti_jehovahs_witness_violent,anti_buddhist_violent,anti_mormon_violent,anti_atheism_agnosticism_violent,anti_eastern_orthodox_greek_russian_etc_violent,anti_male_violent,anti_total_violent,anti_white_nonviolent,anti_multi_racial_group_nonviolent,anti_muslim_nonviolent,anti_hispanic_nonviolent,anti_black_nonviolent,anti_mental_disability_nonviolent,anti_male_homosexual_gay_nonviolent,anti_ethnicity_other_than_hispanic_nonviolent,anti_jewish_nonviolent,anti_american_indian_or_native_alaskan_nonviolent,anti_physical_disability_nonviolent,anti_transgender_nonviolent,anti_other_religion_nonviolent,anti_asian_nonviolent,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_nonviolent,anti_female_homosexual_lesbian_nonviolent,anti_catholic_nonviolent,anti_multi_religious_group_nonviolent,anti_bisexual_nonviolent,anti_arab_nonviolent,anti_native_hawaiian_or_other_pacific_islander_nonviolent,anti_heterosexual_nonviolent,anti_other_christian_nonviolent,anti_sikh_nonviolent,anti_protestant_nonviolent,anti_gender_non_conforming_nonviolent,anti_female_nonviolent,anti_hindu_nonviolent,anti_jehovahs_witness_nonviolent,anti_buddhist_nonviolent,anti_mormon_nonviolent,anti_atheism_agnosticism_nonviolent,anti_eastern_orthodox_greek_russian_etc_nonviolent,anti_male_nonviolent,anti_total_nonviolent,anti_white_total,anti_multi_racial_group_total,anti_muslim_total,anti_hispanic_total,anti_black_total,anti_mental_disability_total,anti_male_homosexual_gay_total,anti_ethnicity_other_than_hispanic_total,anti_jewish_total,anti_american_indian_or_native_alaskan_total,anti_physical_disability_total,anti_transgender_total,anti_other_religion_total,anti_asian_total,anti_lesbian_gay_bisexual_or_transgender_mixed_group_lgbt_total,anti_female_homosexual_lesbian_total,anti_catholic_total,anti_multi_religious_group_total,anti_bisexual_total,anti_arab_total,anti_native_hawaiian_or_other_pacific_islander_total,anti_heterosexual_total,anti_other_christian_total,anti_sikh_total,anti_protestant_total,anti_gender_non_conforming_total,anti_female_total,anti_hindu_total,anti_jehovahs_witness_total,anti_buddhist_total,anti_mormon_total,anti_atheism_agnosticism_total,anti_eastern_orthodox_greek_russian_etc_total,anti_male_total,anti_total_total
Portland Police Bureau,2007,Oregon,538133,OR0260200,3,2,0,3,10,0,11,4,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,2,4,0,5,0,4,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,2,3,5,14,0,16,4,5,0,1,0,0,1,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
Portland Police Bureau,2006,Oregon,542174,OR0260200,2,1,0,2,5,0,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,6,0,1,0,2,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,0,2,11,0,7,4,6,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Portland Police Bureau,2005,Oregon,540389,OR0260200,5,4,2,3,17,0,13,4,2,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1,0,1,6,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,2,4,23,0,15,7,4,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Portland Police Bureau,2004,Oregon,543838,OR0260200,5,2,1,5,16,0,13,7,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,3,0,4,7,0,1,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,5,1,9,23,0,14,9,4,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
Portland Police Bureau,2003,Oregon,545271,OR0260200,7,1,0,4,16,0,13,4,2,2,0,0,1,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,3,0,0,10,0,4,3,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,4,0,4,26,0,17,7,3,2,1,0,1,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
Portland Police Bureau,2002,Oregon,544604,OR0260200,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Portland Police Bureau,2001,Oregon,537081,OR0260200,3,1,0,4,9,0,17,11,3,0,0,0,0,3,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,3,0,0,9,0,7,4,8,0,0,0,2,3,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,5,4,0,4,18,0,24,15,11,0,0,0,2,6,3,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,104
Portland Police Bureau,2000,Oregon,519621,OR0260200,1,0,0,2,10,0,6,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,12,0,6,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Portland Police Bureau,1999,Oregon,508984,OR0260200,3,0,0,4,11,0,9,2,4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,1,0,1,4,0,5,0,2,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,1,0,5,15,0,14,2,6,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56
Portland Police Bureau,1998,Oregon,488813,OR0260200,1,0,0,4,7,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,7,0,2,1,3,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Portland Police Bureau,1997,Oregon,473696,OR0260200,8,0,0,0,17,0,9,2,4,1,1,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,2,2,0,4,2,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,2,19,0,13,4,7,1,1,0,0,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Portland Police Bureau,1996,Oregon,467906,OR0260200,5,1,0,1,23,0,13,3,3,2,0,0,1,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,6,0,2,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20,8,1,0,1,29,0,15,4,3,2,0,0,1,3,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,81
Portland Police Bureau,1995,Oregon,458623,OR0260200,9,1,0,5,27,0,18,3,3,1,0,0,0,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,1,0,4,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,1,0,5,28,0,22,3,6,1,0,0,0,6,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
Portland Police Bureau,1994,Oregon,463072,OR0260200,15,2,0,6,24,0,18,2,3,2,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,1,0,0,4,0,7,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,3,0,6,28,0,25,3,4,2,0,0,0,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
Portland Police Bureau,1993,Oregon,454889,OR0260200,25,2,0,5,36,0,26,3,8,2,0,0,0,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,3,0,0,5,0,6,0,4,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,5,0,5,41,0,32,3,12,2,0,0,1,4,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Portland Police Bureau,1992,Oregon,458132,OR0260200,41,2,0,11,65,0,30,2,6,3,0,0,2,9,8,3,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,187,4,2,0,1,9,0,6,0,5,1,0,0,1,1,2,4,1,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,46,45,4,0,12,74,0,36,2,11,4,0,0,3,10,10,7,1,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,233
Portland Police Bureau,1991,Oregon,449671,OR0260200,33,1,0,9,41,0,24,1,1,1,0,0,0,5,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7,12,0,2,12,0,5,3,7,0,0,0,0,10,2,2,1,0,0,2,0,1,0,0,4,0,0,0,0,0,0,1,0,0,71,40,13,0,11,53,0,29,4,8,1,0,0,0,15,3,3,1,0,0,8,0,1,0,0,4,0,0,0,0,0,0,1,0,0,195
